t_pc,sample_idx,force
5324.841712625,61,-2.8401
5325.283880716,62,-3.1698
5325.72234106,63,-3.1629
5326.16457678,64,-3.3225
5326.602838559,65,-3.0512
5327.045235532,66,-1.8964
5327.483553811,67,-0.9875
5327.925852094,68,-0.8404
5328.368110715,69,-1.2252
5328.806469789,70,0.0235
5329.248795697,71,-0.4441
5329.687070724,72,-0.5294
5330.129408634,73,-0.1775
5330.567706826,74,0.0408
5331.01008809,75,0.1006
5331.452301958,76,0.2567
5331.89062287,77,0.5552
5332.332918449,78,-0.0190
5332.77126625,79,-0.0977
5333.213590649,80,0.0294
5333.65182675,81,0.0507
5334.094199363,82,-0.9039
5334.536409817,83,-0.7285
5334.974789819,84,-0.8508
5335.417227967,85,-0.5661
5335.855447246,86,-0.8627
5336.297774545,87,-0.3477
5336.736102214,88,-0.9387
5337.178351506,89,-0.2980
5337.616593808,90,-0.6429
5338.058981442,91,-0.2099
5338.501133696,92,-0.1733
5338.939621905,93,-0.1137
5339.382074657,94,-0.1448
5339.820219318,95,-0.4917
5340.262591256,96,0.6848
5340.700775582,97,0.4486
5341.143175031,98,0.7626
5341.581413711,99,-0.2266
5342.023781809,100,-1.4889
5342.462115023,101,-0.5491
5342.904415897,102,-1.6973
5343.346681338,103,-1.6609
5343.78508579,104,-1.1942
5344.227413205,105,-1.6229
5344.665582503,106,-0.1657
5345.107973548,107,-0.3593
5345.546254183,108,-0.8767
5345.988579618,109,-1.7913
5346.426810726,110,-1.4011
5346.869210872,111,-1.2970
5347.307405163,112,-1.2841
5347.749814619,113,-1.4458
5348.192052235,114,-1.5179
5348.63042814,115,-0.8210
5349.072714368,116,-0.7399
5349.511018155,117,1.1843
5349.953370342,118,2.9625
5350.391607828,119,1.8964
5350.834007562,120,2.9589
5351.272270336,121,3.3049
5351.714738649,122,3.3320
5352.152850022,123,4.6777
5352.595249602,124,23.0981
5353.033493891,125,54.2571
5353.475842873,126,80.6715
5353.918057735,127,110.7904
5354.35646584,128,141.8165
5354.798669884,129,169.3632
5355.23702722,130,63.0136
5355.67930554,131,2.4723
5356.121781095,132,1.9727
