t_pc,sample_idx,force
18476.356187402,197,0.1371
18476.798490178,198,0.1429
18477.240758058,199,0.151
18477.679111052,200,0.1534
18478.121391429,201,0.1514
18478.563764592,202,0.1557
18479.00199523,203,0.1605
18479.444369058,204,0.1592
18479.886751357,205,0.1433
18480.325007087,206,0.1565
18480.767404149,207,0.1628
18481.2097066,208,0.1686
18481.647970914,209,0.1665
18482.09031514,210,0.1588
18482.532748095,211,0.1645
18482.97097742,212,0.1681
18483.413281424,213,0.1659
18483.855595232,214,0.1664
18484.293921092,215,0.1705
18484.736251462,216,0.1521
18485.178525925,217,0.1545
18485.616901758,218,0.1378
18486.059211825,219,0.138
18486.501527292,220,0.1428
18486.939923361,221,-30.8203
18487.382194578,222,-54.0102
18487.824445731,223,-1.4987
18488.262775429,224,-0.1135
18488.705217305,225,-0.1022
18489.147451831,226,-0.1032
18489.585797547,227,-0.0762
18490.028122658,228,-0.0791
18490.470382468,229,-0.1034
18490.90871123,230,-0.1183
18491.35120403,231,-0.1117
18491.793331157,232,-0.1071
18492.231655448,233,-0.1184
18492.674031697,234,-0.1168
18493.116212887,235,-0.1033
18493.55465361,236,-0.1048
18493.997022677,237,-0.1106
18494.435349021,238,-0.1137
18494.877703723,239,-0.0944
18495.320106296,240,-0.0954
18495.75823896,241,-0.1035
18496.200660258,242,-0.1054
18496.6429457,243,-0.0983
18497.081213087,244,-0.1025
18497.523552826,245,-0.1043
18497.965967049,246,-0.1194
18498.404224211,247,-0.1114
18498.846613168,248,-0.1234
18499.288978193,249,-0.1124
18499.727140134,250,-0.1222
18500.169595897,251,-0.1292
18500.611918403,252,-0.108
18501.050075579,253,-0.1008
18501.492407342,254,-0.1034
18501.934783258,255,-0.1047
18502.373027878,256,-0.106
18502.81551234,257,-0.098
18503.257825767,258,-0.1055
18503.69611494,259,-0.0877
18504.138495511,260,-0.103
18504.580682508,261,-0.1057
18505.01901689,262,-0.1006
18505.461371125,263,-0.0981
18505.903721816,264,-0.1026
18506.342089296,265,-0.1145
18506.784422341,266,-0.1039
18507.226711963,267,-0.0991
18507.664851994,268,-0.0806
18508.107275612,269,-0.0515
18508.549662441,270,-0.0552
18508.987872172,271,-0.0482
18509.430251906,272,-0.0566
18509.872720946,273,-0.0555
18510.310886348,274,-0.0614
18510.753237737,275,-0.0526
18511.195547668,276,-0.0563
18511.633932582,277,-0.0484
18512.076350833,278,-0.0477
18512.518440667,279,-0.0446
18512.956778469,280,-0.0468
18513.39913631,281,-0.0539
18513.841396649,282,-0.0563
18514.279775155,283,-0.058
18514.722138,284,4.1081
18515.164388003,285,250.7877
18515.60278496,286,413.7048
18516.045009491,287,48.3203
