t_pc,sample_idx,force
1677.566468025,597,-34.5912
1678.004734928,598,-35.2448
1678.447165779,599,-35.4739
1678.885462561,600,-35.7565
1679.327707571,601,-47.8662
1679.765969438,602,-174.5607
1680.208240022,603,-229.5921
1680.646541202,604,-79.7923
1681.08890594,605,-1.4034
1681.527154247,606,-0.0706
1681.96941744,607,0.3281
1682.407829116,608,0.4615
1682.850211377,609,-0.2118
1683.288421443,610,-0.0704
1683.730587517,611,-0.5632
1684.169004019,612,-0.7783
1684.611336627,613,-0.6354
1685.049609744,614,-0.5043
1685.491807843,615,1.0039
1685.930116926,616,-0.4317
1686.372524724,617,0.1646
1686.810837145,618,-0.0695
1687.253154642,619,-0.2452
1687.691568559,620,-0.2097
1688.133761493,621,0.5203
1688.57212752,622,0.2710
1689.014290329,623,1.1701
1689.452656945,624,0.0163
1689.895033241,625,0.0997
1690.333287305,626,-0.1558
1690.775565589,627,0.4949
1691.213813178,628,0.5826
1691.656157177,629,1.0850
1692.094408505,630,1.0221
1692.536738335,631,0.6530
1692.974994558,632,0.4293
1693.417323151,633,0.4888
1693.855577064,634,1.2567
1694.297990706,635,-0.0009
1694.736191767,636,-0.4392
1695.178596106,637,-0.5532
1695.616775545,638,-0.0145
1696.05917895,639,0.3536
1696.497522029,640,0.1048
1696.939759341,641,0.1272
1697.37810537,642,0.3451
1697.820497907,643,0.5193
1698.258685279,644,-0.2783
1698.700991865,645,0.2411
1699.139238192,646,0.1185
1699.581622096,647,0.5454
1700.019930692,648,1.0063
1700.462301065,649,8.0237
1700.900572307,650,42.3474
1701.342890631,651,77.0208
1701.785012211,652,113.2260
1702.223458269,653,152.1068
1702.665635562,654,191.4624
1703.104491664,655,55.1225
1703.542309094,656,-35.5140
1703.985459825,657,-35.9764
