t_pc,sample_idx,S0,S1,S2,S3,S4,S5,S6,S7
17510.877186646,7759,101023.12,99125.83,101023.68,104302.97,101064.04,101037.77,101018.8,101034.71
17510.897878363,7760,100967.94,99048.1,100981.6,104259.63,100993.75,100991.73,100991.7,100990.59
17510.921495885,7761,100987.93,99056.17,100977.59,104249.81,100983.61,100995.74,100996.79,100994.6
17510.942148112,7762,101001.0,99064.25,100991.57,104253.81,100991.65,101009.68,101015.84,101008.58
17510.963273334,7763,100999.93,99076.36,101004.64,104250.91,101003.71,101018.76,101012.88,100993.57
17510.983287126,7764,100979.13,99080.39,101017.72,104260.73,101051.97,101022.78,101027.91,101038.72
17511.004444647,7765,101010.06,99070.36,100987.56,104258.92,101022.77,100996.58,101004.83,101017.63
17511.02432729,7766,100987.13,99073.36,100996.62,104264.02,101026.79,100997.64,101005.67,101027.72
17511.045694519,7767,100996.19,99061.25,100995.71,104292.05,100985.53,101004.61,101001.87,101013.62
17511.069001641,7768,101034.06,99072.32,101000.63,104312.08,101009.66,101007.78,101007.79,101017.63
17511.089451152,7769,101022.06,99076.36,101000.63,104310.98,101026.79,101028.91,101020.93,101017.63
17511.110125692,7770,100986.06,99061.25,100991.57,104314.98,101031.86,100996.8,100993.6,101005.6
17511.13056008,7771,101009.0,99080.39,101003.61,104324.09,101043.93,101023.83,101009.69,101017.63
17511.152586025,7772,101018.06,99084.43,101008.66,104332.1,101042.88,101033.76,101025.79,101015.56
17511.172238229,7773,100989.0,99086.51,100991.57,104320.8,101014.73,101010.74,101001.64,100992.54
17511.192303899,7774,100990.06,99064.25,100993.64,104319.7,101011.76,101020.88,101005.9,101008.58
17511.213325916,7775,101002.06,99080.39,101009.69,104327.0,101039.91,101032.92,101015.84,101016.6
17511.237038491,7776,100986.06,99069.32,101001.67,104333.91,101043.93,101011.79,101011.82,101016.6
17511.258352419,7777,101002.06,99067.37,101001.67,104328.1,101043.93,101014.75,101011.82,101007.54
17511.278170575,7778,100986.06,99070.36,101003.61,104335.01,101046.03,101021.72,101009.69,101013.62
17511.298701118,7779,101004.19,99094.58,100997.65,104331.72,101044.98,101011.79,101012.88,101013.62
17511.319355128,7780,100986.06,99086.51,101000.63,104340.82,101043.93,101027.85,101009.69,101018.67
17511.339743145,7781,101003.93,99084.43,101011.64,104830.55,101043.93,101021.72,101015.84,101015.69
17511.360197503,7782,101026.06,99102.65,101004.64,104359.04,101051.97,101034.82,101023.89,101033.67
17511.380644229,7783,100990.06,99094.58,101001.67,104335.72,101042.01,101020.88,101017.97,101014.66
17511.405092338,7784,100985.0,99094.58,100993.64,104351.03,101062.11,101023.61,100992.53,101017.63
17511.425559505,7785,100993.0,99097.58,101001.67,104337.92,101044.98,101013.69,101003.77,101027.72
17511.446153534,7786,100992.19,99092.5,101001.67,104331.72,101051.97,101018.76,101013.94,101021.64
17511.46654762,7787,100985.0,99728.35,100992.6,104348.12,101043.93,101024.89,100997.85,101013.62
17511.487220048,7788,100985.0,99821.2,101005.68,104360.14,101051.97,101019.82,101017.97,101012.59
17511.508075512,7789,100995.12,99132.87,101005.68,104332.1,101051.97,101023.83,101017.97,101014.66
17511.530380329,7790,100992.19,99125.83,100993.64,104335.01,101038.86,101006.72,101007.79,101019.7
17511.548726859,7791,100994.06,99118.8,100997.65,104340.11,101051.97,101018.76,101020.93,101019.7
17511.57303812,7792,101002.06,99114.76,101005.68,104340.11,101043.93,101025.73,101019.86,101025.65
17511.59355349,7793,100986.06,99106.69,100995.71,104336.11,101037.99,101027.85,101004.83,101019.7
17511.614138526,7794,100994.06,99112.81,100988.59,104331.0,101012.81,101003.77,101003.77,101010.65
17511.634704773,7795,101002.06,99102.65,100993.64,104333.91,101029.94,101020.88,101019.86,101017.63
17511.655990097,7796,100994.06,99120.88,101009.69,104343.02,101044.98,101025.73,101015.84,101029.66
17511.675629342,7797,100996.19,99108.77,101000.63,104340.11,101031.86,101010.74,101013.72,101015.69
17511.696371475,7798,101001.25,99097.58,100997.65,104332.1,101030.81,101008.84,101012.88,101030.7
17511.716746243,7799,100996.19,99106.69,101013.7,104337.2,101030.81,101018.76,101008.86,101018.67
17511.741071575,7800,101016.19,99114.76,100999.72,104329.19,101022.77,101008.62,101015.84,101025.65
17511.761508387,7801,101002.06,99102.65,101009.69,104324.09,101038.86,101021.94,101013.94,101017.63
17511.782180243,7802,101003.12,99101.61,101010.73,104318.99,101043.93,101012.85,101012.88,101023.58
17511.80264695,7803,101020.19,99112.81,101010.73,104328.1,101055.99,101014.75,101015.01,101018.67
17511.823256072,7804,100991.12,99111.77,101002.7,104331.0,101051.97,101028.91,101027.91,101017.63
17511.843960408,7805,100996.19,99094.58,100995.58,104336.11,101042.88,101020.88,101009.92,101017.63
17511.864671093,7806,100998.32,99110.73,100997.65,104329.19,101035.89,101019.82,101001.64,101014.66
