t_pc,t_sensor,sample_idx,m0_x,m0_y,m0_z,m4_x,m4_y,m4_z
7239.732617318,1778767219.492551,294984,71.85000610351562,-114.30000305175781,-1528.22998046875,-9.450000762939453,252.3000030517578,-1376.738037109375
7239.732833936,1778767219.4927852,294985,69.0,-108.00000762939453,-1521.4539794921875,-3.750000238418579,252.3000030517578,-1377.947998046875
7239.732846895,1778767219.492861,294986,69.9000015258789,-108.1500015258789,-1517.823974609375,-10.800000190734863,250.35000610351562,-1386.41796875
7239.73285644,1778767219.4928718,294987,70.05000305175781,-116.4000015258789,-1517.823974609375,-10.800000190734863,248.70001220703125,-1388.8380126953125
7239.732866054,1778767219.492881,294988,75.9000015258789,-116.4000015258789,-1523.6319580078125,-12.750000953674316,251.10000610351562,-1376.011962890625
7239.732875569,1778767219.4928906,294989,69.0,-112.35000610351562,-1526.2939453125,-0.45000001788139343,245.10000610351562,-1373.3499755859375
7239.733514145,1778767219.493529,294990,69.0,-114.30000305175781,-1521.4539794921875,-7.350000381469727,246.00001525878906,-1373.3499755859375
7239.735049447,1778767219.4950542,294991,67.35000610351562,-115.05000305175781,-1517.58203125,-7.950000286102295,251.85000610351562,-1378.6739501953125
7239.736523045,1778767219.4965305,294992,71.85000610351562,-117.75000762939453,-1523.14794921875,-6.450000286102295,251.85000610351562,-1373.592041015625
7239.738042854,1778767219.4980547,294993,70.5,-111.00000762939453,-1523.14794921875,-6.450000286102295,249.00001525878906,-1386.41796875
7239.739515712,1778767219.49953,294994,74.10000610351562,-111.00000762939453,-1531.3759765625,-5.550000190734863,247.20001220703125,-1385.449951171875
7239.741043012,1778767219.5010557,294995,64.95000457763672,-114.45000457763672,-1524.5999755859375,-3.450000047683716,247.0500030517578,-1373.833984375
7239.744004611,1778767219.5040157,294996,64.95000457763672,-113.70000457763672,-1518.7919921875,-2.8500001430511475,250.95001220703125,-1373.833984375
7239.744057872,1778767219.5040724,294997,72.9000015258789,-118.80000305175781,-1519.033935546875,-9.300000190734863,250.95001220703125,-1377.4639892578125
7239.747015835,1778767219.5070279,294998,69.9000015258789,-111.9000015258789,-1520.001953125,-4.800000190734863,252.60000610351562,-1385.6920166015625
7239.747057698,1778767219.5070677,294999,69.0,-114.9000015258789,-1520.001953125,-4.800000190734863,249.90000915527344,-1377.2220458984375
7239.748519159,1778767219.5085304,295000,74.55000305175781,-114.9000015258789,-1517.58203125,-13.800000190734863,248.40000915527344,-1368.751953125
7239.750042873,1778767219.5100558,295001,77.10000610351562,-106.20000457763672,-1515.64599609375,-8.850000381469727,242.40000915527344,-1371.4139404296875
7239.752395041,1778767219.51241,295002,77.10000610351562,-114.60000610351562,-1516.614013671875,-6.600000381469727,250.65000915527344,-1371.4139404296875
7239.753041058,1778767219.5130565,295003,66.9000015258789,-114.1500015258789,-1519.5179443359375,-5.550000190734863,247.20001220703125,-1378.18994140625
7239.754514497,1778767219.5145295,295004,71.70000457763672,-111.30000305175781,-1514.9200439453125,-3.0,247.20001220703125,-1377.947998046875
7239.756040885,1778767219.5160546,295005,76.80000305175781,-109.05000305175781,-1514.9200439453125,-3.0,246.3000030517578,-1378.4320068359375
7239.757515285,1778767219.517529,295006,74.85000610351562,-109.05000305175781,-1526.052001953125,-3.9000000953674316,247.65000915527344,-1384.239990234375
7239.759043677,1778767219.519056,295007,68.10000610351562,-114.60000610351562,-1519.033935546875,-7.800000190734863,250.0500030517578,-1384.239990234375
7239.760514141,1778767219.5205295,295008,68.10000610351562,-114.75000762939453,-1519.760009765625,-6.600000381469727,251.25001525878906,-1384.239990234375
7239.762041881,1778767219.5220563,295009,74.85000610351562,-108.9000015258789,-1514.9200439453125,-8.40000057220459,251.25001525878906,-1374.0760498046875
7239.764012372,1778767219.524026,295010,72.60000610351562,-114.30000305175781,-1526.7779541015625,-7.350000381469727,251.5500030517578,-1371.89794921875
7239.765043241,1778767219.5250576,295011,71.85000610351562,-114.9000015258789,-1526.7779541015625,-7.350000381469727,248.85000610351562,-1377.7059326171875
