t_pc,t_sensor,sample_idx,m0_x,m0_y,m0_z,m4_x,m4_y,m4_z
6979.622190635,1778766959.38215,121583,65.4000015258789,-120.1500015258789,-1510.0799560546875,-2.700000047683716,273.0,-1388.1119384765625
6979.622212779,1778766959.3822258,121584,67.20000457763672,-119.10000610351562,-1510.0799560546875,-2.700000047683716,277.5,-1379.157958984375
6979.622224236,1778766959.3822393,121585,60.750003814697266,-119.10000610351562,-1518.7919921875,-4.050000190734863,262.0500183105469,-1374.802001953125
6979.622233991,1778766959.3822494,121586,70.95000457763672,-120.45000457763672,-1512.0159912109375,-12.600000381469727,267.0,-1368.2679443359375
6979.622243265,1778766959.382259,121587,70.95000457763672,-115.6500015258789,-1507.41796875,-4.950000286102295,268.5,-1368.2679443359375
6979.623627138,1778766959.383633,121588,61.500003814697266,-117.9000015258789,-1505.239990234375,-1.9500000476837158,268.5,-1375.5279541015625
6979.625120046,1778766959.385132,121589,68.25,-118.35000610351562,-1509.35400390625,-6.750000476837158,271.20001220703125,-1375.2860107421875
6979.626618932,1778766959.386632,121590,64.05000305175781,-125.25000762939453,-1509.35400390625,-6.750000476837158,269.5500183105469,-1375.0439453125
6979.628095686,1778766959.3881068,121591,65.10000610351562,-125.25000762939453,-1505.9659423828125,-7.050000190734863,277.0500183105469,-1367.5419921875
6979.630324527,1778766959.3903356,121592,63.60000228881836,-120.30000305175781,-1509.8380126953125,-10.5,278.70001220703125,-1378.18994140625
6979.63109358,1778766959.3911078,121593,63.60000228881836,-118.05000305175781,-1502.093994140625,-4.800000190734863,271.0500183105469,-1378.18994140625
6979.63262095,1778766959.3926322,121594,62.55000305175781,-122.55000305175781,-1517.3399658203125,-1.0500000715255737,271.0500183105469,-1372.1400146484375
6979.634556808,1778766959.394571,121595,66.1500015258789,-120.30000305175781,-1511.2900390625,-10.050000190734863,275.25,-1381.093994140625
6979.635619355,1778766959.3956323,121596,65.10000610351562,-117.60000610351562,-1511.2900390625,-10.050000190734863,272.25,-1378.6739501953125
6979.638038003,1778766959.3980265,121597,71.70000457763672,-117.60000610351562,-1512.741943359375,-2.5500001907348633,272.70001220703125,-1373.592041015625
6979.638619352,1778766959.3986313,121598,67.5,-118.35000610351562,-1510.0799560546875,-3.450000047683716,267.6000061035156,-1377.4639892578125
6979.640094383,1778766959.4001067,121599,67.5,-124.20000457763672,-1514.1939697265625,-7.050000190734863,269.25,-1377.4639892578125
6979.641634172,1778766959.4016333,121600,67.5,-122.55000305175781,-1511.531982421875,-4.050000190734863,269.25,-1378.916015625
6979.643096714,1778766959.4031105,121601,67.5,-117.45000457763672,-1506.9339599609375,-6.150000095367432,271.20001220703125,-1378.916015625
6979.644619106,1778766959.4046323,121602,69.1500015258789,-117.9000015258789,-1506.9339599609375,-6.150000095367432,273.9000244140625,-1381.093994140625
6979.646094417,1778766959.4061067,121603,65.70000457763672,-117.9000015258789,-1511.2900390625,0.30000001192092896,273.45001220703125,-1373.592041015625
6979.647620145,1778766959.4076338,121604,60.30000305175781,-121.35000610351562,-1506.449951171875,-3.450000047683716,269.4000244140625,-1379.884033203125
6979.64911101,1778766959.4091072,121605,60.30000305175781,-121.05000305175781,-1504.998046875,-6.150000095367432,273.3000183105469,-1379.884033203125
6979.65143203,1778766959.4114296,121606,62.400001525878906,-122.70000457763672,-1517.3399658203125,-9.300000190734863,273.3000183105469,-1365.1219482421875
6979.652094502,1778766959.412107,121607,69.30000305175781,-121.20000457763672,-1512.2579345703125,3.3000001907348633,270.0,-1382.5460205078125
6979.653618347,1778766959.413631,121608,69.60000610351562,-117.30000305175781,-1512.2579345703125,3.3000001907348633,268.20001220703125,-1366.33203125
6979.655091615,1778766959.4151063,121609,68.55000305175781,-117.30000305175781,-1508.385986328125,1.8000000715255737,278.5500183105469,-1374.3179931640625
6979.656620637,1778766959.4166336,121610,69.30000305175781,-114.00000762939453,-1508.6280517578125,-6.450000286102295,278.4000244140625,-1381.3359375
6979.658095398,1778766959.418108,121611,69.30000305175781,-121.50000762939453,-1513.2259521484375,-10.800000190734863,273.0,-1381.3359375
6979.659622147,1778766959.4196358,121612,67.35000610351562,-118.6500015258789,-1519.033935546875,-10.65000057220459,273.0,-1379.884033203125
6979.661097669,1778766959.4211078,121613,64.05000305175781,-130.20001220703125,-1513.468017578125,-6.450000286102295,276.1500244140625,-1371.1719970703125
6979.663011042,1778766959.4230251,121614,68.10000610351562,-125.25000762939453,-1513.468017578125,-6.450000286102295,276.9000244140625,-1369.47802734375
6979.664095953,1778766959.424108,121615,70.35000610351562,-125.25000762939453,-1512.9840087890625,-8.850000381469727,273.45001220703125,-1381.8199462890625
6979.665643173,1778766959.4256334,121616,67.80000305175781,-124.95000457763672,-1509.8380126953125,-8.700000762939453,273.3000183105469,-1375.0439453125
6979.66709595,1778766959.4271073,121617,67.80000305175781,-121.50000762939453,-1508.14404296875,-5.100000381469727,272.4000244140625,-1375.0439453125
6979.66862974,1778766959.428634,121618,69.30000305175781,-118.35000610351562,-1512.5,-7.800000190734863,272.4000244140625,-1368.9940185546875
6979.671012924,1778766959.4310253,121619,68.25,-120.1500015258789,-1510.0799560546875,-10.200000762939453,269.8500061035156,-1373.1080322265625
6979.671617439,1778766959.4316328,121620,71.10000610351562,-122.55000305175781,-1510.0799560546875,-10.200000762939453,272.1000061035156,-1384.7239990234375
6979.673121343,1778766959.4331334,121621,69.9000015258789,-122.55000305175781,-1512.9840087890625,-7.950000286102295,273.6000061035156,-1374.0760498046875
6979.674618958,1778766959.4346328,121622,67.6500015258789,-119.25000762939453,-1511.2900390625,-1.350000023841858,275.25,-1376.97998046875
6979.676092707,1778766959.4361079,121623,67.6500015258789,-124.20000457763672,-1517.3399658203125,-1.0500000715255737,270.9000244140625,-1376.97998046875
6979.677618545,1778766959.4376333,121624,64.35000610351562,-120.30000305175781,-1508.6280517578125,-3.3000001907348633,270.9000244140625,-1375.77001953125
6979.679092264,1778766959.4391074,121625,67.05000305175781,-119.55000305175781,-1512.0159912109375,-10.5,270.45001220703125,-1377.4639892578125
6979.680618332,1778766959.4406333,121626,67.20000457763672,-122.4000015258789,-1512.0159912109375,-10.5,273.3000183105469,-1376.738037109375
6979.682189078,1778766959.442111,121627,64.5,-122.4000015258789,-1508.385986328125,-7.650000095367432,273.3000183105469,-1373.592041015625
6979.6836254,1778766959.443635,121628,68.10000610351562,-115.80000305175781,-1511.531982421875,-14.250000953674316,271.6500244140625,-1379.157958984375
6979.685095994,1778766959.4451077,121629,68.10000610351562,-121.35000610351562,-1524.115966796875,-10.350000381469727,271.0500183105469,-1379.157958984375
6979.688041288,1778766959.4480252,121630,68.70000457763672,-126.30000305175781,-1514.9200439453125,-9.600000381469727,271.0500183105469,-1372.3819580078125
6979.688096362,1778766959.4481075,121631,71.25,-124.20000457763672,-1513.468017578125,-6.150000095367432,267.1500244140625,-1379.157958984375
6979.68962957,1778766959.449635,121632,67.5,-120.1500015258789,-1513.468017578125,-6.150000095367432,275.4000244140625,-1375.77001953125
6979.691227197,1778766959.4511132,121633,66.1500015258789,-120.30000305175781,-1510.56396484375,-7.350000381469727,269.4000244140625,-1380.85205078125
6979.692629578,1778766959.4526339,121634,68.4000015258789,-120.30000305175781,-1507.6600341796875,-1.8000000715255737,275.1000061035156,-1377.947998046875
6979.694141504,1778766959.4541113,121635,68.4000015258789,-120.75000762939453,-1506.6920166015625,-7.650000095367432,274.5,-1377.947998046875
6979.696017792,1778766959.4560256,121636,72.60000610351562,-118.20000457763672,-1514.677978515625,-10.050000190734863,274.5,-1388.595947265625
6979.697094571,1778766959.457108,121637,71.85000610351562,-122.10000610351562,-1516.85595703125,-3.3000001907348633,272.8500061035156,-1386.176025390625
6979.698621279,1778766959.4586346,121638,68.10000610351562,-123.60000610351562,-1516.85595703125,-3.3000001907348633,271.0500183105469,-1382.06201171875
6979.700094278,1778766959.4601095,121639,67.5,-123.60000610351562,-1512.5,-10.5,271.0500183105469,-1376.011962890625
6979.701626024,1778766959.4616365,121640,64.35000610351562,-118.6500015258789,-1511.2900390625,-3.3000001907348633,271.20001220703125,-1381.3359375
6979.703093433,1778766959.4631083,121641,64.35000610351562,-120.00000762939453,-1515.404052734375,-4.350000381469727,272.1000061035156,-1381.3359375
6979.704618259,1778766959.4646327,121642,69.1500015258789,-115.05000305175781,-1508.8699951171875,-7.800000190734863,272.1000061035156,-1363.427978515625
6979.706101092,1778766959.46611,121643,67.5,-114.45000457763672,-1502.3359375,-8.700000762939453,270.45001220703125,-1384.239990234375
6979.707620009,1778766959.4676347,121644,68.70000457763672,-123.00000762939453,-1502.3359375,-8.700000762939453,272.4000244140625,-1376.4959716796875
6979.709488936,1778766959.4695027,121645,65.4000015258789,-123.00000762939453,-1504.5140380859375,-10.5,268.0500183105469,-1373.3499755859375
6979.710644714,1778766959.470647,121646,66.45000457763672,-115.95000457763672,-1510.0799560546875,-6.300000190734863,277.0500183105469,-1376.2540283203125
6979.712094757,1778766959.4721081,121647,66.45000457763672,-126.60000610351562,-1498.947998046875,-9.0,268.20001220703125,-1376.2540283203125
6979.713808338,1778766959.4737191,121648,70.5,-120.9000015258789,-1512.741943359375,-4.950000286102295,268.20001220703125,-1381.3359375
6979.715096377,1778766959.4751086,121649,71.4000015258789,-117.45000457763672,-1509.595947265625,-2.4000000953674316,277.5,-1384.9659423828125
6979.71773639,1778766959.4777486,121650,67.20000457763672,-111.75000762939453,-1509.595947265625,-2.4000000953674316,268.0500183105469,-1374.3179931640625
