t_pc,sample_idx,S0,S1,S2,S3,S4,S5,S6,S7
3182.298804708,2300,100535.28,98507.46,100517.76,103047.35,100527.86,100540.28,100535.13,100544.46
3182.300048145,2301,100524.34,98499.38,100515.7,103052.44,100534.86,100541.34,100536.18,100528.42
3182.301385781,2302,100533.4,98503.42,100517.76,103055.36,100535.9,100535.22,100539.15,100532.43
3182.303254032,2303,100540.34,98501.35,100520.74,103051.36,100522.79,100542.39,100527.08,100535.41
3182.322495975,2304,100519.28,98501.35,100519.71,103063.37,100531.88,100543.24,100540.21,100543.43
3182.343162797,2305,100540.34,98503.42,100535.77,103076.47,100543.94,100537.32,100544.23,100542.4
3182.363672733,2306,100539.28,98507.46,100532.78,103063.37,100540.97,100541.34,100539.15,100536.44
3182.384353917,2307,100520.34,98500.42,100538.86,103067.37,100534.86,100541.34,100556.3,100532.32
3182.407992333,2308,100534.46,98487.27,100521.77,103053.53,100534.86,100551.47,100540.21,100536.44
3182.428674514,2309,100527.28,98479.2,100515.7,103059.36,100534.86,100541.34,100529.19,100518.34
3182.449246842,2310,100542.45,98487.27,100524.76,103079.39,100531.88,100545.35,100540.21,100536.44
3182.469792893,2311,100535.28,98487.27,100520.74,103071.38,100534.86,100537.32,100541.27,100544.46
3182.490454205,2312,100528.34,98473.1,100521.67,103081.56,100526.81,100535.22,100538.3,100532.43
3182.511056221,2313,100523.28,98469.06,100520.74,103083.39,100516.68,100545.35,100538.09,100527.39
3182.531730951,2314,100523.28,98451.88,100521.77,103107.41,100530.83,100549.36,100538.3,100532.43
3182.552253549,2315,100523.28,98456.02,100522.7,103083.39,100534.86,100538.38,100552.28,100542.4
3182.575969945,2316,100548.33,98463.06,100523.73,103087.39,100542.9,100563.51,100545.29,100542.4
3182.596631733,2317,100537.4,98460.99,100519.71,103119.43,100542.9,100547.26,100542.32,100536.44
3182.617305678,2318,100523.28,98447.85,100523.73,103112.5,100526.81,100535.22,100532.16,100536.44
3182.637834952,2319,100524.34,98447.94,100512.72,103056.45,100527.86,100537.32,100538.3,100526.36
3182.658421669,2320,100531.28,98436.77,100521.77,103052.44,100530.83,100537.32,100537.24,100536.44
3182.679045885,2321,100533.4,98450.95,100520.74,103038.26,100526.81,100537.32,100552.28,100536.44
3182.699646919,2322,100537.4,98438.84,100521.77,103033.51,100535.9,100533.31,100529.19,100541.48
3182.720280051,2323,100529.4,98439.87,100528.77,103070.63,100536.95,100553.38,100544.23,100534.38
3182.743954286,2324,100528.34,98430.77,100521.77,103051.36,100534.86,100553.38,100544.23,100535.41
3182.764670037,2325,100541.39,98445.88,100530.83,103031.34,100530.83,100547.26,100544.23,100544.46
3182.785194063,2326,100535.28,98446.91,100532.78,103040.43,100536.95,100539.43,100536.18,100547.44
3182.805839121,2327,100525.4,98423.73,100511.69,103045.52,100519.82,100544.3,100542.32,100524.41
3182.826360465,2328,100533.4,98420.63,100534.74,103049.52,100535.9,100549.36,100535.13,100536.33
3182.847021117,2329,100537.4,98422.69,100524.76,103048.44,100531.88,100541.34,100532.16,100540.45
3182.867650877,2330,100525.4,98442.88,100532.78,103057.53,100539.92,100543.24,100538.3,100539.42
3182.888471794,2331,100527.28,98430.77,100528.77,103081.56,100518.77,100536.27,100536.18,100553.51
3182.911970635,2332,100532.34,98426.73,100516.73,103079.39,100535.9,100541.34,100545.29,100536.44
3182.932598823,2333,100539.28,98436.77,100520.74,103075.38,100536.95,100544.3,100533.22,100541.48
3182.953139866,2334,100533.4,98420.63,100529.8,103081.56,100533.81,100536.27,100536.18,100536.44
3182.973787595,2335,100533.4,98430.77,100520.74,103088.48,100533.81,100544.3,100544.23,100540.45
3182.994321119,2336,100527.28,98426.73,100526.82,103085.56,100532.76,100549.36,100554.4,100550.42
3183.014876034,2337,100531.28,98430.77,100520.74,103091.74,100535.9,100537.32,100529.19,100531.4
3183.03553457,2338,100525.4,98428.7,100519.71,103093.57,100534.86,100537.32,100542.32,100536.44
3183.059242719,2339,100539.28,98428.7,100521.77,103107.41,100530.83,100536.27,100536.18,100539.42
