t_pc,sample_idx,force
19477.91396845,177,0.0134
19478.352077686,178,0.0043
19478.794476166,179,0.0089
19479.236662637,180,-0.0056
19479.675153097,181,-0.0032
19480.117452398,182,-0.0001
19480.555692761,183,-0.0239
19480.998047317,184,-0.0148
19481.440358804,185,-0.0184
19481.878660547,186,-0.0105
19482.320959105,187,-0.0068
19482.763258712,188,-0.0081
19483.201592085,189,-0.001
19483.64397829,190,-0.0148
19484.082291727,191,-0.0144
19484.524581001,192,-0.0078
19484.966871179,193,-0.0058
19485.405176104,194,-0.0064
19485.847426065,195,-0.0112
19486.28971344,196,0.0016
19486.728110692,197,-0.0144
19487.170447744,198,-0.0054
19487.608730421,199,0.004
19488.051065867,200,0.0181
19488.493356061,201,0.0054
19488.931787195,202,0.0077
19489.374052801,203,0.0039
19489.812325898,204,-0.0081
19490.254729979,205,-0.0284
19490.697009378,206,-0.0403
19491.135326146,207,-0.0636
19491.577599237,208,-0.0686
19492.019926251,209,-0.0723
19492.458242965,210,-0.0631
19492.900556222,211,-0.0717
19493.342869288,212,-0.0741
19493.781224515,213,-0.0738
19494.223579834,214,-0.0743
19494.66183179,215,-0.0544
19495.104105963,216,-0.0631
19495.546696799,217,-0.0781
19495.984808508,218,-0.0752
19496.427098888,219,-0.0703
19496.869464189,220,-0.0975
19497.307795936,221,-0.0871
19497.750168248,222,-0.0845
19498.18834947,223,-0.0839
19498.630712299,224,-0.0732
19499.073006385,225,-0.0739
19499.5113934,226,-0.0935
19499.953619165,227,-0.0865
19500.396022585,228,-0.0946
19500.834331988,229,-0.0828
19501.276673726,230,-0.079
19501.718947775,231,-0.0867
19502.157386406,232,-0.0119
19502.599619935,233,-0.0059
19503.037865068,234,-0.0114
19503.480243994,235,-0.0021
19503.922621252,236,-0.009
19504.360938336,237,-0.0054
19504.803227802,238,-0.0006
19505.245502866,239,-0.0056
19505.683773153,240,0.005
19506.126213894,241,-0.0014
19506.568426912,242,-0.0016
19507.006716643,243,-0.0086
19507.449108976,244,-0.0123
19507.887355496,245,-0.0125
19508.329736606,246,-0.0184
19508.771998048,247,-0.0124
19509.210308591,248,-0.0196
19509.652732384,249,-0.0113
19510.09512116,250,-0.0047
19510.533284562,251,-0.0051
19510.975632479,252,-0.0222
19511.417850729,253,-0.0172
19511.856246081,254,-0.0171
19512.298605412,255,-0.0118
19512.736901006,256,-0.0199
19513.179241038,257,-0.0172
19513.621537882,258,-0.0188
19514.059810201,259,-0.0078
19514.502194082,260,-0.0092
19514.944561322,261,-0.0142
19515.382808349,262,-0.0139
19515.825149323,263,-0.0145
19516.267332714,264,-0.005
19516.705712617,265,-0.0141
19517.148210006,266,-0.0092
19517.590276612,267,0.0024
19518.028715586,268,0.0101
19518.471093824,269,0.0109
19518.909454261,270,0.009
19519.35167128,271,-0.0046
19519.794155156,272,-0.019
19520.232422745,273,-0.0131
19520.674600623,274,-0.0201
19521.117001563,275,-0.0172
19521.555249686,276,-0.0111
19521.997590825,277,-0.0163
19522.440140662,278,-0.0155
19522.878221929,279,-0.0032
19523.320678595,280,-0.0128
19523.762903055,281,-0.0046
19524.201202005,282,0.0028
19524.643518011,283,-0.0097
19525.08578971,284,-0.0037
19525.524133557,285,-0.0045
19525.966474757,286,-0.0039
19526.404774353,287,-0.0095
19526.847116807,288,-0.0114
19527.289475688,289,-0.0173
19527.727719497,290,-0.0095
19528.170193907,291,-0.0084
19528.612465066,292,-0.0046
19529.050667605,293,-0.0051
19529.49301471,294,-0.0093
19529.93532192,295,-0.0028
19530.373621945,296,0.0045
19530.816099354,297,-0.0072
19531.258158623,298,-0.0116
19531.696607325,299,-0.0083
19532.139011711,300,-0.0165
19532.577217366,301,-0.0137
19533.01965698,302,-0.0065
19533.461948511,303,-0.0157
19533.900464444,304,-0.0174
19534.342503006,305,-0.0007
19534.784805337,306,-0.0108
19535.223220915,307,-0.0017
19535.665411892,308,0.0001
19536.107665967,309,-0.0141
19536.546187936,310,-0.0041
19536.988675805,311,0.0048
