t_pc,sample_idx,S0,S1,S2,S3,S4,S5,S6,S7
608046.377075079,3596,102814.93,101306.82,102861.85,108891.38,102806.31,102816.54,102814.4,102813.67
608046.400310938,3597,102807.99,101317.03,102865.88,108890.24,102795.05,102822.45,102828.66,102803.54
608046.421916942,3598,102810.93,101321.07,102858.7,108885.09,102800.15,102821.37,102828.38,102810.53
608046.44239509,3599,102825.11,101318.08,102860.8,108879.33,102797.18,102819.23,102826.5,102814.55
608046.463038949,3600,102812.78,101312.98,102860.8,108881.07,102799.09,102823.52,102815.2,102794.45
608046.483590558,3601,102806.92,101317.03,102870.95,108879.33,102805.25,102803.13,102828.38,102799.52
608046.504103038,3602,102811.7,101307.87,102858.7,108882.21,102807.37,102819.49,102814.4,102799.52
608046.525068524,3603,102808.77,101308.93,102868.85,108887.36,102805.25,102805.28,102816.28,102798.47
608046.545308151,3604,102812.78,101304.88,102873.92,108873.04,102801.21,102816.54,102810.37,102813.5
608046.566494911,3605,102804.76,101308.93,102862.73,108887.36,102811.41,102818.42,102816.28,102795.5
608046.590044624,3606,102808.77,101317.03,102856.78,108890.24,102805.25,102831.57,102814.4,102798.47
608046.610408961,3607,102804.76,101308.93,102868.85,108875.31,102803.34,102821.37,102825.42,102795.5
608046.633066234,3608,102814.93,101308.93,102878.99,108875.31,102807.37,102815.2,102817.36,102799.52
608046.651631109,3609,102812.78,101301.89,102863.95,108879.33,102809.28,102809.3,102818.43,102803.54
608046.673137182,3610,102814.93,101301.89,102874.97,108878.19,102809.5,102807.42,102814.4,102799.52
608046.692569268,3611,102814.93,101322.13,102869.9,108878.19,102799.31,102813.32,102820.31,102795.5
608046.713284615,3612,102812.78,101307.87,102866.92,108875.31,102797.18,102806.35,102822.47,102797.6
608046.733657625,3613,102814.93,101304.88,102868.85,108878.19,102814.37,102821.64,102817.36,102800.57
608046.758007488,3614,102812.78,101300.84,102876.9,108875.31,102807.37,102800.18,102826.5,102804.59
608046.778393106,3615,102804.76,101296.79,102859.75,108867.28,102799.31,102821.37,102822.47,102807.56
608046.799044797,3616,102814.93,101296.79,102866.92,108870.16,102805.25,102810.37,102812.25,102803.54
608046.819558369,3617,102808.77,101305.94,102860.8,108870.16,102803.34,102808.49,102812.25,102803.54
608046.840128386,3618,102816.01,101296.79,102876.02,108873.04,102799.31,102817.35,102818.43,102804.59
608046.860582178,3619,102808.77,101292.74,102868.85,108871.3,102803.12,102814.4,102808.21,102803.54
608046.881213467,3620,102808.77,101293.8,102870.95,108875.31,102807.37,102815.47,102818.43,102801.44
608046.901662812,3621,102811.7,101284.65,102872.87,108871.3,102803.34,102815.47,102822.47,102799.52
608046.92600258,3622,102813.86,101292.74,102866.92,108871.3,102810.12,102803.4,102825.42,102794.45
608046.946430542,3623,102814.93,101288.69,102864.83,108875.31,102805.25,102823.52,102812.25,102803.54
608046.967057676,3624,102806.92,101286.58,102864.83,108865.0,102805.25,102810.37,102825.42,102807.56
608046.987510807,3625,102814.93,101296.79,102856.78,108871.3,102797.18,102815.47,102810.37,102812.62
608047.008141015,3626,102812.78,101294.86,102867.8,108870.16,102803.34,102813.32,102816.28,102794.45
608047.028591111,3627,102812.78,101284.65,102860.8,108866.14,102799.31,102813.32,102812.25,102811.58
608047.049481853,3628,102810.93,101292.74,102870.77,108863.27,102800.15,102820.57,102826.5,102815.59
608047.069922675,3629,102812.78,101298.9,102868.85,108867.28,102792.09,102818.42,102822.47,102799.52
608047.094088009,3630,102816.79,101292.74,102868.85,108867.28,102797.18,102821.37,102812.25,102803.54
608047.11445582,3631,102817.09,101284.65,102861.85,108851.22,102799.31,102821.37,102825.42,102812.62
608047.135021571,3632,102813.86,101292.74,102866.92,108860.39,102807.37,102807.42,102822.47,102795.5
608047.15556621,3633,102812.78,101284.65,102858.7,108868.42,102799.31,102823.52,102828.66,102809.65
608047.176209598,3634,102813.86,101289.75,102868.85,108855.23,102797.18,102826.47,102822.47,102797.6
608047.196624751,3635,102806.92,101283.59,102873.92,108852.35,102805.25,102818.42,102812.25,102813.67
608047.217316953,3636,102813.86,101292.74,102868.85,108848.34,102807.37,102809.3,102825.42,102811.58
608047.238143278,3637,102806.92,101286.76,102864.83,108859.25,102796.12,102806.35,102822.47,102795.5
608047.262085615,3638,102812.78,101285.7,102868.85,108851.22,102805.25,102824.59,102824.35,102802.49
608047.282424192,3639,102810.93,101278.67,102868.85,108858.11,102807.37,102815.47,102819.51,102800.57
608047.303066659,3640,102814.93,101286.76,102858.7,108856.97,102805.25,102811.18,102817.36,102795.5
608047.323637297,3641,102810.93,101279.72,102870.95,108843.18,102807.37,102813.32,102821.39,102795.5
608047.344179723,3642,102813.86,101284.65,102871.82,108851.22,102797.18,102815.47,102818.43,102802.49
608047.364678893,3643,102812.78,101286.76,102860.8,108844.92,102809.28,102810.37,102812.25,102805.64
608047.385205775,3644,102816.01,101283.59,102872.87,108843.18,102799.09,102825.66,102818.43,102796.55
608047.408937253,3645,102816.79,101283.59,102864.83,108844.32,102805.47,102811.44,102822.47,102796.55
608047.429969269,3646,102810.93,101284.65,102862.9,108843.18,102801.21,102822.45,102818.43,102796.55
608047.450069415,3647,102812.78,101293.8,102865.88,108835.15,102817.34,102807.42,102818.43,102797.6
608047.471045286,3648,102804.76,101276.55,102866.75,108843.18,102801.21,102813.59,102817.36,102797.6
608047.491519809,3649,102812.78,101275.49,102861.85,108839.17,102802.28,102825.66,102812.25,102796.55
608047.512189617,3650,102813.86,101281.66,102870.95,108814.53,102809.28,102815.47,102818.43,102796.55
608047.532940007,3651,102810.93,101285.7,102868.85,108819.08,102808.44,102817.08,102825.42,102796.55
608047.553154307,3652,102808.77,101290.81,102876.9,108811.05,102797.18,102807.42,102809.29,102797.6
608047.57698199,3653,102814.93,101267.4,102873.92,108808.77,102804.18,102809.3,102809.29,102795.5
608047.5980498,3654,102807.99,101268.46,102864.83,108815.07,102798.25,102813.59,102814.4,102803.54
608047.618131399,3655,102814.93,101285.7,102852.76,108809.91,102801.21,102823.52,102813.32,102793.4
608047.639216104,3656,102804.76,101268.46,102864.83,108789.83,102810.34,102809.3,102822.47,102797.6
608047.659324664,3657,102796.74,101278.67,102872.87,108778.92,102799.31,102807.16,102824.35,102804.59
608047.680160964,3658,102810.93,101268.46,102865.88,108786.95,102795.05,102821.37,102813.32,102811.58
608047.700609006,3659,102817.09,101269.51,102870.95,108780.66,102799.31,102822.45,102818.43,102813.67
608047.721219104,3660,102806.92,101272.5,102860.8,108794.98,102813.31,102833.71,102818.43,102813.67
608047.744957874,3661,102809.85,101277.61,102862.9,108788.09,102797.18,102822.45,102819.51,102795.5
608047.765465927,3662,102814.93,101268.46,102864.83,108782.93,102806.31,102822.45,102810.37,102800.57
608047.786139791,3663,102808.77,101278.67,102868.85,108776.64,102807.37,102819.49,102810.37,102809.65
608047.806627915,3664,102812.78,101266.34,102864.83,108778.92,102799.31,102811.44,102814.4,102813.67
608047.827196059,3665,102812.0,101276.55,102866.92,108784.07,102797.18,102815.47,102826.5,102809.65
608047.848202777,3666,102817.86,101275.49,102852.76,108774.9,102805.25,102819.49,102819.51,102816.64
608047.868286659,3667,102807.99,101270.57,102859.75,108785.81,102799.31,102815.47,102822.47,102804.59
608047.889424294,3668,102804.76,101266.52,102859.75,108770.88,102797.18,102824.59,102822.47,102798.47
608047.912989301,3669,102806.92,101267.4,102874.97,108778.92,102797.18,102806.35,102826.5,102795.5
608047.933498376,3670,102820.8,101262.48,102860.8,108781.19,102804.18,102823.52,102819.51,102803.54
608047.95408595,3671,102812.78,101268.46,102864.83,108778.92,102805.25,102806.35,102818.16,102811.58
608047.97465161,3672,102814.93,101260.36,102864.83,108772.02,102803.12,102827.54,102825.42,102803.54
608047.995220145,3673,102814.93,101274.62,102860.8,108772.02,102808.44,102821.37,102814.4,102799.52
608048.015707888,3674,102812.78,101265.47,102856.78,108772.02,102797.18,102808.49,102835.65,102801.62
608048.03643988,3675,102809.07,101252.27,102865.88,108774.9,102808.44,102812.52,102808.21,102799.52
608048.056963267,3676,102814.93,101250.33,102868.85,108762.85,102797.18,102810.37,102814.12,102805.64
608048.080967898,3677,102798.9,101245.23,102868.85,108774.9,102805.25,102821.37,102820.31,102797.6
