t_pc,sample_idx,force
10615.840326184,510,-7.5257
10616.282594542,511,-9.1291
10616.720940442,512,-18.5117
10617.159310309,513,-172.47
10617.601450812,514,-249.3234
10618.039857223,515,-57.3012
10618.478038944,516,17.0333
10618.92032055,517,20.931
10619.358655272,518,25.1124
10619.798108777,519,24.8737
10620.23915299,520,25.3727
10620.67753283,521,25.76
10621.115739517,522,24.2256
10621.558050877,523,22.8087
10621.996358406,524,21.9977
10622.434627948,525,22.6856
10622.876892306,526,24.073
10623.31521649,527,23.7476
10623.753490278,528,23.673
10624.195753573,529,23.9544
10624.634093872,530,22.6775
10625.07238876,531,24.2242
10625.514656432,532,25.0977
10625.953187398,533,24.981
10626.391322394,534,24.1244
10626.833497034,535,22.6688
10627.271840045,536,23.3856
10627.711067444,537,23.8306
10628.1523875,538,24.3177
10628.590702637,539,22.8509
10629.029041801,540,22.8479
10629.47218114,541,23.7642
10629.911113782,542,24.4631
10630.347834846,543,23.3624
10630.790110677,544,24.4668
10631.22850852,545,24.294
10631.666712888,546,24.4424
10632.10507165,547,23.8524
10632.547619512,548,23.7115
10632.985567903,549,23.9816
10633.423865602,550,24.1848
10633.8661935,551,24.0204
10634.304428244,552,24.004
10634.742677469,553,25.0352
10635.185057435,554,24.7735
10635.623347552,555,24.6788
10636.061548984,556,23.8627
10636.503892144,557,24.1141
10636.942260829,558,23.2896
10637.380462861,559,24.1643
10637.823052293,560,24.911
10638.261085259,561,28.4715
10638.699312239,562,53.9356
10639.141780857,563,86.7604
10639.579927325,564,111.4165
10640.018193383,565,145.9561
10640.460640058,566,181.5477
10640.898824431,567,217.6374
10641.337695554,568,255.9996
10641.779433416,569,283.3547
10642.217707135,570,5.433
10642.65717483,571,-10.883
