t_pc,sample_idx,S0,S1,S2,S3,S4,S5,S6,S7
19997.078268391,2943,101124.08,99449.45,101121.69,102849.0,101121.18,101120.66,101141.57,101092.33
19997.079631827,2944,101124.08,99431.24,101121.69,102853.02,101114.16,101124.69,101139.46,101100.38
19997.086659546,2945,101112.04,99433.23,101117.66,102857.03,101112.07,101124.69,101135.42,101100.38
19997.10685572,2946,101113.1,99442.38,101127.78,102855.17,101121.33,101124.69,101141.57,101093.36
19997.130611524,2947,101114.99,99441.34,101129.75,102853.02,101118.2,101135.72,101138.4,101100.38
19997.151272822,2948,101109.92,99437.28,101121.69,102854.09,101118.2,101126.8,101140.52,101108.43
19997.171744435,2949,101108.03,99441.34,101128.72,102857.03,101107.13,101124.69,101131.38,101096.36
19997.192572668,2950,101108.03,99426.15,101125.72,102857.03,101118.2,101127.66,101138.4,101091.3
19997.21295646,2951,101116.05,99436.24,101134.81,102859.19,101113.11,101124.69,101132.44,101100.38
19997.233567603,2952,101104.85,99448.41,101103.51,102849.0,101112.22,101126.8,101146.47,101092.33
19997.254156933,2953,101112.04,99441.34,101123.75,102857.03,101099.96,101129.77,101130.32,101095.33
19997.274728355,2954,101108.03,99437.28,101129.75,102854.88,101110.12,101125.74,101131.38,101092.33
19997.298455995,2955,101117.11,99433.23,101115.69,102855.17,101109.08,101117.68,101136.48,101096.36
19997.319160895,2956,101119.0,99441.34,101129.75,102853.02,101114.16,101120.66,101132.44,101104.4
19997.339779869,2957,101120.06,99442.38,101126.75,102850.07,101105.04,101124.69,101139.46,101092.33
19997.360412427,2958,101112.04,99435.21,101129.75,102853.02,101113.11,101127.66,101131.38,101101.41
19997.38093784,2959,101120.06,99445.39,101118.69,102858.11,101120.14,101115.57,101134.36,101100.38
19997.401686239,2960,101106.97,99433.23,101120.66,102851.15,101118.2,101118.74,101138.4,101100.38
19997.422149421,2961,101108.03,99444.36,101129.75,102855.17,101099.96,101124.69,101140.52,101112.45
19997.442648876,2962,101110.98,99444.36,101129.75,102847.92,101106.09,101124.69,101131.38,101099.35
19997.466476489,2963,101119.0,99445.39,101125.72,102861.35,101114.16,101127.85,101136.48,101092.33
19997.487167817,2964,101116.05,99440.3,101122.72,102850.07,101113.11,101130.83,101130.32,101100.38
