t_pc,sample_idx,S0,S1,S2,S3,S4,S5,S6,S7
8161.64594098,34995,99510.65,96668.98,99501.94,103024.06,99511.14,99516.29,99518.17,99509.79
8161.666626897,34996,99489.79,96652.99,99496.93,103022.29,99513.24,99498.52,99503.29,99497.89
8161.68706521,34997,99524.65,96583.1,99502.97,103034.18,99507.16,99504.37,99514.19,99509.79
8161.707953804,34998,99513.54,96638.03,99491.04,103033.09,99493.34,99499.33,99508.34,99509.79
8161.728583186,34999,99521.46,96639.06,99502.97,103016.55,99488.31,99493.49,99499.31,99493.92
8161.748614443,35000,99505.63,96634.03,99492.96,103030.22,99491.25,99502.5,99517.37,99499.79
8161.772894276,35001,99510.65,96623.07,99496.93,103030.22,99499.2,99504.37,99513.38,99506.86
8161.79347857,35002,99498.77,96626.04,99490.01,103028.02,99495.22,99495.36,99504.35,99505.82
8161.813946769,35003,99510.65,96606.06,99488.98,103031.32,99502.35,99505.42,99519.24,99501.86
8161.834591544,35004,99505.63,96616.11,99492.96,103030.22,99500.25,99500.39,99520.3,99499.79
8161.855156178,35005,99513.54,96605.14,99493.99,103032.41,99495.22,99511.51,99520.3,99507.73
8161.875698839,35006,99498.77,96589.04,99482.06,103030.22,99501.3,99506.48,99504.35,99508.76
8161.896235631,35007,99521.46,96578.08,99490.01,103038.15,99506.33,99513.37,99514.19,99503.76
8161.916680433,35008,99515.38,96589.15,99500.91,103046.08,99503.18,99513.37,99521.36,99507.73
8161.940914668,35009,99522.52,96581.05,99504.88,103051.81,99505.28,99513.37,99519.24,99507.73
8161.963103148,35010,99523.58,96583.1,99506.95,103046.08,99517.22,99506.48,99528.27,99508.76
8161.984120006,35011,99498.77,96574.08,99493.99,103046.08,99501.3,99509.4,99511.26,99513.76
8162.002625345,35012,99506.69,96567.12,99490.01,103046.08,99494.39,99497.47,99504.35,99500.82
8162.024214389,35013,99496.94,96551.13,99481.03,103030.22,99490.2,99502.5,99504.35,99498.92
8162.044160067,35014,99509.58,96567.12,99488.98,103052.24,99501.3,99502.5,99516.31,99501.86
8162.065179228,35015,99523.29,96567.12,99508.86,103060.17,99505.28,99521.32,99519.24,99514.79
8162.085294773,35016,99497.71,96571.11,99504.88,103044.31,99507.16,99513.37,99519.24,99503.76
8162.108930862,35017,99498.77,96545.19,99491.04,103048.27,99505.28,99497.47,99511.26,99509.79
8162.129538812,35018,99498.77,96536.17,99490.01,103055.11,99501.3,99515.48,99518.17,99500.82
8162.150085739,35019,99512.48,96545.19,99496.93,103063.04,99512.19,99513.37,99511.26,99509.79
8162.171239224,35020,99517.5,96554.21,99506.95,103054.01,99516.17,99518.4,99507.28,99518.76
8162.191100835,35021,99510.65,96537.2,99495.9,103056.21,99506.33,99515.48,99516.31,99507.73
8162.212377516,35022,99505.63,96527.15,99488.98,103056.88,99504.23,99509.4,99512.32,99495.82
8162.232179586,35023,99514.61,96535.14,99491.04,103054.01,99501.3,99505.42,99503.29,99503.76
8162.25739204,35024,99518.56,96526.12,99491.04,103064.14,99501.3,99511.51,99506.22,99502.89
8162.276904112,35025,99514.61,96523.15,99498.99,103064.14,99492.29,99513.37,99518.17,99505.82
8162.297619284,35026,99513.54,96521.21,99497.96,103056.21,99509.26,99505.42,99504.35,99509.79
8162.319129478,35027,99508.52,96519.16,99497.96,103064.14,99501.3,99513.37,99496.38,99509.79
8162.339765731,35028,99514.61,96512.19,99500.91,103061.94,99499.2,99514.43,99514.19,99501.86
8162.36170268,35029,99530.44,96513.22,99496.93,103057.98,99509.26,99502.5,99502.23,99495.99
