t_pc,sample_idx,S0,S1,S2,S3,S4,S5,S6,S7
18421.013851594,988,101148.35,100036.61,101157.11,103992.95,101144.83,101161.51,101159.87,101164.42
18421.033409546,989,101151.3,100025.37,101150.09,103998.8,101142.9,101152.41,101170.06,101157.42
18421.054113282,990,101141.4,100033.48,101156.18,103997.71,101142.9,101165.54,101166.03,101164.42
18421.074678037,991,101149.41,100034.52,101157.11,103998.8,101149.02,101141.39,101161.99,101165.46
18421.095308353,992,101150.47,100033.48,101151.13,104003.91,101138.86,101153.46,101161.99,101170.51
18421.11586991,993,101137.39,100018.31,101161.13,103998.8,101144.99,101157.49,101166.03,101161.44
18421.1396678,994,101140.33,100022.37,101157.11,103994.78,101134.83,101162.57,101178.14,101169.47
18421.160240366,995,101141.4,100028.51,101154.12,103991.86,101136.93,101149.44,101160.93,101157.42
18421.180856281,996,101136.32,100026.42,101151.13,103985.66,101152.01,101155.38,101159.87,101161.44
18421.201461778,997,101145.4,100025.37,101149.06,103999.89,101140.96,101157.49,101170.06,101174.53
18421.221983438,998,101150.47,100022.37,101160.21,103985.66,101135.88,101149.44,101170.06,101150.3
18421.242576294,999,101148.35,100018.31,101149.06,103989.68,101138.86,101157.49,101160.93,101160.4
18421.263192974,1000,101148.35,100016.23,101150.09,103992.95,101141.85,101152.41,101161.99,101157.42
18421.283784391,1001,101150.47,100020.28,101153.09,103989.68,101142.9,101159.4,101166.88,101166.49
18421.307610752,1002,101149.41,100030.47,101157.11,103999.89,101139.91,101148.38,101161.99,101166.49
18421.328224284,1003,101141.4,100027.46,101158.14,103986.75,101152.01,101156.43,101161.99,101169.47
18421.348854079,1004,101148.35,100026.42,101159.17,103991.86,101132.89,101149.44,101168.15,101161.44
18421.369355255,1005,101141.4,100030.47,101147.0,103991.86,101143.94,101157.49,101170.06,101169.47
18421.389995397,1006,101158.49,100026.42,101145.04,103981.64,101138.86,101149.44,101159.02,101153.4
18421.410540978,1007,101148.35,100020.28,101158.14,103990.77,101138.86,101141.39,101178.14,101159.48
18421.431165814,1008,101155.3,100020.28,101147.0,103990.77,101139.91,101148.38,101160.93,101161.44
18421.451723654,1009,101139.27,100025.37,101157.11,103986.75,101139.91,101155.38,101174.1,101157.42
18421.475563784,1010,101140.33,100023.41,101154.12,103998.8,101136.93,101153.46,101170.06,101156.38
18421.496290169,1011,101150.47,100016.23,101147.1,103985.66,101143.94,101159.4,101170.06,101157.42
18421.516763467,1012,101144.34,100030.47,101149.06,103990.77,101138.86,101163.63,101178.14,101167.41
18421.537467864,1013,101140.33,100028.38,101153.09,103985.66,101130.8,101153.46,101166.03,101165.46
18421.55798816,1014,101142.22,100029.42,101157.11,103985.66,101136.93,101150.49,101172.19,101157.42
18421.578734775,1015,101136.32,100025.37,101141.01,103989.68,101142.9,101153.46,101174.1,101157.42
18421.599161077,1016,101133.38,100018.31,101153.09,103993.69,101144.99,101147.33,101170.06,101166.49
18421.619621623,1017,101140.33,100026.42,101149.06,103988.59,101144.99,101157.49,101174.1,101155.35
18421.643489372,1018,101140.33,100021.32,101157.11,103989.68,101140.96,101159.4,101157.96,101166.49
18421.664097145,1019,101146.47,100034.52,101150.09,103981.64,101144.99,101155.57,101170.06,101164.42
18421.684707645,1020,101149.41,100024.33,101144.0,103995.87,101139.75,101157.49,101160.93,101150.41
18421.705305245,1021,101140.33,100027.46,101153.09,103993.69,101134.83,101153.46,101174.1,101155.35
18421.725880969,1022,101141.4,100030.47,101150.09,103989.68,101143.94,101153.46,101164.97,101174.53
18421.74645278,1023,101150.47,100025.37,101145.04,103993.69,101136.93,101149.44,101163.05,101160.4
18421.76705521,1024,101141.4,100030.47,101149.06,103983.82,101144.99,101144.36,101152.86,101157.42
18421.787608521,1025,101146.23,100025.37,101157.11,103982.73,101144.99,101149.44,101166.03,101157.42
18421.811476539,1026,101144.34,100024.33,101141.01,103997.71,101142.9,101152.6,101161.99,101159.48
18421.832093483,1027,101148.35,100025.37,101157.11,103997.71,101138.86,101152.41,101163.05,101149.38
18421.852644642,1028,101138.45,100026.42,101150.09,103997.71,101140.96,101149.44,101169.0,101154.32
18421.873202754,1029,101144.34,100028.38,101157.11,103986.75,101139.91,101156.43,101164.11,101156.38
18421.893876292,1030,101148.35,100025.37,101157.11,104000.98,101136.93,101152.41,101170.06,101165.46
18421.914411612,1031,101142.46,100018.31,101151.13,103989.68,101139.91,101148.38,101161.99,101157.42
18421.934994923,1032,101140.33,100030.47,101152.16,103989.68,101139.91,101156.43,101166.03,101166.49
18421.955579004,1033,101149.41,100024.33,101150.09,104002.82,101134.83,101158.54,101161.99,101158.45
18421.979484115,1034,101148.35,100016.23,101160.21,103986.75,101142.9,101150.49,101171.13,101153.4
