t_pc,t_sensor,sample_idx,m0_x,m0_y,m0_z,m4_x,m4_y,m4_z
17672.258430234,1779111715.0179486,44609,49.35000228881836,-114.9000015258789,-1513.7099609375,12.0,253.50001525878906,-1358.5880126953125
17672.258475473,1779111715.0180314,44610,41.400001525878906,-118.6500015258789,-1513.7099609375,12.0,253.20001220703125,-1367.5419921875
17672.258489825,1779111715.018059,44611,43.95000076293945,-118.6500015258789,-1515.1619873046875,14.550000190734863,259.8000183105469,-1361.0079345703125
17672.258501923,1779111715.0180717,44612,51.30000305175781,-111.45000457763672,-1517.0980224609375,10.950000762939453,264.75,-1358.5880126953125
17672.258519099,1779111715.0180833,44613,51.30000305175781,-107.25000762939453,-1514.9200439453125,8.550000190734863,263.1000061035156,-1358.5880126953125
17672.259427954,1779111715.018996,44614,38.55000305175781,-110.55000305175781,-1510.322021484375,5.850000381469727,263.1000061035156,-1358.8299560546875
17672.260899219,1779111715.0204692,44615,45.150001525878906,-112.05000305175781,-1510.322021484375,5.700000286102295,260.8500061035156,-1357.8619384765625
17672.262421962,1779111715.021993,44616,38.85000228881836,-111.30000305175781,-1522.906005859375,5.700000286102295,256.95001220703125,-1367.0579833984375
17672.263898966,1779111715.0234683,44617,36.60000228881836,-111.30000305175781,-1520.969970703125,12.450000762939453,261.6000061035156,-1372.3819580078125
17672.26542901,1779111715.0249977,44618,45.60000228881836,-101.4000015258789,-1522.4219970703125,13.950000762939453,261.0,-1361.25
17672.266899955,1779111715.0264692,44619,45.60000228881836,-106.6500015258789,-1527.261962890625,16.200000762939453,266.4000244140625,-1361.25
17672.268433996,1779111715.027997,44620,40.35000228881836,-101.55000305175781,-1523.8740234375,22.200000762939453,266.4000244140625,-1370.2039794921875
17672.270009359,1779111715.0295744,44621,49.05000305175781,-99.45000457763672,-1535.0059814453125,19.80000114440918,261.45001220703125,-1367.783935546875
17672.27147151,1779111715.0310326,44622,46.80000305175781,-99.45000457763672,-1535.0059814453125,19.80000114440918,257.4000244140625,-1358.5880126953125
