t_pc,sample_idx,force
17672.487341188,152,-34.1514
17672.92611191,153,-34.3101
17673.364057865,154,-33.546
17673.806365146,155,-33.2831
17674.244784807,156,-33.939
17674.686963595,157,-34.3919
17675.125328593,158,-33.9882
17675.569127932,159,-67.5315
17676.005819119,160,-184.3159
17676.448072369,161,-92.6629
17676.886444989,162,-24.111
17677.324782186,163,-2.4968
17677.767041294,164,1.6754
17678.206137659,165,-0.0608
17678.647744071,166,-0.3785
17679.085923409,167,0.4886
17679.529163642,168,0.3602
17679.966479875,169,0.6098
17680.4087757,170,1.3907
17680.847112867,171,1.5006
17681.289345476,172,2.2947
17681.727815725,173,2.1927
17682.167158874,174,1.4634
17682.60837146,175,1.2933
17683.046621676,176,0.7799
17683.488962959,177,1.6741
17683.92717627,178,1.8653
17684.369458634,179,1.2304
17684.807795251,180,1.1308
17685.24611327,181,1.3059
17685.688418849,182,1.2366
17686.126843389,183,1.9927
17686.569046374,184,1.705
17687.009060308,185,0.8479
17687.449769113,186,1.3741
17687.887895251,187,1.5089
17688.330162273,188,1.6257
17688.768546863,189,2.0121
17689.207098525,190,1.7361
17689.649178765,191,1.1699
17690.08904115,192,0.108
17690.530171022,193,0.4996
17690.967997698,194,0.5829
17691.411024169,195,1.1334
17691.848582269,196,1.1998
17692.290879356,197,1.5528
17692.730138579,198,2.135
17693.17144584,199,1.9912
17693.609872013,200,1.537
17694.048147929,201,0.8631
17694.490448722,202,1.1505
17694.928995488,203,1.521
17695.371902238,204,0.9789
17695.809353116,205,1.9175
17696.252231493,206,1.3587
17696.690079712,207,0.456
17697.132248367,208,1.4065
17697.570586397,209,1.8935
17698.012824896,210,1.0811
17698.45127107,211,1.6257
17698.889455177,212,0.8062
17699.332149566,213,0.5491
17699.772127237,214,1.3848
17700.212363398,215,1.1757
17700.650604802,216,0.1843
17701.092976354,217,0.5521
17701.53123913,218,-0.6626
17701.973481216,219,-0.7765
17702.41183524,220,-0.5591
17702.850174403,221,-0.2957
17703.292456729,222,-0.6043
17703.730781209,223,-0.1657
17704.173050757,224,0.3192
17704.611297619,225,-0.826
17705.053756714,226,-0.4531
17705.492021473,227,0.0219
17705.934208506,228,0.7887
17706.37259451,229,1.571
17706.810877267,230,1.6178
17707.253247217,231,1.6921
17707.691393027,232,1.5396
17708.133780904,233,0.9295
17708.572043731,234,1.0077
17709.014305156,235,1.019
17709.452609677,236,1.0394
17709.890910001,237,1.5989
17710.333286951,238,1.4302
17710.77211268,239,2.0275
17711.213882973,240,2.4796
17711.652172291,241,2.7652
17712.097102233,242,3.1375
17712.533173476,243,4.939
17712.97604902,244,32.0273
17713.413333859,245,66.415
17713.852116052,246,99.8451
17714.293911383,247,134.0599
17714.73225299,248,171.2815
17715.174572364,249,210.035
17715.612787289,250,19.3533
17716.055063358,251,-35.6269
17716.494614745,252,-35.6364
