t_pc,sample_idx,force
18882.690598681,36,-0.0157
18883.132951234,37,-0.0209
18883.571216913,38,-0.0234
18884.013524723,39,-0.025
18884.455964806,40,-0.0165
18884.894145937,41,-0.0108
18885.336576161,42,-0.0055
18885.778773107,43,0.0039
18886.217136562,44,-0.0014
18886.659469181,45,-0.0055
18887.101733409,46,0.0074
18887.540088586,47,0.0103
18887.982415017,48,0.0171
18888.420704604,49,0.0059
18888.863058239,50,0.0155
18889.305398625,51,0.0031
18889.743661695,52,-0.0047
18890.186081192,53,-0.001
18890.628394584,54,-0.0095
18891.066642894,55,-0.0172
18891.508947082,56,-0.0093
18891.951260122,57,-0.0102
18892.389648104,58,-0.0269
18892.83192572,59,-0.0194
18893.274250304,60,-0.017
18893.712589669,61,-0.019
18894.154912857,62,-0.0167
18894.59712829,63,-0.024
18895.035544217,64,-0.0284
18895.478020118,65,-0.0164
18895.920088625,66,-0.0143
18896.358445465,67,0.003
18896.800884007,68,-0.0116
18897.242997441,69,-0.0224
18897.681639093,70,-0.0151
18898.123817773,71,-0.0297
18898.56212346,72,-0.0224
18899.004517107,73,-0.0366
18899.446809352,74,-0.034
18899.885071489,75,-0.0344
18900.327387296,76,-0.0428
18900.769709418,77,-0.0422
18901.208027088,78,-0.0286
18901.650388471,79,-0.0301
18902.092862553,80,-0.0197
18902.531005837,81,-0.0298
18902.973346308,82,-0.0262
18903.415582377,83,-0.0289
18903.853967992,84,-0.0272
18904.296246949,85,-0.0312
18904.738599301,86,-0.0377
18905.176959064,87,-0.03
18905.619238386,88,-0.0347
18906.061451467,89,-0.0283
18906.499846189,90,-0.0372
18906.942270923,91,-0.0459
18907.380414314,92,-0.0446
18907.822872793,93,-0.0516
18908.265189984,94,-0.0503
18908.703460848,95,-0.0492
18909.145835478,96,-0.0286
18909.588096274,97,-0.0422
18910.026493451,98,-0.0348
18910.468739938,99,-0.0401
18910.911015907,100,-0.0478
18911.349385687,101,-0.0286
18911.791754504,102,-0.0429
18912.230124215,103,-0.0396
18912.672367512,104,-0.0504
18913.114600869,105,-0.0519
18913.55300355,106,-0.049
18913.995434777,107,-0.0672
18914.437603221,108,-0.0499
18914.875871525,109,15.1755
18915.318257224,110,198.2254
18915.760614599,111,328.8625
18916.198946856,112,415.2313
18916.641240391,113,67.1285
18917.083411593,114,0.2306
