t_pc,sample_idx,force
15397.859153267,226,-31.1325
15398.298079656,227,-31.7372
15398.738324159,228,-32.8206
15399.177166791,229,-51.9214
15399.614998683,230,-196.6846
15400.057357485,231,-84.6083
15400.496144683,232,-4.8722
15400.933858826,233,0.7402
15401.376257679,234,4.4105
15401.814448624,235,4.9738
15402.258125039,236,4.5154
15402.695141857,237,4.5925
15403.133481426,238,4.4323
15403.575699334,239,4.2244
15404.013952162,240,4.694
15404.456354699,241,4.9994
15404.894575849,242,5.4538
15405.332785812,243,5.7101
15405.775226907,244,4.7705
15406.213441135,245,5.0814
15406.655662027,246,5.1983
15407.094045812,247,5.6986
15407.532626615,248,5.285
15407.97603307,249,5.0126
15408.412942114,250,4.7815
15408.85519933,251,4.8156
15409.293637316,252,5.0552
15409.731721978,253,5.4076
15410.174397587,254,4.9177
15410.612570622,255,3.5435
15411.051172356,256,3.4526
15411.49301925,257,3.6415
15411.932126829,258,4.4248
15412.373526336,259,5.2659
15412.811793633,260,5.1676
15413.250148062,261,4.9773
15413.69250024,262,5.064
15414.130710822,263,4.2455
15414.572937339,264,5.345
15415.011393982,265,5.0547
15415.449636852,266,4.8125
15415.891972715,267,5.5217
15416.330328084,268,5.4321
15416.772465506,269,6.2452
15417.211211127,270,5.7216
15417.649061431,271,5.2137
15418.092113197,272,4.526
15418.530859988,273,5.8035
15418.971919278,274,4.4781
15419.412081691,275,3.7964
15419.848537796,276,4.3981
15420.290948531,277,4.126
15420.72974031,278,3.3375
15421.171378024,279,3.6583
15421.609763528,280,3.1061
15422.048016101,281,3.3788
15422.490449309,282,2.8615
15422.928623282,283,3.1356
15423.366928804,284,3.0931
15423.809245997,285,2.967
15424.248151907,286,4.0963
15424.68991505,287,3.4512
15425.128096314,288,3.7902
15425.56637824,289,4.3263
15426.00870064,290,3.9868
15426.446985259,291,4.1725
15426.889329532,292,5.6451
15427.327567691,293,6.0888
15427.765848204,294,5.2285
15428.208211144,295,4.9559
15428.646535604,296,5.0412
15429.088822249,297,4.8189
15429.52712884,298,4.9632
15429.96530169,299,6.0127
15430.407792964,300,5.6939
15430.84591114,301,11.7971
