t_pc,t_sensor,sample_idx,m0_x,m0_y,m0_z,m4_x,m4_y,m4_z
611779.954200957,1779705822.7137692,141757,87.60000610351562,-76.5,-1474.5059814453125,18.75,206.70001220703125,-1326.4019775390625
611779.954213616,1779705822.7137837,141758,88.5,-75.9000015258789,-1469.666015625,17.850000381469727,210.45001220703125,-1327.1280517578125
611779.954224412,1779705822.7137952,141759,88.95000457763672,-83.4000015258789,-1477.16796875,14.700000762939453,207.45001220703125,-1324.4659423828125
611779.955115981,1779705822.7146864,141760,90.30000305175781,-82.80000305175781,-1477.16796875,23.700000762939453,209.40000915527344,-1314.302001953125
611779.957116759,1779705822.7166836,141761,91.6500015258789,-76.05000305175781,-1475.7159423828125,22.200000762939453,213.75001525878906,-1325.91796875
611779.959113341,1779705822.7186825,141762,94.05000305175781,-80.85000610351562,-1472.0859375,24.450000762939453,206.25001525878906,-1324.7080078125
611779.961394363,1779705822.7209644,141763,84.60000610351562,-80.55000305175781,-1477.4100341796875,21.30000114440918,214.35000610351562,-1325.4339599609375
611779.963112273,1779705822.7226834,141764,87.1500015258789,-75.0,-1469.1820068359375,21.150001525878906,210.75001525878906,-1334.14599609375
611779.96511276,1779705822.7246842,141765,85.5,-81.1500015258789,-1480.5560302734375,24.450000762939453,214.35000610351562,-1327.6119384765625
611779.96711463,1779705822.7266867,141766,93.45000457763672,-72.75,-1476.926025390625,24.600000381469727,209.25001525878906,-1329.3060302734375
611779.969111151,1779705822.728683,141767,88.35000610351562,-80.10000610351562,-1475.4739990234375,16.950000762939453,209.40000915527344,-1328.095947265625
611779.971212762,1779705822.7306867,141768,89.70000457763672,-80.25,-1474.02197265625,21.75,206.85000610351562,-1329.06396484375
611779.973135812,1779705822.7326832,141769,85.35000610351562,-81.0,-1467.0040283203125,18.150001525878906,206.40000915527344,-1322.2879638671875
611779.975118733,1779705822.734684,141770,89.4000015258789,-78.9000015258789,-1476.199951171875,29.250001907348633,210.75001525878906,-1320.593994140625
611779.977122746,1779705822.7366848,141771,86.70000457763672,-76.05000305175781,-1476.199951171875,28.80000114440918,210.75001525878906,-1316.47998046875
611779.980037306,1779705822.7395911,141772,93.45000457763672,-80.85000610351562,-1480.31396484375,17.55000114440918,208.0500030517578,-1321.803955078125
611779.98111643,1779705822.740684,141773,90.9000015258789,-78.30000305175781,-1467.72998046875,26.850000381469727,211.35000610351562,-1329.5479736328125
611779.983267335,1779705822.7426903,141774,88.5,-77.70000457763672,-1480.072021484375,28.350000381469727,214.20001220703125,-1333.904052734375
611779.985139318,1779705822.7446847,141775,88.5,-73.95000457763672,-1479.10400390625,24.900001525878906,216.45001220703125,-1324.4659423828125
611779.987116991,1779705822.746684,141776,84.45000457763672,-79.20000457763672,-1478.6199951171875,18.900001525878906,213.3000030517578,-1322.0460205078125
611779.989113111,1779705822.7486837,141777,92.55000305175781,-80.25,-1480.7979736328125,19.650001525878906,212.10000610351562,-1323.739990234375
611779.991121391,1779705822.7506876,141778,89.55000305175781,-80.10000610351562,-1473.2960205078125,18.30000114440918,208.20001220703125,-1320.8359375
611779.993120396,1779705822.752686,141779,87.1500015258789,-80.85000610351562,-1473.5379638671875,16.650001525878906,213.45001220703125,-1328.3380126953125
611779.995118079,1779705822.7546859,141780,86.55000305175781,-80.70000457763672,-1476.4420166015625,16.950000762939453,206.10000610351562,-1324.949951171875
611779.998808003,1779705822.7583032,141781,87.60000610351562,-79.35000610351562,-1475.23193359375,13.350000381469727,214.35000610351562,-1329.3060302734375
611779.999177873,1779705822.758737,141782,89.55000305175781,-81.75,-1477.89404296875,25.500001907348633,207.90000915527344,-1327.6119384765625
611780.001121094,1779705822.760684,141783,91.95000457763672,-79.20000457763672,-1468.4559326171875,21.600000381469727,208.0500030517578,-1331.0
611780.003128462,1779705822.7626865,141784,83.25,-82.05000305175781,-1472.0859375,26.700000762939453,209.40000915527344,-1331.968017578125
611780.005126185,1779705822.7646863,141785,82.35000610351562,-71.70000457763672,-1474.02197265625,18.450000762939453,214.20001220703125,-1329.5479736328125
611780.007116707,1779705822.766685,141786,86.4000015258789,-81.1500015258789,-1473.5379638671875,18.0,209.70001220703125,-1328.5799560546875
611780.009118937,1779705822.768685,141787,86.55000305175781,-78.0,-1470.8759765625,22.80000114440918,210.90000915527344,-1324.2239990234375
611780.011115249,1779705822.7706852,141788,90.0,-78.60000610351562,-1468.697998046875,22.80000114440918,213.15000915527344,-1315.27001953125
