t_pc,sample_idx,S0,S1,S2,S3,S4,S5,S6,S7
611779.963578558,13501,102794.91,99932.6,102795.75,108023.44,102788.69,102791.61,102803.79,102783.76
611779.984192184,13502,102785.82,99903.38,102795.75,108018.3,102789.75,102802.6,102800.84,102781.66
611780.004654571,13503,102801.85,99904.29,102791.73,108028.59,102780.63,102803.68,102794.65,102782.71
611780.025345123,13504,102805.85,99901.29,102786.66,108031.47,102797.81,102812.79,102808.9,102785.68
611780.045759037,13505,102806.93,99907.29,102817.95,108029.72,102799.71,102822.71,102815.88,102785.68
611780.066387526,13506,102782.89,99892.16,102798.72,108029.72,102781.69,102805.82,102800.84,102785.68
611780.087362979,13507,102788.75,99859.81,102790.68,108047.53,102778.5,102803.68,102805.95,102775.73
611780.111125551,13508,102801.85,99853.81,102793.65,108038.88,102789.75,102796.71,102800.84,102774.68
611780.131595068,13509,102816.03,99852.77,102811.83,108030.34,102797.81,102800.73,102818.04,102781.66
611780.152330518,13510,102798.92,99858.76,102818.82,108046.4,102789.75,102804.75,102812.93,102782.71
611780.172693775,13511,102782.89,99847.68,102805.71,108047.53,102796.74,102802.6,102808.9,102780.79
611780.193411449,13512,102795.99,99819.37,102795.75,108049.79,102793.78,102809.84,102812.93,102786.73
611780.213848087,13513,102801.85,99835.55,102806.76,108051.54,102801.84,102806.62,102812.93,102786.73
611780.234476665,13514,102794.91,99827.46,102811.83,108056.69,102785.72,102802.6,102812.93,102777.65
611780.254883979,13515,102782.89,99819.37,102798.72,108055.56,102795.68,102802.6,102815.09,102787.78
611780.279123752,13516,102802.93,99811.28,102820.92,108052.68,102793.78,102811.72,102812.93,102798.78
611780.299585879,13517,102800.0,99836.59,102809.73,108055.56,102802.9,102809.84,102812.93,102793.72
611780.320190381,13518,102786.9,99810.37,102811.83,108052.68,102785.72,102796.71,102805.95,102779.74
611780.340858119,13519,102791.98,99805.29,102802.74,108057.82,102788.69,102804.75,102796.8,102774.68
611780.361447328,13520,102806.93,99813.37,102804.84,108058.95,102787.62,102812.79,102804.87,102776.6
611780.381883174,13521,102794.91,99811.28,102801.69,108066.98,102797.81,102814.67,102818.84,102787.78
611780.402466234,13522,102801.08,99801.24,102808.86,108052.68,102789.75,102805.55,102820.99,102787.78
