t_pc,t_sensor,sample_idx,m0_x,m0_y,m0_z,m4_x,m4_y,m4_z
7666.285326648,1778767646.0453248,160525,80.85000610351562,-109.05000305175781,-1531.6180419921875,-4.650000095367432,237.90000915527344,-1389.8060302734375
7666.285349693,1778767646.0453637,160526,76.95000457763672,-114.75000762939453,-1536.4580078125,-2.5500001907348633,245.40000915527344,-1375.0439453125
7666.285364285,1778767646.0453775,160527,76.95000457763672,-108.60000610351562,-1528.4720458984375,-3.3000001907348633,241.8000030517578,-1375.0439453125
7666.285377605,1778767646.045391,160528,72.30000305175781,-117.75000762939453,-1524.842041015625,1.2000000476837158,241.8000030517578,-1380.6099853515625
7666.285390294,1778767646.045404,160529,72.75,-117.30000305175781,-1521.93798828125,-4.050000190734863,241.50001525878906,-1372.6240234375
7666.285848898,1778767646.0458555,160530,74.10000610351562,-110.55000305175781,-1521.93798828125,-4.050000190734863,240.90000915527344,-1389.0799560546875
7666.287580216,1778767646.0475938,160531,73.95000457763672,-110.55000305175781,-1520.001953125,-2.4000000953674316,245.85000610351562,-1374.5599365234375
7666.288725348,1778767646.0487173,160532,71.70000457763672,-106.35000610351562,-1519.033935546875,-6.150000095367432,237.90000915527344,-1370.2039794921875
7666.291032698,1778767646.0510287,160533,71.70000457763672,-117.30000305175781,-1519.2760009765625,-7.800000190734863,245.85000610351562,-1370.2039794921875
7666.291586586,1778767646.0515974,160534,80.25,-113.25000762939453,-1519.033935546875,-7.200000286102295,245.85000610351562,-1374.5599365234375
7666.293068017,1778767646.0530741,160535,78.75,-117.75000762939453,-1526.2939453125,-4.050000190734863,242.5500030517578,-1380.3680419921875
7666.294585011,1778767646.0545986,160536,79.6500015258789,-111.00000762939453,-1526.2939453125,-4.050000190734863,242.40000915527344,-1388.8380126953125
7666.296586268,1778767646.0565777,160537,78.1500015258789,-111.00000762939453,-1530.166015625,-4.350000381469727,245.40000915527344,-1388.35400390625
7666.297589836,1778767646.0575993,160538,73.80000305175781,-111.00000762939453,-1519.5179443359375,-4.200000286102295,234.75001525878906,-1382.06201171875
7666.30001902,1778767646.0600302,160539,73.80000305175781,-115.80000305175781,-1535.9739990234375,-1.6500000953674316,240.90000915527344,-1382.06201171875
7666.300584826,1778767646.0605989,160540,79.35000610351562,-107.4000015258789,-1531.3759765625,-0.75,240.90000915527344,-1384.239990234375
7666.302092065,1778767646.0620754,160541,71.25,-114.75000762939453,-1527.02001953125,-4.200000286102295,236.70001220703125,-1382.303955078125
7666.303587077,1778767646.0635984,160542,80.85000610351562,-115.35000610351562,-1527.02001953125,-4.200000286102295,240.90000915527344,-1377.7059326171875
7666.30516289,1778767646.0651755,160543,79.5,-115.35000610351562,-1525.5679931640625,-8.40000057220459,238.8000030517578,-1383.27197265625
7666.306585842,1778767646.0665984,160544,76.05000305175781,-109.95000457763672,-1527.988037109375,-1.8000000715255737,241.95001220703125,-1381.5780029296875
7666.308064349,1778767646.0680766,160545,76.05000305175781,-117.45000457763672,-1518.7919921875,0.9000000357627869,243.15000915527344,-1381.5780029296875
7666.309582705,1778767646.0695987,160546,80.70000457763672,-112.05000305175781,-1523.6319580078125,-7.500000476837158,243.15000915527344,-1373.592041015625
7666.311059078,1778767646.0710747,160547,78.1500015258789,-105.9000015258789,-1523.3900146484375,-0.75,241.8000030517578,-1380.3680419921875
7666.312589022,1778767646.072599,160548,76.95000457763672,-112.20000457763672,-1523.3900146484375,-0.75,244.50001525878906,-1381.093994140625
7666.314186759,1778767646.0741978,160549,78.45000457763672,-112.20000457763672,-1523.3900146484375,-6.150000095367432,239.40000915527344,-1376.2540283203125
7666.315616291,1778767646.0756001,160550,73.35000610351562,-109.95000457763672,-1522.906005859375,-4.650000095367432,243.15000915527344,-1376.4959716796875
7666.317074456,1778767646.077079,160551,73.35000610351562,-111.75000762939453,-1526.2939453125,0.15000000596046448,239.25001525878906,-1376.4959716796875
7666.31858476,1778767646.0785987,160552,78.60000610351562,-111.1500015258789,-1531.3759765625,-0.30000001192092896,239.25001525878906,-1384.7239990234375
7666.320069145,1778767646.080076,160553,76.6500015258789,-111.1500015258789,-1529.197998046875,0.30000001192092896,243.60000610351562,-1388.35400390625
7666.321583837,1778767646.081599,160554,79.6500015258789,-107.70000457763672,-1529.197998046875,0.30000001192092896,240.15000915527344,-1383.998046875
7666.32306051,1778767646.0830746,160555,76.05000305175781,-107.70000457763672,-1524.5999755859375,-2.700000047683716,244.50001525878906,-1386.6600341796875
7666.32458774,1778767646.0845983,160556,75.30000305175781,-114.00000762939453,-1521.4539794921875,3.750000238418579,243.45001220703125,-1373.1080322265625
7666.326058614,1778767646.0860736,160557,75.30000305175781,-110.70000457763672,-1523.8740234375,-6.450000286102295,244.35000610351562,-1373.1080322265625
7666.327584212,1778767646.0875998,160558,79.35000610351562,-105.00000762939453,-1518.3079833984375,-7.950000286102295,244.35000610351562,-1391.0159912109375
7666.329061797,1778767646.089076,160559,73.95000457763672,-114.75000762939453,-1524.3580322265625,-5.100000381469727,245.25001525878906,-1385.449951171875
7666.330583759,1778767646.090599,160560,80.25,-117.00000762939453,-1524.3580322265625,-5.100000381469727,237.45001220703125,-1376.97998046875
7666.332084679,1778767646.0920756,160561,74.55000305175781,-115.95000457763672,-1521.93798828125,-5.400000095367432,239.5500030517578,-1372.3819580078125
7666.333600121,1778767646.0935981,160562,73.80000305175781,-115.95000457763672,-1520.2440185546875,-1.2000000476837158,240.45001220703125,-1376.97998046875
7666.335062132,1778767646.0950744,160563,73.80000305175781,-112.05000305175781,-1518.0660400390625,-9.600000381469727,241.0500030517578,-1376.97998046875
7666.336613248,1778767646.0966,160564,80.10000610351562,-111.30000305175781,-1524.3580322265625,-5.100000381469727,241.0500030517578,-1382.5460205078125
7666.338064253,1778767646.0980754,160565,72.75,-111.1500015258789,-1525.3260498046875,-4.800000190734863,244.50001525878906,-1386.176025390625
7666.339584252,1778767646.0995984,160566,76.80000305175781,-109.95000457763672,-1525.3260498046875,-4.800000190734863,245.40000915527344,-1382.303955078125
7666.341069067,1778767646.1010756,160567,73.05000305175781,-109.95000457763672,-1518.7919921875,-1.9500000476837158,243.90000915527344,-1381.093994140625
7666.342584209,1778767646.1025987,160568,75.75,-106.80000305175781,-1526.2939453125,-9.300000190734863,247.95001220703125,-1372.6240234375
7666.344059921,1778767646.1040747,160569,75.75,-111.60000610351562,-1539.3619384765625,-4.5,240.3000030517578,-1372.6240234375
7666.345585939,1778767646.1055992,160570,79.95000457763672,-112.80000305175781,-1530.8919677734375,-6.300000190734863,240.3000030517578,-1379.4000244140625
7666.347059187,1778767646.1070743,160571,74.55000305175781,-113.4000015258789,-1528.22998046875,-6.150000095367432,235.8000030517578,-1390.7740478515625
7666.348586077,1778767646.1086016,160572,75.45000457763672,-115.20000457763672,-1528.22998046875,-6.150000095367432,238.50001525878906,-1387.14404296875
7666.350060998,1778767646.1100755,160573,77.70000457763672,-115.20000457763672,-1527.7459716796875,-0.9000000357627869,245.40000915527344,-1378.6739501953125
7666.352015083,1778767646.1120288,160574,82.05000305175781,-114.75000762939453,-1525.8099365234375,-3.450000047683716,245.25001525878906,-1379.884033203125
7666.353067285,1778767646.1130757,160575,82.05000305175781,-113.25000762939453,-1519.033935546875,0.75,242.70001220703125,-1379.884033203125
7666.3545848,1778767646.1146,160576,75.75,-106.05000305175781,-1529.6820068359375,-3.450000047683716,243.15000915527344,-1379.884033203125
7666.3560592,1778767646.1160743,160577,73.35000610351562,-109.35000610351562,-1525.083984375,-4.200000286102295,243.15000915527344,-1377.947998046875
7666.357590065,1778767646.1175997,160578,71.85000610351562,-114.60000610351562,-1525.083984375,-4.200000286102295,245.10000610351562,-1389.8060302734375
7666.360015033,1778767646.1200292,160579,74.55000305175781,-114.60000610351562,-1527.988037109375,-6.150000095367432,238.20001220703125,-1386.6600341796875
7666.360591885,1778767646.1205995,160580,68.4000015258789,-110.70000457763672,-1528.22998046875,-2.5500001907348633,243.15000915527344,-1380.85205078125
7666.362086686,1778767646.1221008,160581,68.4000015258789,-107.4000015258789,-1529.6820068359375,-3.9000000953674316,242.40000915527344,-1380.85205078125
7666.363585173,1778767646.1235993,160582,81.0,-109.20000457763672,-1520.72802734375,-10.65000057220459,242.40000915527344,-1379.6419677734375
7666.365059503,1778767646.1250749,160583,73.80000305175781,-107.70000457763672,-1519.5179443359375,-8.25,235.95001220703125,-1382.5460205078125
7666.366582677,1778767646.126599,160584,78.60000610351562,-111.45000457763672,-1519.5179443359375,-8.25,241.95001220703125,-1381.5780029296875
7666.368061273,1778767646.1280756,160585,68.25,-111.45000457763672,-1523.14794921875,-8.25,236.25001525878906,-1382.7879638671875
7666.369585228,1778767646.1296008,160586,78.75,-110.55000305175781,-1525.8099365234375,-10.350000381469727,238.0500030517578,-1377.4639892578125
7666.371061651,1778767646.131076,160587,78.75,-116.85000610351562,-1514.1939697265625,-13.65000057220459,242.25001525878906,-1377.4639892578125
7666.373064931,1778767646.1330802,160588,76.80000305175781,-115.95000457763672,-1523.14794921875,-7.800000190734863,242.25001525878906,-1380.6099853515625
7666.374065344,1778767646.1340756,160589,74.4000015258789,-109.50000762939453,-1519.033935546875,1.2000000476837158,244.0500030517578,-1376.97998046875
7666.375585563,1778767646.1356003,160590,78.1500015258789,-105.60000610351562,-1519.033935546875,1.2000000476837158,243.45001220703125,-1382.06201171875
7666.377065992,1778767646.137075,160591,71.85000610351562,-105.60000610351562,-1520.969970703125,0.30000001192092896,241.8000030517578,-1384.9659423828125
7666.378586202,1778767646.1386003,160592,73.20000457763672,-114.75000762939453,-1519.033935546875,-1.9500000476837158,245.5500030517578,-1383.998046875
7666.380062855,1778767646.1400764,160593,73.20000457763672,-109.95000457763672,-1529.43994140625,-3.1500000953674316,240.3000030517578,-1383.998046875
7666.381609444,1778767646.1416166,160594,76.05000305175781,-115.35000610351562,-1529.9239501953125,-7.200000286102295,240.3000030517578,-1385.2080078125
7666.383069022,1778767646.143076,160595,69.60000610351562,-108.9000015258789,-1520.001953125,-4.350000381469727,242.40000915527344,-1383.5140380859375
7666.385013403,1778767646.1450288,160596,77.10000610351562,-111.1500015258789,-1520.001953125,-4.350000381469727,238.20001220703125,-1383.998046875
7666.386059765,1778767646.1460764,160597,76.35000610351562,-111.1500015258789,-1519.033935546875,-3.450000047683716,243.15000915527344,-1388.35400390625
7666.387584982,1778767646.1476004,160598,75.60000610351562,-113.55000305175781,-1530.407958984375,-7.050000190734863,243.00001525878906,-1376.738037109375
7666.389713672,1778767646.1497269,160599,75.60000610351562,-106.35000610351562,-1513.7099609375,-2.4000000953674316,239.5500030517578,-1376.738037109375
7666.39058521,1778767646.1506007,160600,75.1500015258789,-118.80000305175781,-1521.696044921875,-8.25,239.5500030517578,-1380.3680419921875
7666.393015155,1778767646.15303,160601,76.20000457763672,-107.25000762939453,-1517.3399658203125,-3.750000238418579,239.70001220703125,-1373.592041015625
7666.393590385,1778767646.1536007,160602,79.05000305175781,-112.80000305175781,-1517.3399658203125,-3.750000238418579,240.15000915527344,-1387.8699951171875
7666.395059838,1778767646.1550765,160603,76.95000457763672,-112.80000305175781,-1524.115966796875,1.5,243.00001525878906,-1382.06201171875
7666.396584183,1778767646.1566,160604,70.80000305175781,-112.6500015258789,-1525.8099365234375,-3.0,243.45001220703125,-1381.3359375
7666.398071793,1778767646.1580772,160605,70.80000305175781,-116.4000015258789,-1520.969970703125,-2.4000000953674316,239.70001220703125,-1381.3359375
7666.40101169,1778767646.161026,160606,75.1500015258789,-112.35000610351562,-1531.134033203125,-2.700000047683716,239.70001220703125,-1384.48193359375
7666.401059773,1778767646.1610758,160607,74.85000610351562,-110.55000305175781,-1527.5040283203125,-5.550000190734863,243.00001525878906,-1388.35400390625
7666.402592721,1778767646.162602,160608,72.30000305175781,-113.10000610351562,-1527.5040283203125,-5.550000190734863,239.85000610351562,-1379.884033203125
7666.404060701,1778767646.1640759,160609,74.4000015258789,-113.10000610351562,-1528.22998046875,2.4000000953674316,246.00001525878906,-1384.7239990234375
7666.405590425,1778767646.1656046,160610,75.9000015258789,-114.1500015258789,-1523.8740234375,-3.750000238418579,242.85000610351562,-1372.3819580078125
7666.408018267,1778767646.16803,160611,75.9000015258789,-107.55000305175781,-1523.6319580078125,-7.800000190734863,243.60000610351562,-1372.3819580078125
7666.408584764,1778767646.1686008,160612,77.70000457763672,-109.20000457763672,-1517.58203125,-7.050000190734863,243.60000610351562,-1381.3359375
7666.41008948,1778767646.1701021,160613,74.85000610351562,-114.1500015258789,-1525.8099365234375,-5.25,243.3000030517578,-1383.5140380859375
7666.411586704,1778767646.1716013,160614,76.95000457763672,-117.45000457763672,-1525.8099365234375,-5.25,243.75001525878906,-1382.303955078125
7666.413119222,1778767646.1731336,160615,79.35000610351562,-117.45000457763672,-1532.10205078125,-9.450000762939453,241.8000030517578,-1380.3680419921875
7666.414592681,1778767646.174602,160616,79.05000305175781,-117.60000610351562,-1519.033935546875,-6.150000095367432,237.00001525878906,-1378.18994140625
7666.416062855,1778767646.176076,160617,79.05000305175781,-111.9000015258789,-1526.7779541015625,-3.750000238418579,245.70001220703125,-1378.18994140625
7666.417586539,1778767646.1776023,160618,76.05000305175781,-112.20000457763672,-1535.0059814453125,-7.200000286102295,245.70001220703125,-1376.011962890625
7666.419066528,1778767646.179076,160619,74.55000305175781,-114.45000457763672,-1525.3260498046875,-5.100000381469727,246.90000915527344,-1389.322021484375
7666.421231322,1778767646.1812441,160620,78.9000015258789,-104.25000762939453,-1525.3260498046875,-5.100000381469727,243.90000915527344,-1387.6280517578125
7666.422069539,1778767646.1820776,160621,75.0,-104.25000762939453,-1524.3580322265625,0.75,247.50001525878906,-1380.3680419921875
7666.423586704,1778767646.1836004,160622,78.9000015258789,-118.80000305175781,-1524.842041015625,-1.0500000715255737,238.8000030517578,-1380.85205078125
