t_pc,sample_idx,force
7774.244120089,794,-7.2688
7774.683126111,795,-7.3854
7775.124660277,796,-7.0967
7775.563051319,797,-7.4986
7776.001272284,798,-14.5917
7776.439554462,799,-75.9261
7776.877765211,800,-247.5006
7777.315984904,801,-138.9711
7777.7582132,802,-134.0264
7778.196566455,803,-182.9461
7778.634914071,804,-44.5894
7779.073125973,805,-62.6178
7779.511350253,806,-29.1085
7779.949675605,807,22.3338
7780.38794304,808,13.7631
7780.826191427,809,26.0723
7781.268469148,810,26.7581
7781.707182648,811,27.0458
7782.145041014,812,26.5952
7782.583230441,813,26.3084
7783.021501091,814,26.7702
7783.459844862,815,26.772
7783.902032396,816,27.4282
7784.341367146,817,27.4565
7784.778689532,818,26.0392
7785.217280847,819,26.8333
7785.655158783,820,26.3712
7786.093431407,821,25.461
7786.531994729,822,24.6909
7786.973919136,823,25.4974
7787.413315579,824,25.5323
7787.850630524,825,24.6328
7788.288891359,826,25.377
7788.727776879,827,25.2708
7789.165322973,828,25.3972
7789.604145068,829,25.062
7790.045818284,830,25.5973
7790.484217299,831,25.6801
7790.922492997,832,25.4287
7791.360809146,833,24.9197
7791.799014067,834,24.279
7792.237511059,835,25.4137
7792.675647276,836,25.0894
7793.113945909,837,25.0859
7793.5559993,838,24.2842
7793.994310662,839,24.9427
7794.432627332,840,25.9301
7794.870842689,841,25.7929
7795.309139358,842,25.5563
7795.747368576,843,25.6712
7796.185729303,844,25.8983
7796.624058021,845,26.5819
7797.062183953,846,26.8326
7797.504448394,847,30.0644
7797.944108766,848,54.0988
7798.380998307,849,86.2337
7798.819270891,850,118.859
7799.257537165,851,154.1348
7799.695808266,852,191.8336
7800.134173289,853,229.611
7800.572341334,854,268.4607
7801.014556981,855,308.6308
7801.452949987,856,350.2868
7801.891230532,857,81.517
7802.329409574,858,-7.8312
