t_pc,sample_idx,force
10586.825068373,444,-8.4579
10587.265272842,445,-9.3897
10587.701798162,446,-10.0686
10588.145076002,447,-9.8765
10588.582331867,448,-77.0447
10589.020574076,449,-132.0945
10589.462936049,450,-131.331
10589.901224967,451,-120.7286
10590.339523319,452,9.6669
10590.782830843,453,12.4367
10591.220218046,454,23.3285
10591.658295553,455,24.359
10592.100858328,456,24.514
10592.538932951,457,24.3322
10592.981178316,458,24.0726
10593.419491058,459,23.8269
10593.857804211,460,23.2713
10594.300043265,461,23.4553
10594.738421306,462,22.8101
10595.176621187,463,21.9179
10595.618975505,464,22.3714
10596.057234835,465,22.4683
10596.495557821,466,22.3814
10596.937860961,467,22.7309
10597.376214883,468,23.3532
10597.814460812,469,22.9169
10598.256767367,470,22.9771
10598.69506269,471,23.3792
10599.133291843,472,23.4998
10599.575624446,473,22.9023
10600.01391385,474,24.0606
10600.452157624,475,23.7306
10600.894436055,476,23.3255
10601.332835294,477,24.2712
10601.770970974,478,24.2984
10602.21328659,479,24.9744
10602.651613068,480,24.543
10603.090129935,481,24.0327
10603.532218757,482,24.3499
10603.970523872,483,23.0772
10604.408713622,484,22.1102
10604.851086934,485,23.2185
10605.289286049,486,25.5229
10605.727586847,487,25.2311
10606.169898564,488,25.7841
10606.609164633,489,25.5538
10607.050447183,490,25.8668
10607.488778185,491,24.8019
10607.927056378,492,25.0335
10608.3693252,493,24.858
10608.807716473,494,24.9285
10609.246032493,495,24.8236
10609.688222124,496,24.364
10610.126612094,497,24.9285
10610.56499245,498,31.8801
10611.007109361,499,59.7685
10611.445383936,500,89.0043
10611.883857843,501,120.0314
10612.325994122,502,155.1354
10612.764308617,503,193.6946
10613.202568809,504,228.8013
10613.644886412,505,269.3668
10614.083174196,506,309.3841
10614.521419526,507,178.0243
10614.963737719,508,-10.59
