t_pc,sample_idx,force
17757.415221092,345,-35.0321
17757.853451625,346,-35.6168
17758.295746806,347,-36.1261
17758.734100996,348,-34.6681
17759.176268554,349,-38.4068
17759.61493098,350,-156.1713
17760.052982793,351,-115.8003
17760.495286337,352,1.1979
17760.933552434,353,-13.785
17761.37581109,354,0.0555
17761.814201094,355,0.8514
17762.252449445,356,0.6207
17762.69476732,357,0.3483
17763.133066638,358,1.4588
17763.57534862,359,1.4768
17764.013604651,360,1.0455
17764.455964471,361,0.679
17764.894530592,362,0.9612
17765.336465909,363,1.2159
17765.776054627,364,0.3807
17766.213156363,365,0.9947
17766.655551036,366,1.4076
17767.094136997,367,-0.0852
17767.536080657,368,-0.1132
17767.974338602,369,0.399
17768.416622397,370,0.7129
17768.854915336,371,0.271
17769.297160432,372,0.6852
17769.735616697,373,1.0925
17770.173805508,374,-0.0535
17770.616753738,375,0.1767
17771.054428692,376,0.5385
17771.497319805,377,0.9183
17771.935093538,378,0.4752
17772.377327298,379,-0.0774
17772.817151122,380,-0.5392
17773.253873174,381,0.091
17773.696261868,382,-0.5084
17774.13523103,383,-0.3614
17774.57692298,384,0.4541
17775.01510472,385,0.4651
17775.457486644,386,0.6644
17775.895737049,387,0.5642
17776.337989386,388,0.7319
17776.776301334,389,0.629
17777.215216274,390,-0.1959
17777.656940313,391,-0.6431
17778.09519895,392,-0.0497
17778.538180531,393,0.1085
17778.975874614,394,0.2756
17779.418277019,395,-0.8601
17779.856432951,396,-0.8207
17780.298722135,397,0.8117
17780.737079902,398,-0.7266
17781.179264107,399,-0.9304
17781.618467253,400,-0.8357
17782.056171622,401,-6.1598
17782.498309467,402,-0.574
17782.936552712,403,1.0685
17783.378865472,404,0.9469
17783.818191834,405,-1.2737
17784.261092524,406,-2.9765
17784.697739273,407,-2.2748
17785.139994196,408,-2.6358
17785.579092433,409,-1.5757
17786.016687207,410,-0.7466
17786.459062241,411,-0.5293
17786.89719609,412,-1.0981
17787.34116839,413,-1.2225
17787.777813247,414,-1.2646
17788.220127059,415,-1.3463
17788.658492579,416,-1.0821
17789.096722944,417,-0.9924
17789.539070027,418,-1.0912
17789.97904488,419,-0.8573
17790.419659963,420,-0.3563
17790.857923479,421,-0.0768
17791.30026365,422,-0.2042
17791.738604603,423,-0.5797
17792.177143685,424,-1.3692
17792.619155521,425,-1.1684
17793.05905406,426,-1.2967
17793.500835477,427,0.2596
17793.938090788,428,-0.8857
17794.380437379,429,-0.0113
17794.818575015,430,0.6006
17795.260852602,431,1.0383
17795.700091043,432,1.4183
17796.137500938,433,20.947
17796.579878046,434,56.2097
17797.018210587,435,88.6653
17797.460596498,436,124.3374
17797.898809488,437,162.3092
17798.341141658,438,201.353
17798.779346776,439,149.6995
17799.221614038,440,-36.7355
17799.660685306,441,-37.0183
