t_pc,t_sensor,sample_idx,m0_x,m0_y,m0_z,m4_x,m4_y,m4_z
17757.213166807,1779111799.9727254,101240,84.9000015258789,-96.60000610351562,-1478.6199951171875,25.200000762939453,193.8000030517578,-1323.2559814453125
17757.213187328,1779111799.9727561,101241,87.45000457763672,-101.4000015258789,-1488.0579833984375,31.500001907348633,198.90000915527344,-1323.2559814453125
17757.213201199,1779111799.9727697,101242,93.9000015258789,-98.4000015258789,-1488.0579833984375,30.30000114440918,198.90000915527344,-1326.64404296875
17757.213213838,1779111799.9727829,101243,93.0,-98.4000015258789,-1477.6519775390625,32.10000228881836,198.60000610351562,-1328.3380126953125
17757.213225445,1779111799.9727955,101244,93.9000015258789,-100.95000457763672,-1475.23193359375,32.10000228881836,197.70001220703125,-1325.1920166015625
17757.213238034,1779111799.9728074,101245,93.9000015258789,-107.85000610351562,-1477.89404296875,19.80000114440918,198.3000030517578,-1331.241943359375
17757.213249512,1779111799.972819,101246,90.75,-109.05000305175781,-1481.5240478515625,24.600000381469727,196.50001525878906,-1323.498046875
17757.214147961,1779111799.9737172,101247,87.1500015258789,-101.10000610351562,-1477.16796875,26.100000381469727,198.45001220703125,-1323.498046875
17757.215540958,1779111799.9751081,101248,85.95000457763672,-99.9000015258789,-1477.16796875,34.20000076293945,198.45001220703125,-1327.3699951171875
17757.217016129,1779111799.9765847,101249,85.80000305175781,-99.9000015258789,-1481.5240478515625,29.55000114440918,198.45001220703125,-1326.885986328125
17757.218540945,1779111799.9781091,101250,85.5,-97.95000457763672,-1474.02197265625,29.55000114440918,198.90000915527344,-1321.3199462890625
17757.220016617,1779111799.979585,101251,85.5,-96.45000457763672,-1487.8160400390625,25.80000114440918,200.70001220703125,-1335.35595703125
17757.22153878,1779111799.9811075,101252,87.0,-101.70000457763672,-1485.637939453125,31.80000114440918,199.50001525878906,-1331.7259521484375
17757.223018248,1779111799.9825876,101253,89.4000015258789,-100.35000610351562,-1482.25,20.700000762939453,197.25001525878906,-1331.7259521484375
17757.224538197,1779111799.9841075,101254,90.60000610351562,-98.85000610351562,-1482.25,23.55000114440918,197.25001525878906,-1322.530029296875
17757.226016653,1779111799.9855862,101255,96.60000610351562,-98.85000610351562,-1478.3780517578125,26.400001525878906,201.45001220703125,-1322.2879638671875
17757.227542281,1779111799.9871085,101256,86.4000015258789,-101.10000610351562,-1473.5379638671875,26.400001525878906,195.90000915527344,-1318.9000244140625
17757.229016821,1779111799.9885857,101257,86.4000015258789,-103.50000762939453,-1485.39599609375,26.100000381469727,199.35000610351562,-1329.5479736328125
17757.230538002,1779111799.9901083,101258,85.20000457763672,-106.6500015258789,-1482.7340087890625,28.200000762939453,196.50001525878906,-1334.387939453125
17757.232016979,1779111799.991587,101259,89.55000305175781,-103.50000762939453,-1482.0079345703125,24.600000381469727,199.50001525878906,-1334.387939453125
17757.233539232,1779111799.9931085,101260,87.0,-97.80000305175781,-1482.0079345703125,23.55000114440918,199.50001525878906,-1327.3699951171875
17757.235014884,1779111799.9945848,101261,89.25,-97.80000305175781,-1481.7659912109375,22.200000762939453,201.90000915527344,-1332.2099609375
17757.236540792,1779111799.9961092,101262,87.9000015258789,-102.9000015258789,-1488.783935546875,22.200000762939453,200.40000915527344,-1331.0
17757.238015853,1779111799.997586,101263,87.9000015258789,-96.1500015258789,-1487.573974609375,31.350000381469727,198.00001525878906,-1327.6119384765625
17757.239538536,1779111799.9991086,101264,84.0,-99.00000762939453,-1480.5560302734375,26.400001525878906,202.20001220703125,-1323.2559814453125
17757.241016612,1779111800.0005856,101265,91.35000610351562,-105.1500015258789,-1481.0400390625,20.100000381469727,197.25001525878906,-1323.2559814453125
