t_pc,sample_idx,force
1430.987995078,37,-0.9966
1431.430451407,38,-1.0265
1431.868577678,39,-0.4518
1432.311014839,40,-1.0512
1432.749262604,41,-1.3137
1433.191741359,42,-0.6795
1433.629850534,43,-0.7351
1434.072231786,44,-0.9317
1434.510446091,45,-0.4081
1434.952801514,46,-0.6871
1435.391048238,47,-0.0193
1435.833481716,48,0.0923
1436.271714877,49,-1.0616
1436.714084892,50,-1.8446
1437.152306937,51,-1.2549
1437.594623874,52,-1.6110
1438.032895848,53,-1.5309
1438.475282363,54,-1.8688
1438.91350859,55,-1.7612
1439.355927951,56,-2.5051
1439.794079984,57,-3.0365
1440.236473686,58,-2.3062
1440.674780408,59,-2.1809
1441.117156447,60,-2.3749
1441.555394131,61,-2.0014
1441.997774158,62,-1.7970
1442.435969207,63,-1.5978
1442.878371536,64,-1.8602
1443.316680318,65,-2.7714
1443.758988467,66,-2.9212
1444.197155061,67,-2.4790
1444.639551428,68,-2.8843
1445.077823513,69,-2.7458
1445.520165642,70,-2.4116
1445.95833645,71,-2.2073
1446.400747098,72,-2.0971
1446.839052134,73,-1.5722
1447.281383,74,-1.6544
1447.720355697,75,-2.0008
1448.162005463,76,-1.8812
1448.600332628,77,-1.6799
1449.042690717,78,-2.0142
1449.480802794,79,-2.1506
1449.923140868,80,-1.9900
1450.361404795,81,-1.1451
1450.803775738,82,-2.1305
1451.241962869,83,-2.1991
1451.68441818,84,-2.2516
1452.12265107,85,-1.7547
1452.564979283,86,-1.5731
1453.003257548,87,-1.9857
1453.445609118,88,-1.6353
1453.887811887,89,-1.1214
1454.326246322,90,-1.0283
1454.768432378,91,-0.7674
1455.206854282,92,-0.4650
1455.648984419,93,-1.2192
1456.087421132,94,0.2682
1456.529655239,95,0.5655
1456.968032264,96,1.0064
1457.410237154,97,0.6114
1457.848620697,98,1.9983
1458.290808615,99,0.9259
1458.72929284,100,1.0305
1459.171445807,101,0.6101
1459.61017251,102,1.3809
1460.052057409,103,2.3649
1460.490449721,104,2.0606
1460.928776536,105,1.4453
1461.371124954,106,1.1183
1461.809314323,107,-0.3272
1462.251636047,108,-1.5108
1462.689905422,109,-1.6281
1463.132217747,110,-0.6453
1463.570503006,111,-0.5020
1464.012888213,112,-0.2573
1464.451087337,113,-0.6106
1464.893590343,114,-0.1606
1465.33566423,115,0.5017
1465.774183005,116,0.1906
1466.216369992,117,0.3293
1466.654753689,118,0.6922
1467.096897651,119,2.6799
1467.535315892,120,1.5864
1467.977617983,121,1.7919
1468.415964268,122,1.4844
1468.858242056,123,2.1389
1469.296606529,124,12.9691
1469.738835065,125,45.2643
1470.177128036,126,76.8836
1470.619633039,127,109.4630
1471.057865834,128,147.0699
1471.500059214,129,183.0865
1471.938441555,130,220.9740
1472.380645026,131,115.1309
1472.819023042,132,-33.1654
1473.262200382,133,-35.9333
