t_pc,sample_idx,S0,S1,S2,S3,S4,S5,S6,S7
17583.880771929,7073,100849.45,98134.29,100853.06,103935.32,100837.46,100854.99,100856.31,100829.09
17583.901085064,7074,100852.39,98107.99,100859.14,103937.14,100833.44,100854.99,100857.37,100833.1
17583.9217066,7075,100852.39,98112.03,100856.05,103934.22,100838.51,100865.98,100867.33,100843.08
17583.942276713,7076,100853.45,98122.17,100860.06,103950.25,100836.42,100864.08,100865.42,100836.08
17583.966188571,7077,100846.51,98106.01,100857.08,103944.42,100830.46,100857.1,100855.25,100836.08
17583.98683816,7078,100848.38,98096.9,100853.06,103935.32,100840.61,100852.03,100855.25,100843.08
17584.007385386,7079,100853.45,98097.93,100863.16,103927.3,100834.49,100864.93,100859.28,100842.16
17584.028006378,7080,100850.51,98106.01,100865.11,103935.32,100833.44,100864.93,100879.41,100859.13
17584.048543284,7081,100854.51,98084.78,100858.11,103930.22,100832.39,100857.95,100857.37,100844.11
17584.069076537,7082,100852.39,98079.72,100859.14,103934.22,100830.46,100856.89,100863.3,100847.09
17584.089796996,7083,100853.45,98085.81,100862.13,103927.3,100837.46,100856.89,100865.42,100843.08
17584.110330426,7084,100852.39,98080.74,100857.08,103936.41,100839.56,100850.97,100851.22,100857.18
17584.134197426,7085,100845.44,98073.69,100856.05,103937.5,100834.49,100852.88,100863.3,100842.04
17584.154780351,7086,100844.38,98060.54,100850.08,103928.39,100829.42,100850.97,100855.25,100847.09
17584.17541834,7087,100854.51,98064.58,100860.17,103927.3,100846.56,100854.99,100877.5,100860.16
17584.195879249,7088,100846.51,98059.52,100853.06,103936.41,100844.47,100853.93,100855.25,100863.14
17584.216478637,7089,100861.45,98066.64,100848.01,103947.34,100838.51,100854.99,100856.31,100853.17
17584.23703079,7090,100848.38,98053.49,100849.04,103930.22,100826.44,100845.9,100854.19,100845.14
17584.257585257,7091,100838.5,98041.37,100849.04,103928.39,100829.42,100850.97,100858.22,100847.09
17584.278250714,7092,100844.38,98031.24,100857.08,103943.33,100829.42,100853.93,100855.25,100843.08
17584.302128791,7093,100853.45,98048.42,100854.09,103936.41,100836.42,100867.04,100863.3,100847.09
