t_pc,sample_idx,force
4054.62145344,51,1.3013
4055.06375625,52,2.1331
4055.505925786,53,2.1650
4055.94440865,54,1.8913
4056.386592094,55,1.9713
4056.82503545,56,3.6214
4057.267241938,57,3.1247
4057.705599518,58,2.2843
4058.148156233,59,2.5259
4058.586196827,60,2.1282
4059.028618566,61,2.1601
4059.466779484,62,2.8824
4059.909179283,63,2.4040
4060.347463194,64,1.6920
4060.789785748,65,2.2969
4061.228027346,66,1.5872
4061.670435756,67,1.7297
4062.108632479,68,1.5807
4062.5509793,69,1.5523
4062.989187062,70,3.0355
4063.431602736,71,2.7430
4063.869852652,72,1.4696
4064.312226192,73,1.6018
4064.750448722,74,1.5108
4065.192840917,75,1.8812
4065.631138539,76,1.5787
4066.07347016,77,0.1550
4066.511646572,78,-0.0306
4066.954032779,79,1.2576
4067.393063857,80,0.7838
4067.83465295,81,1.2707
4068.276847817,82,-0.3706
4068.715609543,83,-0.7562
4069.157549103,84,-0.7759
4069.595834952,85,0.5142
4070.038367646,86,-0.6659
4070.476529491,87,-1.7658
4070.919965362,88,-1.1154
4071.35706145,89,-0.2096
4071.799954344,90,-1.2713
4072.237722873,91,-0.9348
4072.680227382,92,-0.5437
4073.118274694,93,-0.7439
4073.560625831,94,-1.0837
4073.999279755,95,-0.5572
4074.441338981,96,0.0423
4074.879888535,97,-0.2446
4075.321858255,98,-0.8905
4075.76025745,99,-0.6007
4076.202452733,100,-0.7614
4076.64074834,101,-0.4301
4077.083230787,102,-0.0440
4077.521380808,103,-0.7436
4077.963772726,104,-0.0500
4078.405880596,105,-1.2416
4078.844343229,106,-0.9806
4079.286537218,107,-0.8190
4079.724932479,108,-0.0323
4080.167176133,109,-0.6775
4080.605489779,110,-1.0403
4081.047828748,111,-1.1058
4081.486109829,112,1.1511
4081.928466249,113,8.3767
4082.366742042,114,42.0932
4082.809053921,115,75.6564
4083.247457221,116,110.4005
4083.689753217,117,146.5798
4084.128082719,118,184.0331
4084.570342385,119,225.0191
4085.008627437,120,260.7172
4085.450902881,121,297.9174
4085.889216477,122,102.3154
4086.331548638,123,-30.7082
4086.770270947,124,-31.3553
