t_pc,sample_idx,force
97934.568971696,35,1.6853
97935.011344182,36,2.0956
97935.44961196,37,2.559
97935.892232301,38,1.865
97936.33023657,39,1.4932
97936.772504498,40,0.6641
97937.212196891,41,0.8114
97937.64905108,42,0.9447
97938.091429436,43,0.1193
97938.52966182,44,0.8248
97938.972051052,45,1.0872
97939.410309805,46,1.0818
97939.852549742,47,1.2956
97940.291177775,48,1.2696
97940.730056937,49,1.4072
97941.17154115,50,1.7668
97941.609753234,51,1.8002
97942.052183648,52,1.5241
97942.490351905,53,1.6948
97942.932804634,54,2.9928
97943.371297893,55,1.8512
97943.813215462,56,1.3192
97944.251666687,57,1.696
97944.689849737,58,1.9115
97945.132161262,59,1.5665
97945.570448509,60,0.3621
97946.013083594,61,0.2627
97946.451070527,62,0.1301
97946.893474662,63,-0.2242
97947.331707467,64,0.6379
97947.77390554,65,0.4623
97948.212302905,66,0.201
97948.650560998,67,0.489
97949.092918593,68,0.2382
97949.531210588,69,0.4772
97949.973590607,70,0.9551
97950.411758534,71,0.5852
97950.854045442,72,0.4246
97951.292371579,73,0.4573
97951.730660429,74,1.9624
97952.173127559,75,0.0025
97952.611315387,76,0.6659
97953.053609025,77,0.0478
97953.491888111,78,0.034
97953.934162971,79,0.1243
97954.373164149,80,-0.2321
97954.810798029,81,-0.0129
97955.253108462,82,0.6231
97955.69138852,83,1.0911
97956.133702619,84,0.651
97956.572041946,85,1.3768
97957.014228743,86,1.7383
97957.452589122,87,1.5296
97957.890851342,88,1.4148
97958.333188416,89,1.3074
97958.771437577,90,1.2633
97959.213933011,91,1.3332
97959.652188401,92,-0.1342
97960.094307085,93,0.2376
97960.532733233,94,0.6853
