t_pc,sample_idx,force
8074.347868607,1478,-18.0703
8074.7861648,1479,-18.7623
8075.224510608,1480,-18.6284
8075.666691676,1481,-18.1527
8076.10506738,1482,-18.2174
8076.543358394,1483,-17.4396
8076.981600816,1484,-18.0132
8077.419817268,1485,-18.3725
8077.85812611,1486,-17.797
8078.296302191,1487,-18.0414
8078.734585114,1488,-44.7286
8079.176814365,1489,-175.5239
8079.615122707,1490,-121.5424
8080.053519502,1491,-176.949
8080.491677405,1492,-90.4003
8080.930018296,1493,10.2377
8081.36820281,1494,16.1168
8081.806454866,1495,16.5085
8082.244761775,1496,17.0321
8082.683055263,1497,17.4579
8083.125213167,1498,17.1224
8083.563607719,1499,16.3262
8084.001893566,1500,17.9759
8084.440138541,1501,18.6958
8084.880127174,1502,17.6051
8085.316573259,1503,17.0969
8085.756113553,1504,16.2259
8086.193180437,1505,16.3054
8086.632010407,1506,17.5821
8087.073665891,1507,17.3152
8087.511967111,1508,16.6754
8087.950420292,1509,17.8294
8088.389064241,1510,16.8225
8088.82678918,1511,16.2987
8089.264994054,1512,17.1824
8089.703281695,1513,16.8221
8090.141521843,1514,17.0328
8090.583771615,1515,17.4311
8091.022155301,1516,16.9382
8091.460463331,1517,17.0986
8091.898774367,1518,17.3123
8092.337050529,1519,16.8246
8092.77519943,1520,16.2257
8093.213518507,1521,15.1496
8093.651718585,1522,15.9185
8094.093936588,1523,15.6298
8094.532277168,1524,15.4059
8094.970547982,1525,14.7237
8095.409017628,1526,15.7426
8095.849088345,1527,16.4192
8096.285370672,1528,16.3102
8096.723700265,1529,16.3418
8097.163116092,1530,15.6743
8097.604078017,1531,16.313
8098.042439378,1532,17.2291
8098.480736723,1533,29.3267
8098.919069852,1534,60.0103
8099.357340076,1535,92.0243
8099.795573434,1536,123.8369
8100.233847663,1537,159.2497
8100.672228043,1538,194.3908
8101.114336162,1539,230.1699
8101.552626566,1540,268.8061
8101.990871993,1541,306.8731
8102.429101425,1542,314.0045
8102.867429827,1543,-9.1343
8103.305790006,1544,-16.3773
