t_pc,sample_idx,force
17899.559083199,67,-33.7374
17900.001386149,68,-33.7599
17900.439636599,69,-33.7909
17900.882008466,70,-33.7774
17901.320231191,71,-33.7903
17901.762568075,72,-33.7988
17902.204802136,73,-33.7825
17902.643197168,74,-33.7523
17903.085436929,75,-33.7461
17903.523775889,76,-33.7735
17903.966074169,77,-33.7634
17904.404395914,78,-33.7771
17904.846732484,79,-33.7881
17905.285115503,80,-33.8012
17905.727415095,81,-33.8025
17906.165652945,82,-33.8095
17906.608038791,83,-33.8387
17907.046332694,84,-33.8655
17907.488599486,85,-33.8761
17907.927006124,86,-33.8511
17908.369352881,87,-33.8405
17908.807631267,88,-33.8297
17909.251059672,89,-33.8343
17909.688359343,90,-33.8231
17910.130583823,91,-33.8143
17910.572618177,92,-33.8066
17911.010999356,93,-34.6583
17911.453435687,94,-151.7298
17911.89180633,95,-239.7206
17912.334254089,96,-156.8065
17912.772446676,97,-12.5506
17913.215090197,98,11.5255
17913.652953807,99,4.283
17914.095200834,100,4.3908
17914.533541525,101,-4.232
17914.976039855,102,-8.4962
17915.41406872,103,3.7493
17915.856476184,104,3.7139
17916.294647446,105,3.7574
17916.736988408,106,3.7811
17917.179298049,107,3.8139
17917.617665441,108,3.8053
17918.059897669,109,3.8219
17918.498227192,110,3.8333
17918.9405267,111,3.8648
17919.378872409,112,3.8815
17919.821264958,113,3.8801
17920.259528955,114,3.8942
17920.70193506,115,3.8962
17921.140139164,116,3.9246
17921.582390244,117,3.9244
17922.020717988,118,3.9445
17922.463011258,119,3.9422
17922.905248593,120,3.9706
17923.343662746,121,3.9774
17923.785902556,122,4.004
17924.224235712,123,4.0145
17924.666569197,124,4.0229
17925.104793807,125,4.0333
17925.547210984,126,4.0397
17925.985415243,127,4.0507
17926.427848886,128,4.0626
17926.86616219,129,4.055
17927.308444788,130,4.0496
17927.746708843,131,4.0616
17928.189094551,132,4.0563
17928.627357528,133,4.0666
17929.069664334,134,4.085
17929.507966267,135,4.0975
17929.950268444,136,4.0945
17930.392527913,137,4.0878
17930.830877605,138,4.0935
17931.273202219,139,4.0972
17931.711486918,140,4.0447
17932.153850663,141,4.0803
17932.592097591,142,2.2265
17933.034477327,143,3.8651
17933.472743016,144,29.7074
17933.915060929,145,55.5564
17934.353445292,146,79.962
17934.795726792,147,105.9433
17935.237920117,148,129.8119
17935.676322075,149,151.6459
17936.118555461,150,172.3581
17936.556907261,151,198.1869
17936.999264248,152,228.3457
17937.437525663,153,255.0159
17937.879922996,154,280.2693
17938.318142145,155,308.1027
17938.760516368,156,301.942
17939.198832669,157,-29.0339
17939.641116403,158,-33.2587
17940.079985067,159,-33.9743
