t_pc,sample_idx,force
19583.283926594,416,0.2024
19583.722215914,417,0.222
19584.164611369,418,0.207
19584.606837656,419,0.181
19585.045195295,420,0.1771
19585.487573947,421,0.1886
19585.929731509,422,0.1695
19586.368155747,423,0.1866
19586.81054041,424,0.1819
19587.248871083,425,0.1788
19587.691145008,426,0.1788
19588.133462024,427,0.1783
19588.571741903,428,0.1952
19589.014099878,429,0.1755
19589.456468971,430,0.1679
19589.8947535,431,0.1619
19590.337117386,432,0.1601
19590.779406734,433,0.1678
19591.217715823,434,0.1566
19591.660394384,435,0.1495
19592.102307565,436,0.1444
19592.540642163,437,0.1434
19592.983081016,438,0.1283
19593.425191619,439,0.1226
19593.863613742,440,0.1284
19594.306002375,441,0.1234
19594.748182525,442,0.1253
19595.186583317,443,0.1337
19595.628942872,444,0.1388
19596.071094299,445,0.1464
19596.509560328,446,0.1492
19596.951944184,447,0.1423
19597.390182423,448,0.1352
19597.83246876,449,0.1231
19598.274834634,450,0.1308
19598.713181287,451,0.1213
19599.155480781,452,0.1121
19599.597846112,453,0.1298
19600.036118464,454,0.1231
19600.478594459,455,0.1171
19600.920895723,456,0.117
19601.359077845,457,0.1078
19601.801401393,458,0.1123
19602.243687491,459,0.1072
19602.681958496,460,0.1038
19603.124493371,461,0.101
19603.566632232,462,0.1057
19604.005038681,463,0.1073
19604.447351265,464,0.0969
19604.889544548,465,0.0996
19605.327985041,466,0.0948
19605.770433722,467,0.0935
19606.208571736,468,0.0862
19606.650910724,469,0.0828
19607.093232551,470,0.0783
19607.531547177,471,0.0854
19607.973823643,472,0.0805
19608.41658852,473,0.0779
19608.854578802,474,0.0816
19609.296735428,475,0.0968
