t_pc,t_sensor,sample_idx,m0_x,m0_y,m0_z,m4_x,m4_y,m4_z
3612.414356758,1778060889.255109,151606,66.75,-84.45000457763672,-1478.3780517578125,18.900001525878906,262.6500244140625,-1346.0040283203125
3612.414407207,1778060889.255195,151607,66.9000015258789,-81.1500015258789,-1478.3780517578125,18.900001525878906,260.25,-1343.342041015625
3612.414446005,1778060889.2552388,151608,64.5,-81.1500015258789,-1476.6839599609375,15.450000762939453,256.6500244140625,-1343.342041015625
3612.414473344,1778060889.2552762,151609,64.5,-80.70000457763672,-1483.4599609375,12.450000762939453,256.6500244140625,-1348.666015625
3612.415297227,1778060889.2560713,151610,65.55000305175781,-88.20000457763672,-1483.4599609375,12.450000762939453,264.3000183105469,-1341.406005859375
3612.416445925,1778060889.2572434,151611,64.80000305175781,-88.20000457763672,-1483.7020263671875,15.600000381469727,259.8000183105469,-1341.406005859375
3612.417639097,1778060889.258445,151612,64.80000305175781,-85.35000610351562,-1484.427978515625,9.90000057220459,259.8000183105469,-1340.6800537109375
3612.418910611,1778060889.2596903,151613,66.30000305175781,-81.30000305175781,-1484.427978515625,9.90000057220459,255.3000030517578,-1344.3099365234375
3612.420123283,1778060889.2608883,151614,69.9000015258789,-81.30000305175781,-1475.23193359375,8.100000381469727,262.95001220703125,-1344.3099365234375
3612.421281833,1778060889.26206,151615,69.9000015258789,-87.45000457763672,-1478.8619384765625,10.65000057220459,262.95001220703125,-1333.177978515625
3612.42247983,1778060889.2632673,151616,64.35000610351562,-90.9000015258789,-1478.8619384765625,10.65000057220459,258.75,-1339.9539794921875
3612.423813586,1778060889.264457,151617,64.05000305175781,-90.9000015258789,-1480.7979736328125,17.850000381469727,260.70001220703125,-1338.9859619140625
3612.424943733,1778060889.2656941,151618,64.05000305175781,-86.85000610351562,-1479.8299560546875,8.100000381469727,260.70001220703125,-1338.9859619140625
3612.426101142,1778060889.2668676,151619,69.75,-85.5,-1479.8299560546875,8.100000381469727,256.0500183105469,-1353.989990234375
3612.427392377,1778060889.2681777,151620,71.10000610351562,-85.5,-1484.6700439453125,16.950000762939453,255.45001220703125,-1342.615966796875
3612.428581785,1778060889.269378,151621,71.10000610351562,-84.60000610351562,-1479.10400390625,7.200000286102295,254.40000915527344,-1342.615966796875
3612.429796788,1778060889.2705984,151622,57.45000076293945,-91.80000305175781,-1479.10400390625,14.700000762939453,254.40000915527344,-1342.615966796875
3612.430957145,1778060889.2717602,151623,60.900001525878906,-91.80000305175781,-1480.7979736328125,14.700000762939453,265.8000183105469,-1350.843994140625
3612.432215634,1778060889.2730002,151624,60.900001525878906,-84.30000305175781,-1488.5419921875,21.75,265.5,-1350.843994140625
3612.433337955,1778060889.2741358,151625,63.750003814697266,-84.30000305175781,-1488.5419921875,12.90000057220459,265.5,-1347.697998046875
3612.434604836,1778060889.2754056,151626,63.900001525878906,-84.30000305175781,-1478.135986328125,12.90000057220459,259.6500244140625,-1344.0679931640625
