t_pc,sample_idx,S0,S1,S2,S3,S4,S5,S6,S7
3503.020432111,3442,100528.12,97761.37,100519.71,103310.73,100530.02,100537.86,100538.05,100512.21
3503.02260869,3443,100533.18,97771.42,100528.77,103334.77,100520.04,100521.8,100544.19,100525.27
3503.042084255,3444,100525.18,97784.56,100519.71,103334.77,100514.98,100532.79,100537.19,100510.26
3503.062652831,3445,100525.18,97771.42,100523.73,103362.81,100527.04,100534.89,100540.16,100514.27
3503.083412434,3446,100543.3,97781.55,100527.74,103361.72,100521.98,100534.89,100538.05,100522.29
3503.104073301,3447,100553.18,97783.53,100535.77,103603.16,100544.18,100558.99,100556.27,100542.34
3503.124759522,3448,100544.35,97768.41,100524.76,103419.98,100536.13,100534.89,100546.3,100513.24
3503.147966569,3449,100528.12,97785.59,100511.68,103583.13,100524.07,100539.96,100532.11,100529.28
3503.168652828,3450,100541.18,97791.61,100536.8,103669.08,100536.13,100541.02,100548.21,100513.24
3503.189339053,3451,100543.3,97804.75,100532.79,103947.69,100544.18,100547.99,100544.19,100509.23
3503.210042383,3452,100543.3,97794.62,100535.77,103375.91,100535.09,100546.94,100536.14,100521.26
3503.230667237,3453,100529.18,97797.7,100519.71,103397.77,100517.96,100530.88,100532.11,100513.24
3503.25137001,3454,100536.12,97804.75,100528.77,103420.72,100528.09,100538.91,100550.12,100521.26
3503.272019569,3455,100542.24,97825.96,100542.77,104164.04,100528.09,100549.9,100539.11,100521.26
3503.29274521,3456,100530.24,97789.62,100510.65,103306.73,100527.04,100527.72,100536.14,100513.24
3503.315947658,3457,100537.18,97816.86,100528.77,103326.76,100530.02,100534.89,100535.08,100524.24
3503.336849219,3458,100537.18,97808.78,100528.77,103527.05,100524.07,100538.91,100525.97,100517.25
3503.357453065,3459,100543.3,97821.92,100528.77,103278.69,100545.22,100543.98,100537.19,100529.28
3503.3882702,3460,100521.18,97834.03,100524.76,103314.74,100537.18,100545.89,100532.96,100531.34
3503.403791889,3461,100533.18,97833.0,100523.73,103334.77,100528.09,100537.86,100525.97,100521.26
