t_pc,sample_idx,force
14969.819401314,342,-31.3343
14970.257534429,343,-31.5659
14970.699899338,344,-31.7343
14971.138404535,345,-31.7697
14971.580490061,346,-110.0329
14972.019198986,347,-92.0963
14972.461104028,348,-112.0943
14972.89940851,349,-96.591
14973.337600912,350,1.987
14973.779979341,351,2.176
14974.218164781,352,2.5331
14974.660602408,353,2.982
14975.100282651,354,4.0974
14975.541155469,355,3.5889
14975.981034893,356,3.6743
14976.417657527,357,3.8455
14976.860072578,358,3.7902
14977.299109646,359,3.1941
14977.741148207,360,2.4902
14978.17892031,361,3.0705
14978.62117702,362,2.595
14979.05955557,363,2.5525
14979.497804724,364,3.2519
14979.942075893,365,5.1207
14980.378462156,366,4.3717
14980.820793238,367,4.8027
14981.25900868,368,4.2133
14981.701319851,369,4.0743
14982.139597536,370,3.4565
14982.582866125,371,3.4197
14983.020218119,372,3.4277
14983.458569725,373,3.5448
14983.900958652,374,4.0097
14984.339122313,375,3.9543
14984.783073424,376,3.9104
14985.221084244,377,3.8312
14985.658091303,378,4.7449
14986.100380408,379,5.278
14986.538596617,380,4.597
14986.980952272,381,4.1283
14987.419194831,382,3.9845
14987.861630175,383,3.9044
14988.299932424,384,3.4329
14988.74204564,385,3.7086
14989.180453148,386,3.1435
14989.618645949,387,2.6768
14990.061655151,388,3.1215
14990.499269397,389,3.6179
14990.941636967,390,3.5833
14991.379899764,391,3.7174
14991.822165229,392,4.187
14992.260677342,393,4.1498
14992.698916092,394,3.8185
14993.141076256,395,4.449
14993.579366673,396,2.9543
14994.021740291,397,3.5866
14994.460087053,398,3.2227
14994.902274868,399,3.593
14995.340716753,400,3.6404
14995.778875239,401,4.2034
14996.221183226,402,3.3283
14996.661078069,403,3.321
14997.103111219,404,3.6801
14997.540126273,405,3.1163
14997.982356341,406,3.3581
14998.420717882,407,4.3315
14998.858967184,408,4.3802
14999.301260907,409,4.2856
14999.739575386,410,4.5288
15000.181893455,411,4.5736
15000.620136316,412,4.8383
15001.063045319,413,5.1532
15001.500821533,414,3.3137
15001.940116735,415,3.2778
15002.381446097,416,3.1549
15002.819669416,417,3.4903
15003.262032221,418,3.6908
15003.700288089,419,4.2831
15004.580980383,420,3.8177
15005.019112513,421,3.4283
15005.461486954,422,4.059
15005.899899588,423,7.635
15006.342090301,424,36.9207
15006.780458868,425,66.615
15007.21861327,426,93.2902
15007.661018837,427,124.4386
15008.099306371,428,157.0248
15008.54163506,429,186.9072
15008.979898126,430,213.6138
15009.42215059,431,238.7095
15009.860629783,432,243.7314
15010.298736541,433,-22.8793
15010.741126272,434,-31.3629
