t_pc,sample_idx,force
4253.524296111,71,1.0970
4253.962738901,72,2.2623
4254.405012712,73,0.3517
4254.843311138,74,0.9657
4255.285605824,75,2.8392
4255.723876393,76,2.0670
4256.166254468,77,1.4316
4256.604532346,78,0.8014
4257.046829476,79,0.2206
4257.48513443,80,0.5539
4257.927474984,81,1.0889
4258.369770273,82,1.8531
4258.808177879,83,2.0315
4259.250427539,84,1.7092
4259.688713792,85,1.4390
4260.131126009,86,1.4210
4260.569331717,87,2.4390
4261.011688972,88,2.1161
4261.44991835,89,2.0416
4261.892309493,90,1.3527
4262.330543717,91,-2.4432
4262.772937721,92,-6.3079
4263.215185134,93,0.2700
4263.65343644,94,0.9615
4264.095874501,95,0.6473
4264.534161265,96,0.6464
4264.976498168,97,0.2084
4265.414653833,98,0.5678
4265.857048734,99,0.4377
4266.295321924,100,-0.6403
4266.737653248,101,-1.0726
4267.17592659,102,0.1192
4267.618330524,103,0.4412
4268.060502644,104,0.3514
4268.49882668,105,0.3633
4268.94117925,106,-1.1208
4269.379555768,107,-0.4004
4269.821881162,108,0.4160
4270.260087129,109,0.9477
4270.702504382,110,0.5016
4271.140729696,111,1.2011
4271.583093928,112,0.2568
4272.021279403,113,0.3437
4272.463683885,114,1.4802
4272.905836405,115,0.6006
4273.344259098,116,0.0222
4273.786672216,117,0.2007
4274.224937884,118,-0.5830
4274.667218518,119,-0.1273
4275.105553466,120,0.5974
4275.547839731,121,0.0981
4275.986062237,122,0.5318
4276.428415404,123,1.0822
4276.870651028,124,-0.8239
4277.309050422,125,-1.0065
4277.75137811,126,-0.0694
4278.189856679,127,0.5483
4278.631998235,128,0.4316
4279.070387902,129,0.2826
4279.512678975,130,1.0406
4279.950932477,131,1.7305
4280.39328267,132,2.3361
4280.831528806,133,21.8100
4281.27385688,134,56.5874
4281.716076654,135,90.6649
4282.154536598,136,125.7496
4282.596857208,137,164.2711
4283.035137974,138,6.9040
4283.477442742,139,-34.2715
4283.917173279,140,-34.8542
