t_pc,sample_idx,S0,S1,S2,S3,S4,S5,S6,S7
8189.326310645,36313,99499.93,96785.36,99497.67,102969.81,99497.95,99507.21,99506.98,99483.69
8189.344441197,36314,99506.01,96781.36,99501.5,102977.74,99493.97,99503.23,99512.03,99508.53
8189.369062347,36315,99504.95,96786.39,99491.63,102960.11,99489.99,99507.21,99505.92,99494.56
8189.38868789,36316,99498.09,97548.93,99490.6,102977.74,99496.9,99502.18,99501.94,99513.53
8189.409258754,36317,99514.99,96838.36,99491.63,102972.01,99497.95,99498.2,99514.96,99512.5
8189.429683156,36318,99518.95,96805.35,99501.5,102968.04,99493.97,99505.1,99514.96,99510.44
8189.450312147,36319,99520.01,96787.3,99494.57,102979.94,99482.03,99500.31,99506.98,99510.44
8189.470718452,36320,99502.05,96782.39,99491.63,102964.07,99482.03,99503.23,99520.0,99495.6
8189.491493924,36321,99504.95,96783.42,99491.63,102979.94,99486.01,99494.22,99500.88,99496.63
8189.51194687,36322,99517.88,96773.37,99491.63,102974.87,99483.08,99497.39,99499.01,99504.56
8189.536288116,36323,99509.97,96765.37,99491.63,102964.07,99475.96,99502.18,99500.07,99513.53
8189.556961975,36324,99516.05,96771.31,99489.57,102968.04,99486.01,99494.22,99495.03,99502.66
8189.577299465,36325,99494.13,96777.36,99491.63,103223.62,99485.8,99503.23,99508.04,99516.47
8189.597727313,36326,99504.17,96746.41,99481.61,102965.85,99482.03,99495.28,99499.01,99505.6
8189.618785684,36327,99512.09,96765.37,99491.63,102974.62,99480.98,99508.26,99517.08,99511.47
8189.63870391,36328,99494.13,96771.43,99489.57,102978.59,99496.9,99496.33,99516.02,99517.5
8189.659455076,36329,99502.05,96772.34,99495.61,103043.39,99499.0,99511.18,99508.04,99512.5
8189.680610874,36330,99483.31,96757.38,99483.67,102975.97,99486.01,99504.28,99509.1,99489.72
8189.704153222,36331,99503.11,96760.35,99491.63,102970.91,99491.04,99507.21,99510.97,99506.63
8189.724625937,36332,99509.97,96773.37,99494.57,102978.84,99502.98,99503.23,99506.98,99504.56
8189.745206796,36333,99518.95,96777.36,99507.54,102977.74,99513.87,99517.27,99518.94,99512.5
8189.765719541,36334,99503.11,96773.37,99486.62,102982.81,99504.03,99511.18,99500.07,99496.63
8189.786296434,36335,99494.13,96756.35,99495.61,102994.7,99502.98,99504.28,99509.1,99502.66
8189.806734166,36336,99506.01,96781.36,99490.6,102988.97,99496.07,99500.31,99500.07,99496.63
8189.827339572,36337,99487.27,96761.37,99473.66,102968.04,99475.12,99489.43,99492.1,99490.76
8189.847975584,36338,99514.99,96761.37,99477.64,102969.14,99483.08,99504.28,99496.09,99488.69
8189.873058812,36339,99504.17,96749.38,99491.63,102974.2,99491.04,99505.34,99513.09,99500.6
8189.892618486,36340,99517.88,96793.35,99499.58,102977.74,99505.91,99516.21,99517.08,99512.5
8189.915123054,36341,99508.13,96781.36,99492.66,102973.1,99521.83,99512.24,99521.06,99512.5
8189.933702166,36342,99488.34,96764.34,99475.72,102979.94,99486.01,99492.36,99505.12,99497.66
8189.954308593,36343,99503.11,96749.38,99486.62,102979.94,99479.94,99479.37,99495.03,99492.66
8189.9747761,36344,99517.88,96773.37,99498.55,102979.94,99489.99,99516.21,99525.05,99520.44
8189.995368335,36345,99507.07,96773.37,99491.63,102982.13,99486.01,99504.28,99505.12,99513.53
8190.015805817,36346,99526.87,96767.31,99489.57,102985.0,99497.95,99515.16,99500.07,99516.47
8190.04016478,36347,99496.25,96766.4,99490.6,102979.94,99509.89,99506.15,99499.01,99504.56
8190.060732138,36348,99512.09,96869.31,99486.62,102983.9,99497.95,99500.31,99501.13,99495.6
8190.083434566,36349,99493.07,97650.96,99495.61,102983.9,99499.0,99504.28,99506.98,99500.6
8190.101722036,36350,99514.99,96781.36,99501.5,102983.9,99497.95,99514.35,99518.94,99504.56
8190.123625154,36351,99507.07,96779.42,99491.63,102987.87,99493.97,99508.26,99510.97,99490.76
8190.142854499,36352,99502.05,96758.41,99481.61,102995.8,99493.97,99504.28,99509.1,99494.72
8190.165402212,36353,99505.23,96766.4,99483.67,102996.9,99513.87,99504.28,99513.09,99489.72
8190.1872453,36354,99502.05,96773.37,99491.63,102991.83,99505.91,99508.26,99494.22,99502.5
8190.209155329,36355,99504.17,96765.37,99491.63,102996.9,99501.93,99496.33,99504.06,99490.76
8190.22873956,36356,99496.25,96774.4,99490.6,102992.93,99497.95,99512.24,99509.1,99504.56
8190.2492688,36357,99520.01,96774.4,99491.63,102996.9,99501.93,99510.13,99520.0,99508.53
8190.26971836,36358,99520.01,96766.4,99499.58,103005.93,99500.05,99506.15,99518.94,99513.53
8190.290503388,36359,99503.11,96765.37,99483.67,102995.8,99492.09,99503.23,99513.09,99502.66
8190.31143672,36360,99504.17,96754.41,99487.65,102987.87,99492.09,99500.31,99509.1,99510.6
8190.332202568,36361,99502.05,96753.38,99483.67,102986.1,99487.06,99513.29,99508.04,99503.53
8190.355163727,36362,99520.01,96756.35,99496.64,103021.79,99489.99,99508.26,99506.98,99529.41
8190.376950229,36363,99503.11,96767.43,99491.63,103028.62,99493.97,99508.26,99511.22,99513.53
8190.396248958,36364,99512.09,96761.37,99499.58,103037.65,99492.09,99504.28,99517.08,99506.63
8190.417283002,36365,99493.07,96757.38,99491.63,103045.58,99492.09,99501.36,99509.1,99509.57
8190.437315932,36366,99503.11,96749.38,99491.63,103045.58,99484.96,99496.33,99509.1,99513.53
8190.458358189,36367,99493.36,96750.41,99487.65,103044.49,99484.13,99500.31,99505.12,99512.5
8190.4801376,36368,99523.97,96750.41,99492.66,103048.45,99499.0,99510.37,99516.02,99513.53
8190.499492835,36369,99502.05,96750.41,99495.61,103045.58,99492.09,99504.28,99510.16,99508.53
8190.523164448,36370,99503.11,96750.41,99486.62,103043.39,99492.09,99502.18,99504.06,99510.6
8190.54360222,36371,99505.23,96746.41,99479.7,103044.49,99482.03,99503.23,99501.13,99512.5
8190.564264973,36372,99504.17,96753.38,99499.58,103051.32,99497.11,99514.35,99509.1,99509.57
8190.585649687,36373,99516.05,96751.32,99499.58,103059.25,99493.97,99512.24,99508.04,99522.5
8190.605303684,36374,99518.95,96753.38,99499.58,103066.09,99511.99,99516.21,99525.05,99518.53
8190.626356266,36375,99503.11,96741.39,99491.63,103039.42,99495.02,99500.31,99504.06,99502.66
8190.646362135,36376,99499.15,96746.41,99483.67,103051.32,99489.99,99487.32,99500.07,99504.56
8190.667349719,36377,99503.11,96741.39,99499.58,103055.29,99493.97,99502.18,99518.14,99500.6
8190.691169506,36378,99516.05,96753.38,99493.54,103047.36,99493.97,99504.28,99510.97,99504.56
8190.711712357,36379,99496.25,96739.33,99489.57,103045.58,99497.95,99504.28,99504.06,99498.69
8190.73231565,36380,99495.19,96745.38,99491.63,103049.55,99501.93,99509.32,99514.96,99505.6
8190.753330435,36381,99503.11,96739.33,99499.58,103057.48,99493.97,99512.24,99508.04,99508.53
8190.773288021,36382,99503.11,96749.38,99499.58,103061.45,99499.0,99520.19,99508.04,99515.6
8190.793735798,36383,99508.13,96747.32,99497.67,103049.55,99499.0,99520.19,99506.98,99502.5
8190.815295106,36384,99507.07,96739.33,99495.61,103054.37,99497.11,99508.5,99509.1,99500.6
8190.834833939,36385,99499.15,96737.39,99491.63,103057.23,99500.05,99514.35,99502.19,99498.69
8190.859182796,36386,99505.23,96737.39,99491.63,103045.58,99499.0,99507.21,99499.01,99496.63
8190.879671706,36387,99507.07,96753.38,99481.61,103061.45,99497.95,99499.25,99505.12,99508.53
8190.900336451,36388,99516.05,96749.38,99501.64,103044.49,99504.03,99506.39,99509.1,99501.63
8190.920688754,36389,99494.13,96731.34,99490.6,103043.39,99489.99,99500.31,99504.06,99505.6
8190.941335413,36390,99507.07,96727.34,99483.67,103033.69,99492.09,99504.28,99506.98,99496.63
8190.961805644,36391,99511.03,96745.38,99499.58,103041.62,99489.99,99506.39,99509.1,99500.6
8190.982557431,36392,99511.03,96741.39,99491.63,103045.58,99489.99,99508.26,99505.12,99498.69
8191.002802862,36393,99509.97,96745.38,99498.55,103043.39,99500.05,99506.39,99512.03,99496.63
8191.027182316,36394,99508.13,96739.33,99499.58,103044.49,99505.08,99499.25,99513.09,99488.69
8191.04774703,36395,99504.17,96741.39,99494.57,103037.65,99500.05,99504.28,99503.0,99508.69
8191.068310593,36396,99500.21,96753.38,99490.6,103046.68,99496.07,99503.23,99509.1,99504.56
8191.088712891,36397,99508.13,96743.44,99491.63,103029.72,99489.99,99514.35,99500.07,99510.6
8191.109379219,36398,99504.17,96733.39,99490.6,103040.52,99495.02,99509.32,99517.08,99496.63
8191.129813236,36399,99508.13,96729.39,99495.61,103043.39,99492.09,99499.25,99509.1,99516.63
8191.151251822,36400,99508.13,96743.44,99483.67,103036.56,99500.05,99502.42,99516.02,99516.47
8191.171047382,36401,99504.17,96742.42,99491.63,103037.65,99483.08,99514.35,99509.1,99513.53
8191.195194625,36402,99504.17,96728.37,99491.63,103037.65,99495.02,99513.29,99505.12,99506.63
8191.215661161,36403,99508.13,96723.34,99487.65,103045.58,99488.11,99504.28,99500.07,99506.63
8191.238702921,36404,99508.13,96743.44,99490.6,103028.62,99499.0,99510.37,99501.13,99514.57
8191.256723768,36405,99500.21,96749.38,99491.63,103044.66,99491.04,99501.36,99512.03,99514.57
8191.278780789,36406,99508.13,96748.35,99484.71,103041.37,99482.03,99500.31,99501.13,99513.53
8191.297852365,36407,99507.07,96737.39,99491.63,103046.43,99489.99,99509.32,99508.04,99511.63
8191.318478552,36408,99504.17,96746.41,99487.65,103040.27,99493.13,99506.39,99509.1,99520.6
8191.338823153,36409,99508.13,96743.44,99499.58,103033.44,99500.05,99505.34,99506.98,99509.57
8191.363342129,36410,99508.13,96743.44,99493.54,103048.2,99491.04,99518.32,99510.16,99514.57
8191.383639218,36411,99507.07,96737.39,99487.65,103028.62,99501.93,99507.45,99505.12,99515.6
8191.404496154,36412,99512.09,96743.44,99493.69,103033.69,99492.09,99507.21,99501.13,99514.57
8191.424698831,36413,99508.13,96742.42,99496.64,103032.59,99499.0,99506.39,99516.02,99506.63
8191.445744041,36414,99503.11,96751.44,99495.61,103025.76,99500.05,99501.36,99517.08,99508.69
8191.465859877,36415,99503.11,96751.44,99487.65,103029.72,99496.07,99514.35,99501.13,99504.56
8191.487148476,36416,99507.07,96743.44,99498.55,103029.72,99500.05,99502.42,99501.13,99508.69
8191.510180522,36417,99509.19,96747.44,99503.56,103020.69,99499.0,99505.34,99514.15,99491.79
8191.53306163,36418,99504.17,96741.39,99491.63,103028.62,99495.02,99506.39,99506.18,99497.66
8191.551656434,36419,99504.17,96737.39,99490.6,103028.62,99504.03,99502.42,99517.08,99498.69
