t_pc,sample_idx,force
2259.734294091,267,-36.0794
2260.176698556,268,-36.1685
2260.614953988,269,-35.5757
2261.057263144,270,-35.2533
2261.495521801,271,-36.6352
2261.937826702,272,-37.0636
2262.376114867,273,-71.9485
2262.818408577,274,-81.6032
2263.256801899,275,-169.2744
2263.699001679,276,-167.5859
2264.137412186,277,-42.5257
2264.579643723,278,-6.5595
2265.018061519,279,-13.5582
2265.460165013,280,-63.1303
2265.898623628,281,-0.5119
2266.336834136,282,-1.0219
2266.779204006,283,-1.3952
2267.218188755,284,-0.5871
2267.659688558,285,-0.3775
2268.097963624,286,0.1215
2268.541149435,287,-0.2293
2268.978597986,288,-0.2528
2269.421024112,289,0.1227
2269.859298609,290,1.1798
2270.301497792,291,-0.0325
2270.739764177,292,-0.9091
2271.182124382,293,0.6381
2271.620487756,294,0.9766
2272.062705079,295,-0.0481
2272.501079052,296,0.0170
2272.943314858,297,-0.0041
2273.381703551,298,-0.3763
2273.823857819,299,-0.4267
2274.262289151,300,1.9591
2274.704501843,301,3.6653
2275.142832602,302,5.1426
2275.585039573,303,5.2725
2276.023372669,304,4.8884
2276.46569366,305,4.7710
2276.904918669,306,4.6388
2277.34627617,307,4.4264
2277.784639222,308,2.8323
2278.226874719,309,3.2138
2278.665288262,310,3.8871
2279.107422521,311,4.5317
2279.546099926,312,3.6406
2279.984132269,313,4.2766
2280.426426964,314,3.8757
2280.864798687,315,4.9175
2281.307930997,316,5.0060
2281.745336889,317,4.8674
2282.187901964,318,4.4581
2282.625955428,319,6.7096
2283.068294014,320,33.4358
2283.506688435,321,65.3973
2283.949003341,322,96.9806
2284.387385378,323,132.0861
2284.829651006,324,159.3285
2285.267860315,325,-20.4116
2285.710348266,326,-30.2958
2286.149575135,327,-31.8782
