t_pc,sample_idx,S0,S1,S2,S3,S4,S5,S6,S7
3446.758179933,764,100541.18,98624.19,100533.71,103570.38,100548.04,100552.67,100539.96,100542.24
3446.781726939,765,100548.12,98625.23,100531.66,103576.21,100540.0,100537.66,100545.89,100542.24
3446.802272543,766,100541.18,98619.12,100522.6,103568.2,100527.93,100541.67,100546.95,100543.27
3446.822887508,767,100532.12,98637.34,100519.61,103577.3,100538.95,100537.66,100533.82,100543.27
3446.843450308,768,100529.18,98622.12,100527.64,103568.2,100531.95,100534.5,100537.84,100541.21
3446.864115957,769,100535.06,98629.27,100522.6,103569.29,100531.95,100531.54,100533.82,100533.19
3446.884783337,770,100537.18,98624.19,100523.63,103561.28,100531.95,100557.73,100532.76,100542.24
3446.905326262,771,100537.18,98625.23,100525.58,103571.47,100544.02,100540.62,100536.78,100539.26
3446.925879536,772,100538.0,98619.12,100523.63,103570.38,100546.11,100541.67,100545.89,100543.27
3446.949684176,773,100540.12,98627.2,100515.6,103554.35,100529.86,100542.73,100537.84,100543.27
3446.970220692,774,100531.06,98626.16,100523.63,103573.29,100537.02,100534.5,100542.92,100547.28
3446.990878781,775,100541.18,98636.31,100516.62,103572.2,100546.11,100554.77,100550.98,100535.25
3447.011494803,776,100545.18,98612.08,100514.57,103567.11,100523.91,100540.62,100537.84,100538.23
3447.032053465,777,100540.12,98629.27,100527.64,103568.2,100531.95,100534.7,100549.92,100539.26
3447.052740374,778,100536.12,98624.19,100519.61,103563.45,100531.95,100537.66,100545.89,100533.29
3447.073379907,779,100529.18,98629.27,100527.64,103570.38,100531.95,100550.76,100545.89,100547.28
3447.093880818,780,100521.18,98629.27,100520.64,103565.28,100535.97,100537.46,100538.9,100543.27
3447.117608901,781,100535.06,98629.27,100527.64,103566.37,100523.91,100550.56,100534.87,100545.22
3447.138218427,782,100540.12,98627.2,100519.61,103568.2,100531.95,100537.66,100535.93,100537.2
3447.158806138,783,100533.18,98627.2,100527.64,103573.29,100542.09,100540.62,100542.92,100539.26
3447.179443651,784,100539.06,98637.34,100523.63,103570.38,100537.02,100545.69,100546.95,100551.29
3447.20001408,785,100519.06,98623.16,100529.7,103570.38,100523.91,100548.65,100549.92,100535.25
3447.2205877,786,100541.18,98626.16,100523.63,103567.46,100534.93,100544.64,100541.87,100543.27
3447.241221824,787,100539.3,98628.23,100533.71,103577.3,100527.93,100532.59,100541.87,100543.27
3447.261999518,788,100534.0,98629.27,100525.58,103565.28,100533.0,100550.76,100541.87,100543.27
3447.285605775,789,100541.18,98627.2,100522.6,103564.19,100542.09,100543.58,100534.87,100539.26
3447.306183494,790,100533.18,98628.23,100518.58,103574.38,100531.95,100550.76,100541.02,100544.3
3447.326756728,791,100533.18,98620.16,100523.63,103585.31,100531.79,100548.65,100537.84,100534.22
3447.347339261,792,100530.0,98628.23,100521.57,103572.2,100534.93,100545.69,100541.87,100535.25
3447.367980539,793,100549.18,98620.16,100527.64,103573.29,100534.04,100538.52,100533.82,100543.27
3447.388616486,794,100532.94,98628.23,100524.65,103570.38,100537.02,100546.54,100538.9,100547.28
3447.409265313,795,100530.0,98628.23,100519.61,103561.28,100522.86,100546.54,100540.81,100542.24
3447.429906321,796,100543.06,98619.12,100521.57,103571.11,100531.95,100548.65,100537.84,100543.27
3447.4535249,797,100531.06,98625.23,100515.6,103575.47,100523.91,100548.65,100535.93,100539.26
3447.474165392,798,100539.06,98631.34,100513.54,103568.2,100530.91,100539.57,100545.89,100551.29
3447.494744125,799,100543.06,98619.12,100514.57,103571.47,100540.0,100540.62,100545.89,100538.23
3447.515331384,800,100548.12,98627.2,100523.63,103567.11,100537.02,100547.6,100545.89,100551.29
3447.535916856,801,100533.18,98629.27,100510.55,103564.19,100540.0,100547.8,100537.84,100535.25
3447.55647077,802,100540.12,98619.12,100522.6,103569.29,100538.95,100544.64,100546.95,100543.27
3447.577134138,803,100535.06,98621.19,100530.63,103578.39,100527.93,100548.65,100548.01,100549.34
3447.5977955,804,100541.18,98621.19,100527.64,103578.39,100530.02,100543.58,100543.98,100547.28
3447.621451051,805,100540.12,98635.27,100518.58,103561.28,100544.02,100538.52,100537.84,100545.22
3447.64204163,806,100537.18,98628.23,100519.61,103585.31,100529.86,100540.62,100541.87,100541.21
3447.662737222,807,100536.12,98631.23,100523.63,103560.19,100540.0,100548.65,100541.87,100543.27
3447.68335526,808,100528.12,98628.23,100519.61,103570.38,100531.95,100540.62,100546.95,100542.24
3447.703936303,809,100541.18,98627.2,100523.63,103569.29,100527.93,100536.61,100537.84,100542.24
3447.724496486,810,100539.06,98629.27,100514.57,103570.38,100537.02,100541.67,100546.95,100546.25
3447.745213844,811,100543.06,98624.19,100517.55,103570.38,100527.93,100542.73,100535.93,100544.3
3447.765711778,812,100532.12,98619.12,100529.7,103574.38,100544.02,100540.62,100530.85,100543.27
3447.789502345,813,100544.12,98632.27,100530.63,103572.2,100531.95,100547.6,100535.93,100533.19
3447.810054427,814,100544.12,98644.38,100528.67,103577.3,100548.04,100533.64,100555.0,100551.29
3447.830680165,815,100541.18,98627.2,100535.67,103569.29,100526.89,100542.73,100536.99,100547.28
3447.85125972,816,100540.12,98628.23,100531.66,103577.3,100533.0,100543.58,100541.02,100532.26
3447.871878458,817,100535.06,98630.3,100523.63,103568.2,100541.04,100542.73,100539.96,100543.27
3447.892446299,818,100522.0,98627.2,100527.64,103573.29,100527.93,100533.64,100545.04,100541.32
3447.913063938,819,100523.06,98628.23,100530.63,103570.38,100527.93,100533.64,100550.98,100543.27
3447.936850446,820,100534.0,98627.2,100523.63,103565.28,100530.91,100556.68,100542.92,100542.24
3447.957399657,821,100540.12,98624.19,100527.64,103574.38,100523.91,100542.53,100548.01,100534.22
3447.977989405,822,100536.12,98630.3,100515.6,103575.47,100541.04,100539.57,100552.03,100542.24
3447.998600435,823,100527.06,98633.3,100531.66,103568.2,100531.95,100539.57,100530.85,100552.32
3448.019183196,824,100533.18,98621.19,100524.65,103569.29,100531.95,100539.57,100545.04,100550.26
3448.0397939,825,100549.18,98617.15,100515.6,103575.12,100531.95,100541.67,100546.95,100544.3
3448.060394064,826,100537.18,98629.27,100531.66,103561.28,100533.0,100547.6,100533.82,100533.19
3448.080970577,827,100540.12,98627.2,100524.65,103566.37,100534.04,100549.7,100539.96,100544.3
3448.104764424,828,100538.0,98619.12,100531.66,103574.38,100535.97,100545.69,100548.01,100539.26
3448.125396983,829,100538.0,98611.05,100522.6,103571.47,100527.93,100534.5,100548.01,100534.22
3448.145952141,830,100538.0,98626.26,100531.66,103569.29,100544.02,100534.5,100548.01,100544.3
3448.166483513,831,100537.18,98619.12,100523.63,103569.29,100531.95,100544.64,100545.89,100543.27
3448.187199411,832,100536.12,98628.23,100523.63,103571.11,100529.86,100532.59,100541.87,100544.3
3448.207747151,833,100533.18,98624.19,100518.58,103569.29,100533.0,100538.52,100537.84,100540.29
3448.228277486,834,100539.06,98629.27,100517.55,103568.2,100540.0,100540.62,100528.73,100542.24
3448.248883751,835,100541.18,98637.34,100530.63,103568.55,100529.86,100545.69,100556.06,100543.27
3448.272692456,836,100531.06,98629.27,100535.67,103568.2,100534.04,100548.65,100538.9,100539.26
3448.293326153,837,100532.94,98629.27,100522.6,103563.45,100527.93,100539.57,100548.01,100539.26
3448.313911786,838,100532.12,98629.27,100539.69,103562.36,100532.11,100546.54,100539.96,100542.24
3448.334567328,839,100531.06,98627.2,100531.66,103571.47,100524.95,100539.57,100550.12,100536.27
3448.355097334,840,100541.18,98629.27,100519.61,103568.2,100530.91,100534.7,100539.96,100549.23
3448.375717365,841,100546.0,98632.27,100531.66,103565.28,100523.91,100532.59,100538.9,100538.23
3448.396248145,842,100545.18,98621.19,100523.63,103568.2,100528.98,100539.77,100539.96,100543.27
3448.416881052,843,100535.06,98624.19,100523.63,103566.37,100537.02,100546.54,100541.87,100543.27
3448.440632232,844,100537.18,98633.3,100522.6,103574.38,100548.04,100535.55,100545.89,100543.27
3448.461292589,845,100537.18,98629.27,100521.67,103566.37,100540.0,100531.54,100548.01,100543.27
3448.481839706,846,100538.0,98629.27,100523.63,103572.2,100527.93,100556.68,100546.95,100549.34
3448.50245676,847,100536.12,98619.12,100523.63,103581.31,100542.09,100539.57,100536.99,100561.37
3448.523024722,848,100541.18,98636.31,100522.6,103571.47,100527.93,100553.72,100539.96,100553.35
3448.54364615,849,100542.24,98628.23,100523.63,103584.57,100531.95,100538.71,100546.95,100531.23
3448.564230434,850,100536.12,98631.23,100523.63,103569.29,100533.0,100547.6,100556.06,100543.27
