t_pc,sample_idx,S0,S1,S2,S3,S4,S5,S6,S7
20049.503879331,5434,101120.99,99535.08,101120.19,103227.04,101110.26,101131.75,101133.15,101101.91
20049.505941831,5435,101110.01,99531.11,101122.25,103228.9,101105.18,101131.75,101143.35,101111.08
20049.507283586,5436,101115.09,99516.86,101123.19,103227.04,101115.34,101127.72,101132.09,101090.86
20049.508697252,5437,101110.01,99530.07,101112.13,103234.01,101104.13,101124.75,101138.25,101106.96
20049.510397483,5438,101114.03,99529.04,101128.25,103227.04,101103.23,101121.59,101140.17,101098.91
20049.511976737,5439,101115.09,99533.1,101113.16,103227.04,101110.26,101114.58,101138.25,101102.94
20049.513584713,5440,101115.09,99529.04,101111.19,103227.04,101115.34,101123.69,101131.03,101096.85
20049.515018469,5441,101118.04,99529.04,101134.34,103227.04,101106.22,101123.69,101132.09,101097.88
20049.527728064,5442,101111.07,99533.1,101122.25,103227.04,101106.22,101113.71,101129.11,101100.97
20049.548297194,5443,101112.13,99531.02,101130.31,103235.87,101119.38,101124.75,101130.17,101100.97
20049.569018737,5444,101112.96,99532.06,101116.16,103235.09,101105.18,101123.69,101137.19,101100.97
20049.589546187,5445,101119.1,99535.08,101121.22,103238.03,101115.34,101119.66,101122.95,101100.97
20049.610083485,5446,101108.95,99523.94,101129.28,103232.14,101107.27,101134.73,101137.19,101106.96
20049.63073626,5447,101111.07,99528.0,101118.22,103231.06,101111.31,101127.72,101131.03,101098.91
20049.651297528,5448,101119.1,99529.04,101124.22,103234.01,101111.31,101123.69,101129.11,101090.86
20049.671921014,5449,101111.07,99533.1,101117.19,103229.98,101110.26,101124.75,101134.21,101100.97
20049.695696152,5450,101115.09,99541.21,101124.31,103231.06,101111.31,101122.64,101128.05,101098.91
20049.716323076,5451,101097.98,99523.94,101121.22,103239.11,101107.27,101127.72,101131.23,101101.91
20049.736924269,5452,101106.0,99523.94,101126.28,103231.06,101110.26,101133.68,101137.19,101094.89
20049.757530764,5453,101108.95,99522.9,101122.25,103242.05,101107.12,101124.75,101138.25,101106.96
20049.77820461,5454,101108.95,99519.88,101120.19,103229.98,101106.22,101118.61,101138.25,101107.99
20049.798678651,5455,101111.07,99538.19,101123.28,103239.11,101111.31,101124.75,101146.33,101107.99
20049.819177351,5456,101119.1,99529.04,101130.31,103223.8,101111.31,101127.72,101133.15,101104.9
20049.839859477,5457,101115.09,99541.21,101118.22,103227.04,101103.23,101119.66,101138.25,101098.91
20049.8636366,5458,101111.07,99535.08,101123.28,103224.88,101111.31,101120.72,101136.13,101097.98
20049.884240937,5459,101106.0,99545.27,101122.25,103239.11,101107.27,101125.62,101137.19,101107.99
20049.904917373,5460,101111.07,99529.04,101130.31,103247.15,101115.34,101132.81,101138.25,101094.89
20049.925356016,5461,101111.07,99532.06,101112.13,103235.09,101116.39,101123.69,101139.11,101092.92
20049.946020208,5462,101110.01,99518.84,101129.28,103235.09,101107.27,101131.75,101132.09,101096.85
20049.96676239,5463,101121.22,99539.14,101114.19,103231.06,101111.31,101125.8,101136.13,101102.94
20049.987191325,5464,101106.0,99521.87,101126.28,103231.06,101115.34,101137.89,101129.97,101102.94
20050.007889671,5465,101119.1,99539.14,101121.22,103234.01,101107.27,101124.75,101132.09,101093.95
20050.0316251,5466,101127.12,99523.94,101128.25,103227.04,101112.35,101127.72,101138.25,101102.94
20050.052313474,5467,101101.99,99522.9,101126.28,103235.09,101114.3,101126.67,101133.15,101096.85
20050.072906874,5468,101118.04,99540.18,101122.25,103231.06,101111.31,101125.8,101132.09,101094.89
20050.093500182,5469,101115.09,99529.98,101125.25,103227.04,101115.34,101131.75,101134.21,101105.0
20050.114352292,5470,101114.03,99543.2,101122.25,103230.76,101111.31,101122.64,101129.11,101100.97
20050.134697968,5471,101114.03,99540.18,101123.28,103228.12,101115.34,101126.67,101124.01,101090.86
20050.155128192,5472,101110.01,99526.96,101118.22,103227.04,101112.35,101121.59,101133.15,101098.91
20050.175772717,5473,101124.17,99537.06,101125.25,103223.8,101109.22,101123.69,101143.15,101100.97
20050.199562722,5474,101118.04,99529.04,101121.22,103235.09,101111.31,101131.75,101136.13,101094.89
20050.220506784,5475,101117.21,99528.0,101120.19,103224.88,101111.31,101122.64,101136.13,101103.03
20050.240705452,5476,101119.1,99538.1,101133.31,103228.9,101106.22,101129.83,101144.21,101097.88
20050.261335112,5477,101107.06,99542.16,101114.19,103228.9,101110.26,101125.8,101138.25,101087.87
20050.281932855,5478,101101.99,99540.18,101130.31,103234.78,101113.4,101126.67,101121.03,101098.91
20050.30263779,5479,101119.1,99518.84,101129.28,103229.98,101100.1,101128.78,101136.13,101098.91
20050.323142108,5480,101108.95,99537.06,101122.25,103226.74,101111.31,101122.64,101140.17,101098.91
20050.343681349,5481,101114.03,99535.08,101118.22,103231.06,101116.39,101114.58,101132.09,101094.89
20050.367482188,5482,101127.12,99525.93,101122.25,103227.04,101111.31,101119.66,101139.31,101098.91
20050.388071571,5483,101111.07,99522.81,101127.31,103224.88,101119.38,101124.75,101138.25,101091.89
20050.408671364,5484,101125.23,99538.1,101122.25,103227.04,101111.31,101123.69,101136.13,101105.0
20050.429331106,5485,101114.03,99521.87,101122.25,103231.06,101111.31,101123.69,101122.09,101098.91
20050.449889444,5486,101115.09,99528.95,101120.19,103223.8,101115.34,101127.72,101136.13,101097.88
20050.470499686,5487,101116.15,99537.06,101122.25,103227.04,101115.34,101122.64,101135.07,101098.91
20050.491108599,5488,101113.2,99543.2,101124.22,103224.88,101111.31,101119.66,101133.15,101098.91
20050.512104356,5489,101119.1,99534.99,101123.28,103231.06,101111.31,101133.68,101132.09,101095.92
20050.535419929,5490,101118.04,99538.1,101126.28,103226.74,101111.31,101133.86,101125.07,101098.91
20050.556074088,5491,101111.07,99538.1,101116.16,103231.84,101118.34,101123.69,101132.09,101105.93
20050.576590861,5492,101111.07,99537.06,101114.19,103224.88,101111.31,101129.65,101140.17,101078.79
20050.597277561,5493,101113.2,99528.0,101121.22,103228.12,101117.44,101133.86,101138.25,101088.8
20050.617861477,5494,101111.07,99529.98,101128.25,103219.0,101111.31,101131.75,101136.13,101098.91
