t_pc,sample_idx,force
20049.699951687,269,-1.0764
20050.14225707,270,-1.075
20050.580585305,271,-1.081
20051.022920429,272,-1.0982
20051.46115733,273,-1.092
20051.90347635,274,-1.0903
20052.34595731,275,-1.0824
20052.784072888,276,-1.0852
20053.226471585,277,-1.0826
20053.668639895,278,-1.079
20054.107108202,279,-1.0736
20054.549409547,280,-1.0743
20054.987744658,281,-1.0797
20055.430071815,282,-1.0701
20055.872353365,283,-1.0571
20056.310692771,284,-1.0679
20056.753004303,285,-1.0698
20057.195219986,286,-1.0705
20057.633651821,287,-1.0842
20058.075993379,288,-1.0855
20058.514283837,289,-1.0832
20058.956540139,290,-1.0774
20059.39893847,291,-1.0839
20059.837232065,292,-1.1001
20060.279580995,293,-1.1061
20060.721860373,294,-1.105
20061.160205588,295,-1.1014
20061.60257107,296,-1.1081
20062.044758541,297,-1.1033
20062.483149659,298,-1.0828
20062.925554644,299,-1.0921
20063.363775543,300,-1.0946
20063.806058899,301,-1.0987
20064.248406539,302,-1.1127
20064.686784168,303,-1.1375
20065.129028337,304,-1.1543
20065.571344778,305,-1.1725
20066.009622817,306,-1.1564
20066.451996417,307,-1.1659
20066.894303055,308,-1.1688
20067.332695827,309,-1.1717
20067.775073306,310,-1.1639
20068.213304192,311,-1.1465
20068.655670968,312,-1.1502
20069.098027769,313,-1.164
20069.536272948,314,-1.1532
20069.97854922,315,-1.1574
20070.421020842,316,-1.1721
20070.859160324,317,-1.1825
20071.301455959,318,-1.1936
20071.743716717,319,-1.191
20072.18211671,320,-1.1793
20072.624469218,321,-1.1846
20073.062769136,322,-1.1821
20073.505141497,323,-1.1757
20073.947477944,324,-1.1559
20074.385711142,325,-1.1669
20074.828094792,326,-1.1774
20075.270426048,327,-1.1675
20075.70892159,328,-1.1646
20076.151007812,329,-1.1719
20076.593279263,330,-1.1734
20077.031606851,331,-1.1658
20077.474399931,332,-1.1209
20077.912261523,333,-1.1196
20078.354605949,334,-1.0724
20078.796979836,335,-1.0765
20079.235178804,336,-1.0739
20079.67754575,337,-1.0807
20080.119771573,338,-1.0933
20080.558171132,339,-1.0779
20081.000513589,340,-1.0922
20081.438766714,341,-1.1166
20081.881162861,342,-1.0593
20082.323501347,343,-1.0597
20082.761722501,344,-0.9059
20083.204153353,345,-0.4706
20083.646430016,346,1.1053
20084.084659886,347,3.0968
20084.526968682,348,3.443
20084.969172012,349,3.2654
20085.408508331,350,3.1918
