t_pc,sample_idx,S0,S1,S2,S3,S4,S5,S6,S7
3691.78122225,936,100528.24,98173.73,100517.33,103519.31,100529.92,100533.11,100547.53,100544.83
3691.801808456,937,100537.3,98176.74,100524.33,103514.21,100519.78,100540.09,100546.47,100540.82
3691.822434135,938,100522.35,98176.74,100513.31,103514.21,100532.9,100529.95,100537.36,100536.8
3691.843045588,939,100536.24,98175.71,100514.34,103523.31,100514.72,100540.09,100537.36,100533.82
3691.863683604,940,100526.35,98163.59,100508.27,103514.21,100529.92,100537.98,100536.31,100541.85
3691.887404758,941,100528.24,98163.59,100524.33,103520.4,100524.85,100536.07,100538.42,100543.8
3691.907982634,942,100534.35,98171.67,100525.36,103519.31,100531.85,100535.02,100541.39,100531.76
3691.928615267,943,100536.24,98169.69,100530.4,103515.3,100535.87,100529.95,100545.42,100533.82
3691.949208479,944,100528.24,98179.74,100520.31,103519.31,100533.94,100540.09,100538.42,100544.83
3691.969919812,945,100532.24,98160.58,100528.35,103515.3,100521.72,100532.05,100537.36,100532.79
3691.990461608,946,100529.29,98169.69,100526.39,103513.12,100532.9,100532.05,100541.39,100540.82
3692.011097434,947,100529.29,98173.73,100522.37,103516.39,100535.87,100537.98,100529.31,100540.82
3692.034769048,948,100536.24,98168.66,100536.38,103531.33,100532.9,100537.98,100537.36,100537.83
3692.055396576,949,100519.18,98177.77,100528.35,103528.41,100523.81,100539.03,100546.47,100531.76
3692.076031532,950,100529.29,98169.69,100520.31,103513.12,100522.76,100544.1,100540.33,100541.85
3692.096637242,951,100536.24,98161.61,100516.3,103515.3,100524.85,100543.05,100537.36,100536.8
3692.117308256,952,100529.29,98171.67,100520.31,103527.32,100527.83,100540.09,100534.39,100532.79
3692.137788787,953,100540.24,98175.71,100519.29,103532.42,100525.9,100539.03,100542.45,100540.82
3692.158405334,954,100532.24,98175.71,100536.38,103524.4,100524.85,100537.98,100547.53,100547.81
3692.179039571,955,100520.23,98176.74,100520.31,103515.3,100527.83,100529.95,100538.42,100533.82
3692.202680285,956,100536.24,98176.74,100536.38,103514.21,100522.92,100539.03,100545.42,100531.76
3692.223331066,957,100530.35,98177.77,100530.4,103522.23,100524.85,100531.0,100534.39,100531.76
3692.243874301,958,100527.18,98169.69,100513.31,103511.29,100534.99,100524.88,100537.36,100541.85
3692.264497182,959,100538.36,98169.69,100529.37,103515.3,100532.9,100548.12,100538.42,100543.8
3692.285120306,960,100533.3,98169.69,100521.34,103516.39,100527.83,100536.07,100537.36,100539.79
3692.30580281,961,100524.24,98167.63,100529.37,103515.3,100530.96,100526.99,100543.3,100531.76
3692.326357487,962,100534.12,98175.71,100524.33,103522.23,100530.96,100528.04,100553.47,100539.79
3692.346992426,963,100530.35,98170.72,100530.4,103520.4,100530.96,100533.11,100551.35,100539.79
3692.370643499,964,100530.35,98167.63,100533.39,103523.31,100529.92,100536.07,100541.39,100533.82
3692.391336674,965,100522.12,98165.65,100520.31,103519.31,100524.85,100528.04,100533.34,100544.83
3692.411933859,966,100533.3,98153.54,100524.33,103510.2,100534.99,100539.03,100539.48,100542.77
3692.432498711,967,100538.36,98169.69,100525.36,103523.31,100536.92,100522.97,100538.42,100536.8
3692.453096562,968,100523.18,98170.72,100512.28,103523.31,100539.01,100531.0,100544.36,100544.83
3692.473682517,969,100535.18,98164.62,100507.24,103519.31,100534.99,100529.95,100546.47,100534.85
3692.494273128,970,100528.24,98163.59,100532.36,103507.29,100539.01,100529.95,100537.36,100531.76
3692.514902461,971,100520.23,98167.63,100531.43,103524.4,100528.87,100548.12,100537.36,100535.78
3692.538602089,972,100529.29,98151.48,100522.37,103524.4,100524.85,100540.09,100541.39,100533.82
3692.559171303,973,100534.12,98163.59,100529.37,103516.39,100523.81,100548.12,100545.42,100540.82
3692.579853429,974,100537.3,98169.61,100520.31,103531.33,100541.99,100525.93,100541.39,100535.78
3692.600402465,975,100534.12,98164.62,100519.38,103518.22,100524.85,100537.98,100532.28,100536.8
3692.621060617,976,100532.24,98169.69,100524.33,103530.24,100540.94,100539.03,100547.53,100539.79
3692.641687387,977,100527.18,98181.81,100526.39,103524.4,100516.81,100532.05,100537.36,100535.78
3692.662224396,978,100529.29,98164.62,100529.37,103515.3,100528.87,100537.98,100539.48,100539.79
3692.682807664,979,100518.12,98155.52,100528.35,103511.29,100532.01,100537.98,100541.39,100547.81
3692.706522121,980,100540.24,98159.55,100525.36,103520.4,100532.9,100529.95,100549.44,100539.79
3692.727152085,981,100540.24,98155.52,100520.31,103515.3,100521.72,100526.99,100537.36,100544.83
3692.747810219,982,100527.18,98164.62,100520.31,103519.31,100517.85,100528.04,100538.42,100528.78
3692.768380772,983,100541.3,98153.54,100520.31,103531.33,100537.08,100532.91,100547.53,100533.82
3692.788966894,984,100529.29,98165.65,100529.37,103523.31,100523.81,100549.17,100533.34,100540.82
3692.809555493,985,100518.12,98159.55,100520.31,103531.33,100530.96,100537.98,100538.42,100548.84
3692.830271635,986,100533.3,98160.58,100520.31,103523.31,100534.99,100537.98,100543.3,100542.87
3692.850734664,987,100517.29,98167.63,100532.36,103515.3,100532.9,100536.07,100542.45,100551.82
3692.874533582,988,100529.29,98170.72,100520.31,103513.12,100528.87,100526.99,100545.42,100543.8
3692.895136101,989,100536.24,98156.55,100525.36,103519.31,100524.85,100531.0,100539.28,100545.86
3692.915662517,990,100531.18,98164.62,100511.25,103519.31,100526.94,100532.05,100537.36,100540.82
3692.936314709,991,100529.29,98168.66,100524.33,103534.25,100528.87,100532.05,100545.42,100541.85
3692.956878375,992,100532.24,98153.54,100520.31,103516.39,100529.92,100532.05,100545.42,100549.87
3692.977668487,993,100538.36,98161.61,100527.42,103522.23,100525.74,100531.0,100534.39,100549.87
3692.99810698,994,100528.24,98161.61,100521.34,103515.3,100522.76,100533.96,100542.45,100541.85
3693.018731232,995,100533.3,98153.54,100528.35,103515.3,100524.85,100533.96,100537.36,100540.82
3693.042511469,996,100518.12,98159.55,100514.34,103515.3,100528.87,100539.03,100543.3,100549.87
3693.063115287,997,100530.35,98152.51,100530.4,103515.3,100526.94,100534.16,100541.39,100541.85
3693.083728897,998,100530.35,98151.48,100521.34,103519.31,100528.87,100531.0,100544.36,100549.87
3693.104279773,999,100530.35,98151.48,100533.39,103516.39,100522.76,100531.0,100537.36,100539.79
3693.124890084,1000,100541.3,98152.51,100525.36,103515.3,100524.85,100532.05,100543.3,100548.84
3693.145468508,1001,100536.24,98161.61,100518.36,103520.4,100532.9,100535.02,100533.13,100539.79
3693.166173559,1002,100528.24,98145.46,100531.43,103531.33,100532.9,100532.05,100536.31,100550.9
3693.186732638,1003,100532.24,98147.44,100524.33,103513.12,100524.85,100531.0,100536.31,100541.85
3693.210446971,1004,100533.3,98149.5,100526.39,103515.3,100534.99,100532.05,100537.36,100541.85
3693.231068228,1005,100536.24,98144.43,100530.4,103515.3,100532.9,100531.0,100538.42,100545.86
3693.251657649,1006,100538.36,98152.51,100526.39,103524.4,100531.85,100533.96,100537.36,100536.8
3693.272228066,1007,100534.35,98151.48,100529.37,103531.33,100529.92,100529.95,100542.45,100541.85
3693.292874235,1008,100533.3,98161.61,100529.37,103519.31,100526.94,100531.0,100539.28,100545.86
3693.313429445,1009,100528.24,98147.44,100516.3,103519.31,100530.81,100532.05,100531.22,100545.86
3693.334027874,1010,100530.35,98153.54,100518.36,103523.31,100528.87,100536.07,100543.3,100539.79
3693.357749293,1011,100529.29,98149.5,100524.33,103515.3,100515.76,100543.05,100537.36,100540.82
3693.378373146,1012,100528.24,98152.51,100520.31,103515.3,100524.85,100526.99,100543.51,100525.8
3693.398973357,1013,100530.12,98154.57,100520.31,103515.3,100532.9,100546.01,100545.42,100549.87
3693.419564742,1014,100527.18,98140.39,100517.33,103520.4,100526.94,100547.07,100537.36,100545.86
3693.44017809,1015,100529.29,98161.61,100523.4,103531.33,100525.9,100531.0,100533.34,100543.8
3693.46079772,1016,100531.18,98160.58,100525.36,103517.13,100529.92,100551.08,100537.36,100535.88
3693.481382655,1017,100536.24,98143.4,100529.37,103523.31,100524.85,100528.04,100545.42,100541.85
3693.502050121,1018,100530.12,98151.48,100526.39,103525.14,100534.99,100529.95,100537.36,100539.79
3693.525760235,1019,100529.29,98165.65,100524.33,103532.42,100528.87,100536.07,100543.3,100543.8
3693.546361339,1020,100529.29,98150.45,100520.31,103524.4,100525.9,100540.09,100537.36,100539.79
3693.566989928,1021,100540.24,98144.43,100513.31,103530.24,100520.83,100542.19,100541.39,100535.78
3693.587529805,1022,100526.12,98149.5,100528.35,103523.31,100526.94,100542.19,100543.3,100539.79
3693.608127734,1023,100544.24,98137.38,100525.36,103515.3,100524.85,100532.05,100541.39,100539.79
3693.628772772,1024,100529.29,98149.5,100512.28,103511.29,100533.94,100533.96,100533.34,100541.85
3693.649361195,1025,100534.12,98143.4,100524.33,103515.3,100530.96,100532.05,100536.31,100540.82
3693.669917667,1026,100532.24,98153.54,100530.4,103522.23,100532.9,100542.19,100533.34,100539.79
3693.693744642,1027,100540.24,98132.32,100521.34,103515.3,100528.87,100547.07,100533.34,100540.82
3693.714421532,1028,100532.24,98148.47,100530.4,103531.33,100520.83,100540.94,100537.36,100537.83
3693.734865815,1029,100527.18,98146.49,100522.37,103519.31,100524.85,100525.93,100543.3,100541.85
3693.755547031,1030,100528.24,98133.35,100526.39,103516.39,100517.7,100547.07,100535.25,100535.78
3693.776111107,1031,100540.24,98143.4,100530.4,103520.4,100528.87,100525.93,100535.25,100531.76
3693.796685998,1032,100527.18,98140.39,100531.43,103519.31,100524.85,100531.0,100535.25,100531.76
3693.817273747,1033,100532.24,98137.38,100520.31,103519.31,100540.94,100537.98,100538.42,100527.75
3693.837856519,1034,100541.3,98131.29,100525.36,103515.3,100523.81,100546.01,100539.28,100534.75
3693.861711173,1035,100529.29,98147.44,100514.34,103528.41,100532.9,100542.19,100529.31,100531.76
3693.882299563,1036,100529.29,98136.35,100529.37,103519.31,100524.85,100540.09,100540.33,100539.79
3693.902876044,1037,100521.29,98143.4,100529.37,103518.22,100540.05,100543.05,100535.25,100541.85
3693.923536766,1038,100532.24,98143.4,100524.33,103531.33,100534.99,100537.98,100537.36,100541.85
3693.944098907,1039,100528.24,98141.42,100534.42,103519.31,100529.92,100533.11,100542.45,100532.79
3693.964697667,1040,100532.24,98142.37,100516.3,103509.12,100530.81,100544.1,100531.22,100543.8
3693.985234823,1041,100521.29,98145.46,100525.36,103514.21,100532.9,100528.04,100535.25,100549.87
3694.005850558,1042,100526.12,98141.42,100525.36,103515.3,100528.87,100531.0,100537.36,100531.76
3694.029579506,1043,100529.29,98148.47,100530.4,103523.31,100524.85,100537.98,100533.34,100537.83
3694.050237046,1044,100525.29,98140.39,100522.37,103525.49,100524.85,100539.03,100529.31,100545.86
3694.070839418,1045,100534.35,98143.4,100516.3,103515.3,100525.9,100535.02,100538.42,100541.85
3694.091399385,1046,100528.24,98140.39,100529.37,103527.32,100531.85,100532.05,100541.39,100539.79
3694.112011314,1047,100525.29,98135.33,100522.37,103517.13,100515.76,100539.03,100537.36,100532.79
3694.132604853,1048,100529.29,98139.36,100529.37,103519.31,100522.76,100540.09,100544.36,100536.8
3694.153206478,1049,100528.24,98141.42,100528.35,103518.22,100524.85,100541.14,100538.42,100528.78
3694.173818644,1050,100529.29,98136.35,100523.4,103518.22,100524.85,100531.0,100529.31,100540.82
3694.197570743,1051,100529.29,98137.38,100527.32,103522.23,100527.83,100540.09,100546.47,100541.85
3694.218178317,1052,100528.24,98145.46,100524.33,103520.05,100529.92,100531.0,100545.42,100548.84
3694.238731954,1053,100528.24,98144.43,100524.33,103519.31,100525.9,100539.03,100539.28,100531.76
3694.259302314,1054,100533.3,98136.35,100513.31,103513.12,100528.87,100540.09,100538.42,100539.79
3694.279964292,1055,100517.29,98139.36,100520.31,103523.31,100532.9,100532.05,100541.39,100541.85
3694.300687017,1056,100528.24,98136.35,100530.4,103519.31,100539.9,100528.04,100533.34,100549.87
3694.321222274,1057,100529.29,98135.33,100534.42,103523.31,100540.94,100544.1,100539.48,100541.85
3694.34170659,1058,100528.24,98139.36,100525.36,103531.33,100524.85,100546.01,100527.2,100539.79
3694.365515225,1059,100534.35,98140.39,100528.35,103531.33,100523.81,100525.93,100546.47,100543.9
3694.386136066,1060,100529.29,98135.33,100517.33,103523.31,100521.87,100545.15,100537.36,100539.79
3694.406754754,1061,100528.24,98137.38,100520.31,103524.4,100528.87,100540.09,100537.36,100540.82
3694.427338775,1062,100527.18,98136.35,100524.33,103519.31,100530.96,100547.07,100547.53,100536.8
3694.448029305,1063,100529.29,98145.46,100530.4,103509.12,100532.9,100532.05,100533.34,100527.75
3694.468555787,1064,100544.24,98143.4,100520.31,103529.15,100518.9,100529.95,100534.39,100541.85
3694.48912453,1065,100525.29,98136.35,100522.37,103518.22,100528.87,100540.09,100538.42,100534.85
3694.512881046,1066,100528.24,98136.35,100524.33,103523.31,100530.96,100540.09,100538.42,100533.82
3694.533509586,1067,100529.29,98141.42,100520.31,103522.23,100527.83,100540.09,100537.36,100524.77
3694.554087211,1068,100527.18,98143.4,100525.36,103515.3,100532.9,100546.01,100542.45,100533.82
3694.57469679,1069,100522.12,98137.38,100520.31,103532.42,100524.85,100537.98,100543.51,100542.87
3694.595289641,1070,100528.24,98147.44,100518.36,103532.42,100523.81,100544.1,100529.31,100544.83
3694.615902245,1071,100530.35,98151.48,100533.39,103516.39,100530.96,100535.02,100537.36,100542.87
3694.636458061,1072,100528.24,98139.36,100521.34,103515.3,100532.9,100548.12,100538.42,100542.87
3694.657050055,1073,100532.24,98126.22,100522.37,103531.33,100524.85,100531.0,100537.36,100543.9
3694.680802993,1074,100542.36,98135.33,100530.4,103520.4,100528.87,100536.07,100536.31,100543.9
3694.701507133,1075,100527.18,98135.33,100514.34,103524.4,100517.85,100536.07,100539.28,100541.85
3694.722010159,1076,100526.35,98143.4,100532.36,103524.4,100526.94,100532.05,100545.42,100541.85
3694.742703076,1077,100527.18,98144.43,100521.34,103530.24,100528.87,100547.07,100541.39,100541.85
3694.763233619,1078,100528.24,98142.37,100533.39,103515.3,100522.76,100539.03,100536.31,100539.79
3694.783846063,1079,100529.29,98144.43,100524.33,103531.33,100533.94,100532.05,100540.33,100541.85
3694.804364576,1080,100540.24,98143.4,100525.36,103531.33,100524.85,100531.0,100541.39,100547.81
3694.825007324,1081,100528.24,98135.33,100526.39,103518.22,100526.94,100548.12,100537.36,100541.85
3694.848767815,1082,100528.24,98134.3,100520.31,103518.22,100531.85,100530.14,100537.36,100536.8
3694.869391183,1083,100520.23,98147.44,100526.39,103524.4,100526.94,100537.98,100539.48,100540.82
3694.890006977,1084,100544.24,98136.35,100520.31,103516.39,100528.87,100548.12,100542.45,100540.82
3694.91058809,1085,100532.24,98131.29,100524.33,103515.3,100522.76,100541.14,100536.31,100537.83
3694.931227154,1086,100542.12,98142.37,100525.36,103519.31,100524.85,100525.93,100538.42,100535.78
3694.951799007,1087,100545.3,98130.26,100530.4,103517.13,100528.87,100537.98,100537.36,100540.82
3694.972443763,1088,100528.24,98139.36,100533.39,103511.29,100524.85,100548.12,100537.36,100540.82
3694.993009086,1089,100528.24,98143.4,100528.35,103513.12,100525.9,100531.0,100541.39,100539.79
3695.016767133,1090,100528.24,98145.46,100520.31,103519.31,100528.87,100539.03,100548.59,100537.83
3695.037383616,1091,100540.24,98139.36,100520.31,103516.39,100522.76,100529.95,100537.36,100532.79
3695.058008425,1092,100530.12,98135.33,100522.37,103529.15,100526.94,100531.0,100542.45,100529.81
3695.078543143,1093,100529.29,98139.36,100525.36,103516.39,100522.76,100532.05,100541.39,100541.85
3695.099171163,1094,100530.35,98147.44,100514.34,103523.31,100524.85,100548.12,100539.48,100547.81
3695.119710904,1095,100532.24,98128.28,100530.4,103519.31,100533.94,100526.99,100536.31,100541.85
3695.140316828,1096,100528.24,98143.4,100524.33,103516.39,100531.85,100522.97,100542.45,100543.8
3695.161001837,1097,100533.3,98139.36,100521.34,103531.33,100532.9,100540.09,100541.39,100537.83
3695.184688136,1098,100528.24,98139.36,100520.31,103530.24,100539.01,100531.0,100539.28,100531.76
3695.205288096,1099,100521.29,98143.4,100524.33,103531.33,100526.94,100535.02,100537.36,100543.8
3695.225872608,1100,100532.24,98141.34,100522.37,103522.23,100531.85,100531.0,100542.45,100540.82
3695.246532447,1101,100532.24,98135.33,100516.3,103531.33,100521.87,100535.02,100545.42,100535.78
3695.26708374,1102,100534.35,98133.27,100529.37,103507.29,100527.99,100521.92,100542.45,100538.76
3695.28770032,1103,100530.35,98143.4,100520.31,103532.42,100523.81,100536.07,100529.31,100546.78
3695.308293969,1104,100528.24,98151.48,100520.31,103523.31,100522.76,100535.02,100547.53,100534.75
3695.328910136,1105,100528.24,98147.44,100521.34,103536.42,100529.92,100531.0,100539.28,100539.79
3695.352730158,1106,100532.24,98147.44,100520.31,103528.41,100518.74,100542.0,100543.3,100540.82
3695.373264756,1107,100528.24,98143.4,100520.31,103520.4,100530.96,100540.09,100534.39,100531.76
3695.393880888,1108,100548.24,98148.47,100520.31,103527.32,100520.83,100540.09,100542.45,100541.85
3695.414442874,1109,100532.24,98142.37,100525.36,103523.31,100524.85,100531.0,100545.42,100535.78
3695.435030287,1110,100544.24,98147.44,100532.36,103524.4,100524.85,100535.02,100550.5,100545.86
3695.455728341,1111,100538.36,98135.33,100513.31,103515.3,100524.85,100532.05,100537.36,100543.8
3695.476312583,1112,100541.3,98131.29,100522.37,103514.21,100533.94,100531.0,100545.42,100533.82
3695.49690023,1113,100541.3,98134.3,100533.39,103527.32,100528.87,100537.98,100538.42,100531.76
3695.520590108,1114,100533.3,98131.29,100530.4,103518.22,100528.87,100544.96,100541.39,100537.83
3695.541198307,1115,100532.24,98139.36,100521.34,103515.3,100530.81,100528.9,100543.51,100539.79
3695.561843955,1116,100518.12,98143.4,100529.37,103532.42,100534.99,100528.04,100537.36,100549.87
3695.582470961,1117,100529.29,98149.5,100512.28,103513.12,100524.85,100537.98,100545.42,100546.89
3695.603051971,1118,100528.24,98135.33,100526.39,103532.42,100534.99,100532.05,100546.47,100544.83
3695.62351534,1119,100533.3,98147.44,100525.36,103531.33,100525.9,100532.05,100537.36,100543.8
3695.644286233,1120,100538.12,98143.4,100525.36,103519.31,100539.01,100529.95,100537.36,100543.8
