t_pc,sample_idx,force
15314.724081018,37,5.5811
15315.166375961,38,5.4612
15315.604627765,39,4.8958
15316.046908336,40,5.4452
15316.485292079,41,6.0565
15316.923583593,42,5.9314
15317.365859707,43,5.3156
15317.804158531,44,5.3872
15318.24241402,45,6.3322
15318.684738527,46,5.6547
15319.123111283,47,5.5915
15319.565306433,48,5.7399
15320.003610635,49,6.4386
15320.441882838,50,5.451
15320.884251882,51,6.1417
15321.322466828,52,6.0245
15321.76486857,53,5.7832
15322.203198901,54,5.6265
15322.641344402,55,6.5785
15323.083739283,56,5.6191
15323.52198168,57,6.1325
15323.964187696,58,6.4654
15324.402545407,59,6.2564
15324.840853323,60,6.4881
15325.283122374,61,6.9461
15325.721459734,62,6.353
15326.159709311,63,5.6646
15326.602191203,64,5.4013
15327.040320397,65,6.7443
15327.483290438,66,6.599
15327.920914458,67,6.0501
15328.359177915,68,5.1677
15328.801565874,69,6.0848
15329.239787658,70,5.547
15329.678127681,71,5.636
15330.120394797,72,6.4456
15330.558849413,73,6.253
15331.001700292,74,5.6598
15331.439366184,75,5.1681
15331.877586485,76,4.1546
15332.319855252,77,4.8919
15332.758208384,78,4.7999
15333.200457772,79,5.0272
15333.638929973,80,5.656
15334.077092627,81,5.7924
15334.519392069,82,5.065
15334.957563496,83,5.3334
15335.395873271,84,5.0258
15335.83822324,85,5.0242
15336.27661584,86,6.0468
15336.718791365,87,5.5804
15337.157170314,88,6.178
15337.595330753,89,6.6199
15338.037805871,90,5.964
15338.475919658,91,6.0412
15338.918259221,92,6.1291
15339.356585209,93,5.9379
15339.794835353,94,6.0847
15340.237416951,95,5.9506
15340.675467522,96,6.4454
15341.113684866,97,5.886
15341.556093151,98,5.5707
15341.994321571,99,5.706
15342.436638958,100,6.452
15342.874943794,101,7.3292
15343.31333522,102,6.448
15343.755550302,103,5.9272
15344.193820455,104,5.0999
15344.632031448,105,4.1979
15345.074442075,106,4.2001
15345.513088607,107,5.1359
15345.955027871,108,4.9435
15346.393301889,109,4.2069
15346.831559391,110,4.7656
15347.273876096,111,5.0077
15347.712178256,112,5.5337
15348.154389851,113,5.0914
15348.592759543,114,4.3376
15349.032048175,115,4.9249
15349.473365898,116,4.9506
15349.91163734,117,5.1838
15350.350109226,118,5.1808
15350.79226751,119,4.5175
15351.230505492,120,5.6301
15351.668817384,121,7.038
15352.111170323,122,7.1806
15352.551072121,123,6.2973
15352.994076595,124,9.4598
15353.431033037,125,36.0847
15353.872312961,126,67.544
15354.310646796,127,99.9954
15354.748923305,128,133.193
15355.191183211,129,167.9421
15355.629512119,130,201.2682
15356.068139369,131,-5.0986
15356.510173944,132,-30.6982
