t_pc,t_sensor,sample_idx,m0_x,m0_y,m0_z,m4_x,m4_y,m4_z
3149.261264034,1778060426.1020544,13724,64.35000610351562,-72.60000610351562,-1488.783935546875,22.650001525878906,268.20001220703125,-1345.761962890625
3149.262173211,1778060426.102974,13725,63.150001525878906,-69.60000610351562,-1494.833984375,32.55000305175781,260.8500061035156,-1345.761962890625
3149.263314013,1778060426.1041136,13726,62.10000228881836,-69.60000610351562,-1494.833984375,26.850000381469727,260.8500061035156,-1352.5379638671875
3149.264533489,1778060426.105335,13727,62.10000228881836,-75.0,-1491.68798828125,26.850000381469727,266.70001220703125,-1352.2960205078125
3149.265767433,1778060426.1065655,13728,54.900001525878906,-74.55000305175781,-1491.68798828125,22.950000762939453,258.6000061035156,-1352.2960205078125
3149.26698008,1778060426.107762,13729,68.70000457763672,-74.55000305175781,-1491.68798828125,21.75,258.6000061035156,-1361.25
3149.268162906,1778060426.1089606,13730,68.70000457763672,-76.35000610351562,-1494.3499755859375,21.75,266.25,-1357.8619384765625
3149.269367854,1778060426.1101599,13731,61.05000305175781,-77.55000305175781,-1490.9620361328125,21.900001525878906,258.45001220703125,-1355.6839599609375
3149.270586377,1778060426.111383,13732,65.85000610351562,-77.55000305175781,-1490.9620361328125,24.150001525878906,258.45001220703125,-1355.6839599609375
3149.271814709,1778060426.1126118,13733,65.85000610351562,-80.10000610351562,-1493.3819580078125,24.150001525878906,264.45001220703125,-1359.072021484375
3149.273124788,1778060426.1139162,13734,65.55000305175781,-78.0,-1496.5279541015625,23.100000381469727,261.9000244140625,-1356.16796875
3149.27424823,1778060426.1150491,13735,64.35000610351562,-76.05000305175781,-1496.5279541015625,24.750001907348633,259.8000183105469,-1356.16796875
3149.275559455,1778060426.1163228,13736,64.35000610351562,-76.05000305175781,-1499.18994140625,24.750001907348633,259.8000183105469,-1358.8299560546875
3149.27675735,1778060426.1175175,13737,66.60000610351562,-77.25,-1495.3179931640625,25.05000114440918,260.25,-1356.89404296875
3149.277912243,1778060426.1187072,13738,59.250003814697266,-68.25,-1495.3179931640625,22.05000114440918,250.8000030517578,-1356.89404296875
3149.279267455,1778060426.1199644,13739,59.250003814697266,-68.25,-1494.833984375,25.350000381469727,250.8000030517578,-1355.6839599609375
3149.280373551,1778060426.1211498,13740,60.000003814697266,-69.45000457763672,-1501.85205078125,25.350000381469727,256.8000183105469,-1353.02197265625
3149.281564975,1778060426.122338,13741,62.400001525878906,-69.60000610351562,-1501.85205078125,28.350000381469727,263.8500061035156,-1353.02197265625
3149.282807423,1778060426.1235678,13742,61.05000305175781,-69.60000610351562,-1497.97998046875,24.0,263.8500061035156,-1357.3780517578125
3149.283953349,1778060426.124739,13743,61.05000305175781,-72.45000457763672,-1495.3179931640625,24.0,265.6500244140625,-1348.666015625
3149.285146847,1778060426.1259425,13744,61.20000076293945,-76.20000457763672,-1495.3179931640625,24.450000762939453,258.9000244140625,-1359.072021484375
3149.2863563,1778060426.1271589,13745,60.45000076293945,-76.20000457763672,-1496.77001953125,28.500001907348633,258.9000244140625,-1359.072021484375
3149.287573121,1778060426.1283705,13746,60.45000076293945,-77.85000610351562,-1502.3359375,28.500001907348633,254.85000610351562,-1349.634033203125
3149.288787103,1778060426.129587,13747,58.95000076293945,-80.70000457763672,-1502.3359375,24.30000114440918,260.4000244140625,-1361.9759521484375
3149.290039146,1778060426.1308422,13748,65.25,-80.70000457763672,-1499.4320068359375,16.950000762939453,262.8000183105469,-1361.9759521484375
3149.291155579,1778060426.1319602,13749,65.25,-72.1500015258789,-1492.656005859375,16.950000762939453,262.8000183105469,-1350.3599853515625
3149.292406951,1778060426.1332068,13750,61.35000228881836,-75.60000610351562,-1492.656005859375,21.900001525878906,257.8500061035156,-1354.7159423828125
3149.293610232,1778060426.1344135,13751,61.35000228881836,-75.60000610351562,-1499.6739501953125,22.350000381469727,261.75,-1354.7159423828125
3149.294826459,1778060426.1356306,13752,63.30000305175781,-68.70000457763672,-1499.18994140625,25.950000762939453,261.75,-1361.491943359375
3149.296037174,1778060426.1368387,13753,65.4000015258789,-74.70000457763672,-1499.18994140625,25.950000762939453,258.75,-1351.0859375
3149.297373574,1778060426.1380274,13754,65.4000015258789,-74.70000457763672,-1497.738037109375,31.05000114440918,261.45001220703125,-1351.0859375
3149.29845528,1778060426.1392345,13755,58.95000076293945,-76.05000305175781,-1494.592041015625,25.650001525878906,261.45001220703125,-1353.02197265625
3149.299690177,1778060426.1404862,13756,59.400001525878906,-72.1500015258789,-1494.592041015625,25.650001525878906,260.4000244140625,-1343.583984375
3149.300823135,1778060426.141617,13757,59.400001525878906,-72.1500015258789,-1505.239990234375,21.450000762939453,256.3500061035156,-1343.583984375
3149.302013036,1778060426.142813,13758,68.70000457763672,-72.75,-1499.916015625,25.350000381469727,256.3500061035156,-1353.748046875
3149.303220646,1778060426.1440206,13759,67.80000305175781,-72.75,-1499.916015625,25.350000381469727,257.25,-1350.3599853515625
3149.304431783,1778060426.1452277,13760,67.80000305175781,-73.35000610351562,-1486.364013671875,22.350000381469727,261.75,-1350.3599853515625
3149.30571023,1778060426.1465108,13761,62.70000076293945,-74.85000610351562,-1496.2860107421875,21.75,261.75,-1358.345947265625
3149.306860112,1778060426.1476603,13762,61.05000305175781,-74.85000610351562,-1496.2860107421875,21.75,259.8000183105469,-1342.615966796875
3149.308076096,1778060426.1488726,13763,61.05000305175781,-72.75,-1495.802001953125,24.30000114440918,263.5500183105469,-1342.615966796875
3149.309298136,1778060426.1500983,13764,61.500003814697266,-77.55000305175781,-1503.06201171875,21.150001525878906,263.5500183105469,-1356.4100341796875
3149.31042173,1778060426.1512222,13765,64.05000305175781,-77.55000305175781,-1503.06201171875,21.150001525878906,256.6500244140625,-1345.0360107421875
3149.311708618,1778060426.1525106,13766,64.05000305175781,-76.80000305175781,-1487.0899658203125,24.150001525878906,263.70001220703125,-1345.0360107421875
3149.312848704,1778060426.1536365,13767,58.650001525878906,-79.95000457763672,-1487.0899658203125,19.350000381469727,263.70001220703125,-1348.4239501953125
3149.314037789,1778060426.1548362,13768,61.650001525878906,-79.95000457763672,-1503.5460205078125,19.350000381469727,262.5,-1353.02197265625
3149.315237236,1778060426.15604,13769,61.650001525878906,-72.45000457763672,-1493.865966796875,23.100000381469727,261.0,-1353.02197265625
3149.316411567,1778060426.1572115,13770,64.20000457763672,-74.55000305175781,-1493.865966796875,28.350000381469727,261.0,-1349.1500244140625
3149.317680577,1778060426.158483,13771,64.95000457763672,-74.55000305175781,-1489.2679443359375,28.350000381469727,261.1500244140625,-1353.748046875
3149.318883014,1778060426.1596754,13772,64.95000457763672,-77.70000457763672,-1496.0439453125,22.350000381469727,257.5500183105469,-1353.748046875
3149.320024762,1778060426.1608138,13773,68.25,-72.45000457763672,-1496.0439453125,26.850000381469727,257.5500183105469,-1357.6199951171875
3149.321236896,1778060426.1620424,13774,67.35000610351562,-72.45000457763672,-1487.8160400390625,26.850000381469727,261.1500244140625,-1356.89404296875
3149.322442288,1778060426.1632493,13775,67.35000610351562,-74.55000305175781,-1495.5599365234375,23.55000114440918,252.3000030517578,-1356.89404296875
3149.323715636,1778060426.1645217,13776,61.95000076293945,-74.4000015258789,-1495.5599365234375,21.150001525878906,252.3000030517578,-1354.9580078125
3149.324831769,1778060426.1656332,13777,68.10000610351562,-74.4000015258789,-1494.1080322265625,21.150001525878906,264.6000061035156,-1357.135986328125
3149.326022384,1778060426.1668272,13778,68.10000610351562,-73.5,-1483.9439697265625,19.5,256.6500244140625,-1357.135986328125
3149.327233543,1778060426.16804,13779,58.20000076293945,-79.5,-1483.9439697265625,24.0,256.6500244140625,-1356.6519775390625
3149.328453448,1778060426.1692533,13780,67.20000457763672,-79.5,-1494.833984375,24.0,258.75,-1357.3780517578125
3149.329671541,1778060426.1704743,13781,67.20000457763672,-75.1500015258789,-1494.833984375,26.850000381469727,260.70001220703125,-1357.3780517578125
3149.330840647,1778060426.1716459,13782,61.05000305175781,-80.85000610351562,-1494.833984375,24.600000381469727,260.70001220703125,-1354.23193359375
3149.332032281,1778060426.1728358,13783,65.55000305175781,-80.85000610351562,-1495.5599365234375,24.600000381469727,260.1000061035156,-1360.0400390625
3149.333259069,1778060426.1740603,13784,65.55000305175781,-83.25,-1484.9119873046875,22.5,255.90000915527344,-1344.7939453125
3149.334424074,1778060426.1752295,13785,65.25,-75.0,-1484.9119873046875,26.700000762939453,255.90000915527344,-1344.7939453125
3149.335675731,1778060426.1764815,13786,61.500003814697266,-75.0,-1489.751953125,26.700000762939453,259.20001220703125,-1352.5379638671875
3149.336858726,1778060426.1776614,13787,61.500003814697266,-69.1500015258789,-1499.916015625,22.950000762939453,263.4000244140625,-1354.7159423828125
3149.33803403,1778060426.1788375,13788,59.70000076293945,-77.10000610351562,-1499.916015625,24.750001907348633,259.0500183105469,-1354.7159423828125
3149.339282145,1778060426.180086,13789,71.70000457763672,-77.10000610351562,-1497.2540283203125,24.750001907348633,259.0500183105469,-1358.8299560546875
3149.340548838,1778060426.1813502,13790,71.70000457763672,-69.45000457763672,-1494.1080322265625,24.450000762939453,260.5500183105469,-1353.5059814453125
3149.341681747,1778060426.1824841,13791,69.1500015258789,-75.30000305175781,-1494.1080322265625,22.350000381469727,259.3500061035156,-1353.5059814453125
3149.342906319,1778060426.183711,13792,60.150001525878906,-75.30000305175781,-1492.1719970703125,35.70000076293945,259.3500061035156,-1358.8299560546875
3149.344106364,1778060426.184908,13793,60.150001525878906,-75.0,-1495.0760498046875,35.70000076293945,256.8000183105469,-1363.427978515625
3149.345358652,1778060426.186159,13794,59.10000228881836,-75.0,-1495.0760498046875,26.700000762939453,258.45001220703125,-1363.427978515625
3149.346524857,1778060426.1873283,13795,64.95000457763672,-75.0,-1503.7879638671875,25.200000762939453,258.45001220703125,-1357.3780517578125
3149.34774552,1778060426.188549,13796,64.95000457763672,-70.80000305175781,-1491.2039794921875,25.200000762939453,263.25,-1358.10400390625
3149.348991203,1778060426.1897883,13797,69.0,-76.95000457763672,-1491.2039794921875,23.700000762939453,253.8000030517578,-1358.10400390625
3149.350197418,1778060426.1909988,13798,66.75,-76.95000457763672,-1495.3179931640625,17.100000381469727,253.8000030517578,-1359.5560302734375
3149.35140907,1778060426.1922119,13799,66.75,-77.70000457763672,-1494.3499755859375,17.100000381469727,264.3000183105469,-1354.4739990234375
3149.352675108,1778060426.1934757,13800,62.250003814697266,-74.70000457763672,-1488.5419921875,17.850000381469727,263.4000244140625,-1348.4239501953125
