t_pc,sample_idx,S0,S1,S2,S3,S4,S5,S6,S7
3149.267087268,730,100522.22,99237.94,100531.75,103568.28,100533.81,100544.3,100536.18,100537.36
3149.287639602,731,100539.28,99235.99,100523.73,103564.27,100534.86,100553.38,100520.09,100536.33
3149.308324927,732,100533.4,99240.03,100522.7,103572.28,100525.77,100542.39,100540.21,100542.4
3149.328883537,733,100529.4,99240.03,100518.68,103572.28,100530.83,100538.38,100536.18,100541.37
3149.35260737,734,100535.28,99244.06,100517.65,103573.37,100526.81,100532.26,100538.3,100526.36
3149.373178532,735,100531.28,99246.02,100519.71,103564.27,100526.81,100544.3,100540.21,100534.38
3149.393839345,736,100526.22,99238.07,100518.68,103565.36,100534.86,100537.32,100536.18,100534.38
3149.414361044,737,100531.28,99244.06,100523.73,103564.27,100514.75,100537.32,100545.29,100537.36
3149.435058677,738,100535.28,99234.03,100528.77,103580.29,100528.9,100539.23,100545.29,100530.37
3149.455559576,739,100522.22,99238.07,100519.71,103564.27,100525.77,100538.38,100529.19,100530.37
3149.476226951,740,100541.39,99246.14,100518.68,103572.28,100522.63,100541.34,100544.23,100534.38
3149.49675206,741,100529.4,99238.98,100530.72,103564.27,100532.76,100544.3,100542.32,100526.25
3149.5205289,742,100521.16,99248.1,100519.71,103574.46,100534.86,100540.28,100534.28,100541.37
3149.54116349,743,100527.28,99246.14,100518.68,103572.28,100534.86,100543.24,100542.32,100530.37
3149.561791055,744,100527.28,99238.07,100530.72,103574.46,100524.72,100542.39,100540.21,100538.39
3149.582360034,745,100531.28,99247.19,100515.7,103571.19,100534.86,100552.33,100537.24,100542.4
3149.60293668,746,100531.28,99238.07,100535.77,103564.27,100532.76,100545.35,100536.18,100534.38
3149.623540682,747,100530.22,99243.02,100518.68,103569.37,100534.86,100548.31,100537.24,100541.37
3149.644234549,748,100531.28,99230.91,100512.72,103572.28,100531.88,100542.39,100542.12,100541.37
3149.664734184,749,100525.4,99235.99,100534.74,103568.28,100536.95,100537.32,100545.29,100533.35
3149.688544617,750,100513.16,99227.92,100518.68,103569.37,100527.86,100549.36,100537.24,100540.45
3149.709121347,751,100531.28,99235.99,100519.71,103576.29,100526.81,100545.35,100542.32,100537.36
3149.729774835,752,100532.34,99242.11,100515.7,103568.28,100526.81,100553.38,100537.24,100534.38
3149.750352387,753,100530.22,99232.99,100518.68,103573.37,100534.86,100544.3,100546.35,100534.38
3149.770861283,754,100534.22,99246.14,100514.67,103568.28,100535.9,100545.35,100546.35,100534.38
3149.791417064,755,100527.28,99241.07,100518.68,103571.19,100526.81,100545.35,100544.23,100530.37
3149.812061768,756,100535.28,99240.03,100527.74,103586.48,100526.81,100549.36,100537.24,100533.35
3149.835843726,757,100539.28,99244.06,100530.72,103568.28,100530.83,100545.35,100528.14,100539.42
3149.856513063,758,100522.22,99238.98,100519.71,103566.45,100526.81,100536.27,100536.18,100534.38
