t_pc,sample_idx,force
10475.577438262,191,-34.7468
10476.015584012,192,-35.4177
10476.457909909,193,-35.5070
10476.897366844,194,-34.8754
10477.335036192,195,-35.6584
10477.776767489,196,-35.6254
10478.216456624,197,-34.3088
10478.653688509,198,-57.7935
10479.095798989,199,-206.2009
10479.535173366,200,-160.1335
10479.972271668,201,-113.2285
10480.414631655,202,-133.0424
10480.85285548,203,-17.6609
10481.295067652,204,-12.6914
10481.733460272,205,-0.0491
10482.171699179,206,0.1817
10482.613949768,207,0.8719
10483.05228478,208,0.1588
10483.490577528,209,0.2309
10483.932824421,210,0.5727
10484.371212322,211,-0.5849
10484.809364116,212,0.9865
10485.252119658,213,-0.4610
10485.691166325,214,-0.5984
10486.12828227,215,-0.7545
10486.570614029,216,1.0538
10487.008870229,217,0.3586
10487.447224728,218,0.0633
10487.890489679,219,-0.6824
10488.327787218,220,-0.2990
10488.766091609,221,-0.0059
10489.208417969,222,0.3090
10489.646637572,223,0.3700
10490.089383536,224,0.2366
10490.527291667,225,0.7845
10490.965450337,226,1.4642
10491.408053414,227,1.6517
10491.846244292,228,1.5265
10492.284392545,229,1.6415
10492.726651119,230,0.0948
10493.165054118,231,0.5926
10493.60323515,232,1.2289
10494.047140616,233,1.4319
10494.483906767,234,2.3285
10494.92222842,235,1.8775
10495.366056469,236,1.6188
10495.802716728,237,2.0757
10496.244947779,238,2.7142
10496.683319006,239,2.0451
10497.122260247,240,1.4513
10497.563848393,241,0.6763
10498.002192359,242,1.0592
10498.440410294,243,2.8061
10498.884542791,244,20.5103
10499.321118099,245,53.3266
10499.759306048,246,81.2391
10500.201759953,247,111.7056
10500.639919748,248,147.1477
10501.084047346,249,184.9351
10501.52055457,250,224.0207
10501.958765131,251,17.2441
10502.401072113,252,-35.3960
