t_pc,sample_idx,force
18446.374350437,129,0.2639
18446.816676251,130,0.2372
18447.254946905,131,0.2126
18447.697287587,132,0.2034
18448.139587163,133,0.2074
18448.577923323,134,0.2001
18449.020275305,135,0.2037
18449.45856983,136,0.2057
18449.900933713,137,0.1954
18450.343269129,138,0.1974
18450.781472517,139,0.1959
18451.223833427,140,0.1838
18451.666231492,141,0.1903
18452.104513913,142,0.1957
18452.546831001,143,0.1935
18452.989283969,144,0.1997
18453.427467484,145,0.2061
18453.869777452,146,0.1832
18454.312010628,147,0.1812
18454.750394353,148,0.1754
18455.192806046,149,0.1776
18455.631021902,150,0.1699
18456.073359287,151,0.1717
18456.515789561,152,0.1663
18456.954011789,153,0.1654
18457.396514831,154,0.1621
18457.838691311,155,0.1571
18458.276918192,156,0.1585
18458.719342438,157,0.1624
18459.161582829,158,0.147
18459.599903353,159,0.1588
18460.042321662,160,0.1637
18460.48449433,161,0.1601
18460.922928102,162,0.172
18461.365324988,163,0.1501
18461.8035053,164,0.153
18462.245839415,165,0.1528
18462.68820213,166,0.1518
18463.126453174,167,0.1292
18463.568855497,168,0.1217
18464.011247304,169,0.1176
18464.44944255,170,0.1305
18464.891727663,171,0.1121
18465.334202499,172,0.0971
18465.772401962,173,0.1242
18466.2146951,174,0.1186
18466.657079173,175,0.1332
18467.095307668,176,0.1366
18467.537719107,177,0.1225
18467.980097408,178,0.1195
18468.418334421,179,0.1255
18468.860782233,180,0.1159
18469.303022777,181,0.121
18469.741344303,182,0.1075
18470.183644592,183,0.1092
18470.626009197,184,0.1113
18471.064291673,185,0.1145
18471.506536879,186,0.1117
18471.949029003,187,0.1172
18472.387311311,188,0.1128
18472.829635208,189,0.1044
18473.271893351,190,0.1214
18473.710151477,191,0.1223
18474.152540942,192,0.1051
18474.594917818,193,0.1095
18475.033119377,194,0.0934
18475.475529334,195,0.1166
