t_pc,sample_idx,S0,S1,S2,S3,S4,S5,S6,S7
1076.196677443,3522,100525.37,97397.2,100515.11,104631.27,100513.47,100553.3,100538.84,100519.23
1076.217277352,3523,100519.26,97423.35,100513.17,104628.38,100501.43,100525.25,100526.79,100515.23
1076.23792291,3524,100521.38,97405.26,100501.15,104626.17,100481.37,100517.24,100524.67,100511.23
1076.25851473,3525,100526.18,97405.26,100509.17,104662.56,100489.4,100524.2,100531.64,100513.3
1076.2792042,3526,100539.21,97404.23,100524.16,104665.46,100497.42,100536.22,100520.65,100522.2
1076.299746518,3527,100532.29,97412.29,100515.11,104720.31,100510.51,100544.45,100521.48,100519.23
1076.323502479,3528,100528.3,97420.34,100520.15,104673.45,100513.47,100535.16,100536.71,100526.2
1076.344118281,3529,100512.34,97421.37,100503.1,104678.55,100506.49,100521.25,100534.59,100535.24
1076.364709232,3530,100523.25,97418.29,100524.16,104664.35,100515.57,100522.3,100524.67,100521.3
1076.385471231,3531,100533.36,97416.32,100519.24,104678.55,100510.51,100526.31,100523.61,100528.27
1076.405915529,3532,100523.25,99995.7,100509.17,104724.31,100505.45,100525.04,100528.68,100523.23
1076.426505631,3533,100524.31,97544.17,100519.12,104660.35,100509.46,100537.27,100542.63,100543.24
1076.447097319,3534,100522.19,97472.7,100514.08,104677.45,100493.41,100534.11,100529.74,100532.27
1076.467716931,3535,100519.26,97441.51,100515.11,104701.43,100493.41,100532.21,100526.56,100526.2
1076.491464618,3536,100535.22,97428.4,100521.18,104701.43,100501.43,100533.27,100527.62,100527.23
1076.512099343,3537,100533.1,97441.51,100516.15,104688.33,100513.47,100535.38,100529.74,100526.2
1076.532616084,3538,100530.17,97452.56,100517.18,104684.34,100505.45,100541.28,100537.78,100524.14
1076.553267921,3539,100527.24,97440.48,100519.12,104704.32,100515.57,100535.16,100532.7,100530.2
1076.573805609,3540,100530.17,97445.54,100523.13,105142.93,100506.49,100539.17,100529.74,100528.27
1076.594597741,3541,100521.13,97420.34,100512.14,104694.54,100499.52,100537.27,100524.67,100527.23
1076.615097733,3542,100526.18,97444.51,100517.18,104705.43,100515.57,100540.23,100523.61,100519.23
1076.635644175,3543,100517.14,97459.67,100523.13,104704.32,100505.45,100537.27,100531.64,100531.24
1076.659334188,3544,100518.2,97456.59,100516.15,104720.31,100506.49,100522.09,100537.78,100522.2
1076.679932842,3545,100520.06,97448.54,100519.12,104724.31,100508.59,100540.23,100524.67,100513.3
1076.700657876,3546,100520.32,97448.61,100520.15,104720.31,100512.6,100536.22,100528.68,100519.23
1076.721135595,3547,100538.15,97460.62,100520.15,104720.31,100521.5,100537.27,100522.77,100527.23
1076.74176649,3548,100530.17,97454.62,100520.15,104720.31,100514.52,100535.16,100528.68,100525.17
1076.762425368,3549,100519.26,97445.54,100517.18,104725.41,100513.47,100540.23,100519.59,100524.27
1076.782983795,3550,100519.26,97456.59,100511.11,104722.52,100505.45,100541.28,100524.67,100531.24
1076.806724095,3551,100521.13,97460.62,100521.18,104721.42,100506.49,100535.38,100528.68,100526.2
