t_pc,sample_idx,force
17940.522389952,160,-33.4324
17940.95997472,161,-33.0888
17941.402461459,162,-33.5189
17941.840618589,163,-33.2994
17942.282937856,164,-33.4472
17942.725182226,165,-33.3954
17943.163544628,166,-33.4035
17943.605821544,167,-33.4221
17944.044217085,168,-33.4348
17944.486520407,169,-33.446
17944.924788388,170,-33.4475
17945.367152612,171,-33.4733
17945.805381504,172,-33.4587
17946.247768588,173,-33.4653
17946.685979885,174,-33.4626
17947.128304573,175,-33.4714
17947.566596823,176,-33.4837
17948.008954766,177,-33.4774
17948.447197934,178,-33.4783
17948.889608054,179,-33.4791
17949.327810763,180,-33.4984
17949.770248756,181,-33.5024
17950.208467143,182,-33.3528
17950.650808362,183,-30.6114
17951.089051052,184,-54.4176
17951.531487111,185,-25.2363
17951.969650905,186,4.375
17952.411959983,187,4.4376
17952.854185784,188,4.5104
17953.292662837,189,4.5406
17953.734863112,190,4.5638
17954.173117108,191,4.5735
17954.61544931,192,4.5845
17955.053793294,193,4.5883
17955.496074968,194,4.619
17955.934467118,195,4.623
17956.376693048,196,4.6193
17956.815123963,197,4.6401
17957.257289523,198,4.6484
17957.695668284,199,4.6548
17958.13801299,200,4.6558
17958.576227195,201,4.6525
17959.018608281,202,4.651
17959.456883936,203,4.6578
17959.899205766,204,4.6599
17960.337433897,205,4.6683
17960.779816131,206,4.6681
17961.218129127,207,4.6691
17961.660405438,208,4.6984
17962.098677987,209,4.7125
17962.541042723,210,4.7168
17962.979256017,211,4.7133
17963.421675571,212,4.725
17963.859870639,213,4.7361
17964.302270683,214,4.7366
17964.740476747,215,4.7343
17965.182877124,216,4.7334
17965.621174611,217,4.7382
17966.063462462,218,4.7336
17966.501703568,219,4.7198
17966.944086446,220,4.7484
17967.382361805,221,4.7558
17967.824651985,222,4.7603
17968.263002093,223,4.7735
17968.705455958,224,4.7706
17969.143619167,225,4.7759
17969.586046086,226,4.8039
17970.024165486,227,4.985
17970.466549682,228,5.0446
17970.904814445,229,4.8187
17971.347136014,230,4.7941
17971.789267298,231,4.7428
