t_pc,sample_idx,force
15437.480130547,67,0.0475
15437.918033688,68,0.0581
15438.360418664,69,0.0599
15438.803499579,70,0.0585
15439.241076024,71,0.0477
15439.685014254,72,0.0608
15440.121777143,73,0.0426
15440.564050527,74,0.0484
15441.006422418,75,0.0289
15441.444768337,76,0.0515
15441.88830852,77,0.0345
15442.32998279,78,0.0288
15442.767699213,79,0.0319
15443.209956489,80,0.04
15443.652220225,81,0.0312
15444.090697432,82,0.0501
15444.533206424,83,0.0315
15444.975475703,84,0.0251
15445.413878754,85,0.0193
15445.85734714,86,0.025
15446.298176881,87,0.0252
15446.736500654,88,0.0248
15447.178930891,89,0.0238
15447.621018698,90,0.0256
15448.059625122,91,0.0041
15448.502368384,92,0.0228
15448.940021206,93,0.0158
15449.382409494,94,0.0192
15449.82472456,95,0.0201
15450.263335485,96,0.0128
15450.705481429,97,0.0265
15451.147654487,98,0.0299
15451.585980245,99,0.0367
15452.028273309,100,0.0399
15452.470860032,101,0.0403
15452.908926987,102,0.0386
15453.3512851,103,0.0335
15453.793618367,104,0.0243
15454.231885747,105,0.0363
15454.674228103,106,0.0192
15455.116469236,107,0.017
15455.554843579,108,0.0183
15455.99722148,109,0.0303
15456.439384226,110,0.0245
15456.877733255,111,0.0166
15457.320146467,112,0.023
15457.762422391,113,0.0166
15458.200805322,114,0.0188
15458.643107291,115,0.0212
15459.081529716,116,0.0219
15459.523749296,117,0.0205
15459.96612908,118,0.0215
15460.404325319,119,0.0198
15460.846946632,120,0.0179
15461.289081753,121,0.0272
15461.727360632,122,0.024
15462.169665308,123,0.0209
15462.611932252,124,0.0246
15463.050294096,125,0.0228
15463.492596545,126,0.0228
15463.934924073,127,0.0284
15464.37323737,128,0.0358
15464.815547222,129,0.051
15465.257760779,130,0.0433
15465.696212565,131,0.0379
15466.138563452,132,0.0283
15466.576750942,133,0.0163
15467.019195849,134,0.0216
15467.461515183,135,0.0195
15467.899729005,136,0.0236
15468.342152214,137,0.0252
15468.784549407,138,0.0149
15469.222782878,139,0.0345
15469.66512765,140,0.0357
15470.107736331,141,0.039
15470.545684804,142,0.0384
15470.988020181,143,0.0353
15471.430299959,144,0.0446
15471.868640866,145,0.0405
15472.311016905,146,0.0426
15472.753288602,147,0.036
15473.191634234,148,0.0159
15473.634039886,149,0.0129
15474.076194606,150,0.0226
15474.514640266,151,0.0157
15474.957087291,152,0.0164
15475.395201881,153,0.0225
15475.83753719,154,0.0168
15476.280099373,155,0.0178
15476.718106141,156,0.0181
15477.160478685,157,0.0148
15477.602820142,158,0.0244
15478.041152902,159,0.027
15478.483468519,160,0.015
15478.925817049,161,0.0135
15479.364143532,162,0.0084
15479.806586638,163,0.0077
15480.248830014,164,0.0082
15480.687046649,165,0.005
15481.129441594,166,0.0116
15481.571675539,167,0.0126
15482.010033146,168,0.019
15482.452306862,169,0.0187
15482.894533017,170,0.0219
15483.332919509,171,0.017
15483.775326671,172,0.0249
15484.213647084,173,0.0218
15484.6559197,174,0.019
15485.098269585,175,0.0154
15485.536527767,176,0.0157
15485.978883931,177,0.0199
15486.421160793,178,0.0121
15486.859499266,179,0.0248
15487.301786031,180,0.0062
