t_pc,sample_idx,S0,S1,S2,S3,S4,S5,S6,S7
15437.428009917,702,101179.04,100387.97,101192.26,102079.21,101187.47,101195.99,101199.61,101194.85
15437.441982122,703,101175.85,100381.98,101180.19,102078.13,101179.41,101182.86,101197.49,101191.75
15437.462638381,704,101177.97,100379.88,101190.3,102078.13,101175.38,101182.86,101199.4,101189.69
15437.483226172,705,101191.06,100379.88,101178.23,102073.05,101180.29,101182.86,101197.49,101200.82
15437.503808526,706,101183.04,100387.97,101193.29,102075.99,101183.44,101194.93,101201.52,101196.81
15437.52457919,707,101188.12,100383.93,101182.25,102082.14,101178.36,101186.03,101196.43,101195.77
15437.544946509,708,101177.73,100379.88,101188.23,102070.11,101182.39,101185.83,101200.46,101195.77
15437.565578398,709,101180.1,100383.93,101182.25,102069.04,101184.49,101187.94,101206.62,101190.72
15437.586126553,710,101172.09,100387.97,101183.28,102070.11,101176.26,101186.89,101207.46,101200.82
15437.60997215,711,101188.12,100382.88,101190.3,102066.1,101167.32,101184.77,101210.65,101212.88
15437.630545561,712,101180.1,100379.88,101184.21,102070.11,101172.23,101191.97,101202.58,101196.81
15437.6511784,713,101180.92,100386.92,101190.3,102074.12,101192.55,101186.89,101201.52,101208.86
15437.671807779,714,101184.11,100367.74,101186.28,102070.11,101179.24,101194.93,101192.39,101192.79
15437.692468367,715,101176.09,100380.93,101186.28,102074.12,101187.47,101189.0,101200.46,101191.75
15437.712893856,716,101179.04,100375.83,101184.21,102066.1,101184.49,101195.99,101195.36,101190.72
15437.733533942,717,101183.04,100387.97,101188.23,102066.1,101179.41,101194.93,101197.49,101194.74
15437.7541073,718,101179.04,100380.93,101184.21,102078.13,101187.3,101193.88,101202.58,101191.75
15437.777964293,719,101181.98,100379.88,101189.27,102078.13,101172.4,101178.84,101205.55,101199.79
15437.79858615,720,101188.12,100383.93,101188.23,102079.21,101170.3,101190.91,101200.46,101193.82
15437.819144699,721,101187.05,100383.93,101179.15,102077.06,101178.36,101181.81,101196.43,101200.82
15437.839651872,722,101179.04,100375.83,101190.3,102075.2,101182.39,101186.89,101203.64,101193.82
15437.860299985,723,101181.98,100387.97,101193.29,102075.2,101192.38,101186.89,101215.75,101208.86
15437.880849479,724,101179.04,100383.93,101185.24,102082.14,101175.38,101193.02,101207.46,101193.82
15437.90154431,725,101171.02,100370.74,101194.32,102080.28,101183.44,101204.04,101193.45,101196.81
15437.921969854,726,101179.04,100382.88,101180.19,102070.11,101182.39,101195.99,101184.32,101194.74
15437.945911577,727,101183.04,100386.92,101187.31,102066.1,101176.43,101193.88,101204.49,101198.76
15437.966527809,728,101179.04,100386.92,101189.27,102078.13,101176.43,101185.83,101193.45,101198.76
15437.987141631,729,101169.96,100379.88,101189.27,102079.21,101179.41,101189.85,101205.55,101196.81
15438.007737065,730,101188.12,100387.97,101189.27,102078.13,101183.44,101182.86,101201.52,101192.79
15438.028186065,731,101175.03,100387.97,101179.15,102082.14,101182.39,101187.94,101195.36,101208.86
15438.048751542,732,101180.92,100379.88,101172.14,102079.21,101174.33,101184.77,101186.45,101198.87
15438.0697924,733,101184.93,100392.02,101187.2,102078.13,101183.44,101186.89,101205.77,101196.81
15438.089987201,734,101181.98,100389.02,101188.23,102079.21,101172.4,101184.77,101206.62,101208.86
15438.113820249,735,101173.97,100389.02,101180.19,102077.06,101183.44,101189.85,101203.64,101201.86
15438.134450225,736,101171.02,100383.93,101184.21,102078.13,101186.42,101184.77,101195.58,101201.86
15438.155028599,737,101179.04,100384.97,101190.3,102078.13,101179.41,101190.91,101203.64,101192.79
15438.175618121,738,101180.1,100384.97,101180.19,102069.04,101184.49,101186.89,101191.54,101198.76
15438.196143165,739,101179.04,100374.78,101180.19,102094.18,101176.43,101187.94,101207.68,101205.88
15438.216790213,740,101179.04,100380.93,101188.23,102078.13,101178.36,101187.94,101193.45,101194.85
15438.237349912,741,101169.96,100380.93,101184.21,102079.21,101184.49,101198.96,101196.43,101202.89
15438.258001467,742,101179.86,100389.02,101191.22,102085.08,101172.4,101191.97,101198.55,101200.82
15438.281797683,743,101184.11,100383.93,101184.21,102078.13,101172.23,101201.07,101201.52,101192.79
