t_pc,sample_idx,force
18030.613456977,420,-1.0965
18031.05167557,421,-0.8603
18031.49395072,422,-1.1302
18031.932296104,423,-0.553
18032.370690334,424,-1.4558
18032.812899623,425,-1.4415
18033.251376226,426,-0.6127
18033.69338301,427,-0.8879
18034.13176526,428,-0.6713
18034.57045739,429,-0.2134
18035.012596934,430,0.3853
18035.450648976,431,-1.0869
18035.889448338,432,-0.5731
18036.331263561,433,-0.6208
18036.769547183,434,-0.5397
18037.211727048,435,-0.9856
18037.650166646,436,-0.9306
18038.088331028,437,-1.0699
18038.530589302,438,-0.741
18038.968974808,439,-1.3389
18039.407261574,440,-1.3849
18039.84953416,441,-1.2589
18040.28795544,442,-0.9198
18040.726133202,443,-0.4362
18041.169364568,444,-1.0917
18041.607599907,445,-0.4398
18042.045020764,446,-1.3445
18042.489135666,447,-1.4672
18042.925626827,448,-0.8788
18043.367797549,449,-1.0356
18043.806201764,450,-0.8773
18044.244561981,451,-0.4704
18044.686731321,452,-0.7598
18045.125132561,453,-1.1504
18045.563393389,454,-0.7958
18046.005602199,455,-1.7172
18046.444078732,456,-1.1253
18046.882309875,457,-1.3932
18047.32454815,458,-0.6669
18047.762772933,459,-1.8523
18048.201259472,460,-1.9182
18048.643496615,461,-1.2514
18049.081662449,462,0.0404
18049.52394501,463,-0.2232
18049.962311117,464,-0.99
18050.40051567,465,-0.9323
18050.842921959,466,-0.7203
18051.281080953,467,0.1219
18051.719462313,468,0.8506
18052.16184128,469,0.7727
18052.599967314,470,-0.1076
18053.042226671,471,-0.8487
18053.483315026,472,0.5252
18053.918960057,473,-0.3373
18054.361126493,474,-0.3596
18054.799447713,475,-0.6908
18055.23776121,476,-1.1804
18055.679990622,477,-0.4904
18056.11912404,478,-0.6298
18056.556616686,479,-1.2362
18056.999018047,480,-1.6912
18057.437305245,481,-1.6628
18057.875595979,482,-1.3117
18058.318170612,483,-1.7106
18058.7561136,484,-2.1414
18059.194327678,485,-1.5511
18059.636677471,486,-1.1345
18060.07502426,487,-0.4499
18060.513248904,488,-0.542
18060.955608301,489,-0.9733
18061.393852224,490,-0.5221
18061.836045451,491,-1.0504
18062.274543729,492,-1.1746
18062.712677956,493,-1.2898
18063.154945936,494,-0.4991
18063.59326329,495,0.4179
18064.031547874,496,0.4624
18064.473887333,497,1.012
18064.912181061,498,0.4713
18065.35038926,499,0.4199
18065.792739254,500,0.9908
18066.230998861,501,0.9777
18066.66933939,502,1.3473
18067.111642684,503,0.8708
18067.55306869,504,1.9572
18067.992127907,505,2.0931
18068.43051071,506,2.0631
18068.868757307,507,4.27
18069.311070105,508,32.2579
18069.749360008,509,67.6202
18070.187598513,510,98.8844
18070.630079586,511,133.4328
18071.068309718,512,170.9946
18071.510525379,513,208.6272
18071.948874131,514,247.4261
18072.387110393,515,20.094
18072.829384663,516,-37.7676
18073.268355055,517,-37.5225
