t_pc,sample_idx,force
1193.977661593,430,-33.7934
1194.420050792,431,-33.3264
1194.858262945,432,-34.3173
1195.300609384,433,-34.9995
1195.738794299,434,-35.8923
1196.181141933,435,-35.0824
1196.619459759,436,-35.3264
1197.061808733,437,-35.1224
1197.500095256,438,-35.0749
1197.942362686,439,-34.5031
1198.380686201,440,-42.8320
1198.823037932,441,-39.7952
1199.261277396,442,-61.1240
1199.703614938,443,-215.6448
1200.141904739,444,-217.0627
1200.584412193,445,-163.0426
1201.022506654,446,-198.3658
1201.464824799,447,-10.6755
1201.903098532,448,-4.3295
1202.345440218,449,-1.1266
1202.783685898,450,-1.0466
1203.226016395,451,-0.2649
1203.664258488,452,-0.7717
1204.106652254,453,-0.2765
1204.544920487,454,-0.4028
1204.987195099,455,-0.1843
1205.425475601,456,-0.4272
1205.867786523,457,-0.4152
1206.306107621,458,-0.4006
1206.748493225,459,0.3846
1207.186695281,460,1.4453
1207.629037067,461,2.0591
1208.067335335,462,1.5382
1208.509558667,463,1.1499
1208.947894744,464,0.9368
1209.390197434,465,-0.4209
1209.828558227,466,-1.3972
1210.270745331,467,-0.8114
1210.709161109,468,-0.3784
1211.151395605,469,0.2178
1211.589735479,470,-0.4333
1212.031984167,471,0.2761
1212.470387115,472,0.6139
1212.912581656,473,-0.2189
1213.351019682,474,1.5248
1213.793191427,475,-0.0338
1214.23154124,476,0.2853
1214.673735032,477,0.2214
1215.112144372,478,1.4735
1215.554311695,479,1.4751
1215.992820913,480,0.2182
1216.43491409,481,0.3269
1216.873381716,482,0.7416
1217.315536809,483,0.3967
1217.754066975,484,-0.3744
1218.192192853,485,0.3529
1218.634586175,486,1.0584
1219.072862063,487,2.4777
1219.515239387,488,21.6908
1219.953422474,489,56.6310
1220.395879425,490,88.2866
1220.834148135,491,124.2652
1221.276468228,492,163.0397
1221.714686452,493,202.1867
1222.157096805,494,242.0035
1222.595292163,495,281.1551
1223.037643517,496,12.8398
1223.475909823,497,-34.3555
1223.918656562,498,-34.8864
