t_pc,t_sensor,sample_idx,m0_x,m0_y,m0_z,m4_x,m4_y,m4_z
6809.825543175,1778766789.5855286,8391,49.500003814697266,-110.25000762939453,-1512.0159912109375,0.0,294.75,-1384.239990234375
6809.825568664,1778766789.5855806,8392,50.85000228881836,-111.60000610351562,-1514.9200439453125,0.0,287.25,-1389.0799560546875
6809.826923002,1778766789.586921,8393,49.500003814697266,-115.35000610351562,-1518.0660400390625,-0.30000001192092896,290.1000061035156,-1388.1119384765625
6809.828434338,1778766789.5884457,8394,51.750003814697266,-117.00000762939453,-1518.0660400390625,1.9500000476837158,291.9000244140625,-1385.2080078125
6809.829952354,1778766789.5899463,8395,50.55000305175781,-117.00000762939453,-1520.001953125,-4.650000095367432,291.6000061035156,-1385.2080078125
6809.831459233,1778766789.59146,8396,52.05000305175781,-116.70000457763672,-1520.2440185546875,-0.9000000357627869,291.6000061035156,-1388.8380126953125
6809.834021147,1778766789.5940309,8397,52.05000305175781,-115.80000305175781,-1504.27197265625,2.700000047683716,290.25,-1389.0799560546875
6809.834692613,1778766789.5947068,8398,51.60000228881836,-115.95000457763672,-1522.4219970703125,2.700000047683716,288.3000183105469,-1382.5460205078125
6809.835903364,1778766789.5959194,8399,57.150001525878906,-119.4000015258789,-1514.43603515625,-6.300000190734863,295.95001220703125,-1383.030029296875
6809.837431856,1778766789.597446,8400,50.55000305175781,-110.70000457763672,-1514.43603515625,-6.600000381469727,288.3000183105469,-1387.8699951171875
6809.838906155,1778766789.59892,8401,48.60000228881836,-110.70000457763672,-1519.760009765625,-5.100000381469727,293.25,-1387.8699951171875
6809.840432003,1778766789.6004467,8402,49.35000228881836,-114.60000610351562,-1518.3079833984375,-1.9500000476837158,293.25,-1378.6739501953125
6809.841907434,1778766789.6019218,8403,49.35000228881836,-116.4000015258789,-1516.614013671875,1.8000000715255737,292.8000183105469,-1384.9659423828125
6809.843429947,1778766789.603445,8404,51.60000228881836,-114.30000305175781,-1510.56396484375,1.8000000715255737,291.3000183105469,-1393.677978515625
6809.844930576,1778766789.6049452,8405,51.900001525878906,-111.60000610351562,-1519.033935546875,0.45000001788139343,284.25,-1381.8199462890625
6809.846430365,1778766789.606446,8406,53.10000228881836,-116.10000610351562,-1519.033935546875,-4.800000190734863,287.8500061035156,-1387.385986328125
6809.847905155,1778766789.6079202,8407,50.70000076293945,-116.10000610351562,-1515.404052734375,5.25,293.4000244140625,-1387.385986328125
6809.849451093,1778766789.6094494,8408,54.150001525878906,-114.60000610351562,-1514.677978515625,-3.0,288.1500244140625,-1378.916015625
6809.850910019,1778766789.6109216,8409,54.150001525878906,-111.00000762939453,-1514.677978515625,0.6000000238418579,288.1500244140625,-1377.2220458984375
6809.853010056,1778766789.613024,8410,52.80000305175781,-114.30000305175781,-1512.2579345703125,0.6000000238418579,296.25,-1375.77001953125
6809.853907683,1778766789.6139219,8411,52.35000228881836,-117.75000762939453,-1513.468017578125,4.650000095367432,296.8500061035156,-1388.1119384765625
6809.855432439,1778766789.6154468,8412,50.10000228881836,-112.6500015258789,-1513.468017578125,-2.4000000953674316,288.75,-1389.56396484375
6809.856905737,1778766789.6169205,8413,51.45000076293945,-112.6500015258789,-1516.85595703125,0.6000000238418579,298.3500061035156,-1389.56396484375
6809.858433057,1778766789.6184487,8414,50.400001525878906,-108.30000305175781,-1504.030029296875,3.6000001430511475,298.3500061035156,-1386.9019775390625
6809.861009524,1778766789.6210248,8415,50.400001525878906,-110.70000457763672,-1509.1119384765625,0.6000000238418579,289.6500244140625,-1388.1119384765625
6809.861429819,1778766789.621446,8416,51.150001525878906,-117.45000457763672,-1509.8380126953125,0.6000000238418579,294.75,-1387.14404296875
6809.862906443,1778766789.622922,8417,54.45000076293945,-113.25000762939453,-1518.3079833984375,-2.25,290.25,-1385.6920166015625
