t_pc,sample_idx,force
17946.611330398,229,0.7401
17947.053692584,230,0.7201
17947.492018074,231,0.9985
17947.930191804,232,0.5559
17948.372687162,233,0.4814
17948.810914584,234,0.6537
17949.249107824,235,0.3101
17949.691486155,236,0.42
17950.129712746,237,-0.0054
17950.572071877,238,0.2593
17951.010340472,239,0.6052
17951.448569787,240,0.4944
17951.891366811,241,-0.788
17952.32915568,242,-0.8481
17952.76739534,243,-0.6321
17953.210599711,244,-0.1665
17953.647999101,245,0.1999
17954.086300445,246,-0.3252
17954.528629061,247,0.3584
17954.966952198,248,0.5752
17955.409117967,249,0.1272
17955.847522688,250,-0.1896
17956.285774046,251,0.0921
17956.728016462,252,-0.8101
17957.167103284,253,0.5279
17957.604731881,254,1.245
17958.047123212,255,0.4422
17958.485335752,256,0.1596
17958.923561292,257,-0.1506
17959.366568564,258,-0.8101
17959.804173716,259,0.0848
17960.242354157,260,0.4863
17960.685704399,261,0.2854
17961.122948764,262,0.7585
17961.565220614,263,0.8262
17962.003657574,264,0.1712
17962.441943506,265,0.1559
17962.884269197,266,0.097
17963.322466335,267,0.4915
17963.760725575,268,0.1286
17964.203050056,269,0.0969
17964.642159232,270,0.8257
17965.07958363,271,0.9602
17965.521942653,272,0.581
17965.960145328,273,0.7593
17966.398593595,274,0.3001
17966.840859036,275,-0.847
17967.279140431,276,-0.3118
17967.721276376,277,-0.6821
17968.159680476,278,0.2624
17968.599185722,279,0.0066
17969.04023894,280,0.2228
17969.478568207,281,0.8727
17969.916831274,282,0.1528
17970.359158699,283,0.282
17970.797369046,284,0.2028
17971.235655939,285,-0.3097
17971.678201775,286,0.0141
17972.116283898,287,-0.5446
17972.554540176,288,-0.5096
17972.998040405,289,-0.1686
17973.435549411,290,-0.2339
17973.877393065,291,-0.7447
17974.315818017,292,-1.6694
17974.754100013,293,-0.9917
17975.19640262,294,-1.8827
17975.6350902,295,-2.0192
17976.07305778,296,-1.9299
17976.515258234,297,-1.8557
17976.953691799,298,-1.0164
17977.395742616,299,0.3377
17977.834116201,300,0.2002
17978.272362533,301,0.4029
17978.714752824,302,0.0556
17979.152974218,303,0.8498
17979.593111691,304,1.1534
17980.03359018,305,-0.1278
17980.471909122,306,-0.6459
17980.914070096,307,-0.0458
17981.352506436,308,0.316
17981.790874612,309,0.3404
17982.233123599,310,0.2945
17982.671996089,311,-0.1325
17983.109585438,312,0.1057
17983.551958262,313,-0.0452
17983.990244084,314,0.3558
17984.432424568,315,0.8104
17984.870845434,316,1.8421
17985.312012124,317,1.091
17985.751327664,318,1.6676
17986.189722902,319,2.1346
17986.627990748,320,12.0469
17987.070919233,321,47.1241
17987.508566599,322,80.456
17987.952047761,323,115.575
17988.38918815,324,153.7132
17988.827520363,325,192.3688
17989.269720196,326,231.2203
17989.708191019,327,40.6556
17990.146317761,328,-35.5838
17990.589511647,329,-36.1555
