t_pc,sample_idx,S0,S1,S2,S3,S4,S5,S6,S7
17453.088048094,845,100844.87,98128.19,100849.04,102828.33,100832.56,100859.0,100857.37,100828.29
17453.108596898,846,100849.93,98115.05,100853.06,102827.25,100827.48,100849.06,100863.3,100827.26
17453.129214116,847,100858.76,98132.23,100860.17,102818.15,100833.6,100850.12,100855.25,100831.27
17453.149735932,848,100854.75,98127.17,100859.14,102822.16,100838.67,100861.12,100865.42,100828.17
17453.170264632,849,100847.81,98136.27,100858.11,102823.24,100832.56,100841.03,100864.36,100831.27
17453.190864841,850,100843.81,98128.19,100870.16,102823.24,100832.56,100849.06,100873.48,100831.27
17453.211954142,851,100850.75,98136.27,100852.03,102810.14,100831.51,100858.15,100859.28,100832.3
17453.235370311,852,100843.81,98132.23,100862.13,102824.32,100832.56,100863.02,100867.33,100835.17
17453.256089091,853,100853.94,98127.17,100858.11,102810.14,100836.58,100849.06,100855.25,100840.21
17453.276550561,854,100853.69,98119.09,100862.13,102819.24,100833.6,100856.04,100867.33,100841.24
17453.297284509,855,100847.81,98129.22,100850.08,102819.24,100833.6,100864.08,100872.2,100843.31
17453.317891462,856,100846.75,99114.04,100849.97,102826.17,100832.56,100854.99,100855.25,100827.26
17453.338624834,857,100847.81,97857.52,100858.11,102803.21,100833.6,100858.15,100879.41,100851.33
17453.359336857,858,100857.94,98152.43,100860.06,102822.16,100832.56,100857.1,100861.4,100843.19
17453.379935713,859,100842.99,98143.32,100863.16,102824.32,100823.46,100852.03,100857.37,100843.19
17453.403401436,860,100859.82,98128.19,100870.16,102808.3,100828.53,100857.1,100854.19,100849.38
17453.42396711,861,100853.94,98148.39,100859.14,102808.3,100824.51,100857.1,100856.31,100851.33
17453.444678701,862,100848.87,98135.25,100858.11,102810.14,100828.53,100852.03,100863.3,100851.33
17453.465146782,863,100851.81,98125.18,100857.08,102808.3,100828.53,100856.04,100859.28,100859.36
17453.48567627,864,100852.87,98127.17,100858.11,102812.31,100822.41,100853.08,100864.36,100851.33
17453.506192294,865,100851.81,98106.97,100859.14,102812.31,100830.46,100853.08,100857.37,100849.27
17453.52674334,866,100843.81,98099.91,100844.0,102812.31,100823.46,100858.15,100865.42,100851.33
17453.547184976,867,100868.88,98107.99,100853.06,102808.3,100822.41,100842.08,100865.42,100851.33
17453.571292618,868,100858.76,98102.93,100857.08,102805.38,100833.6,100865.13,100876.44,100859.36
17453.591897569,869,100859.82,98123.13,100850.08,102805.38,100816.46,100850.12,100859.28,100848.24
17453.612470726,870,100851.81,98136.27,100850.08,102792.27,100816.46,100854.14,100865.42,100859.36
17453.633013923,871,100858.76,98131.21,100860.17,102798.44,100832.56,100877.19,100879.41,100857.29
17453.653740204,872,100859.82,98123.13,100860.06,102788.27,100815.41,100865.13,100873.48,100855.34
17453.674195669,873,100862.76,98124.15,100858.11,102797.36,100822.41,100857.1,100875.6,100859.36
17453.694789961,874,100864.88,98135.25,100858.11,102807.54,100823.46,100859.0,100873.48,100864.4
17453.715380132,875,100858.76,98120.11,100850.08,102802.45,100818.39,100850.12,100869.45,100857.29
17453.739214673,876,100857.69,98127.17,100856.05,102792.27,100826.44,100856.04,100873.48,100858.33
17453.759772528,877,100859.82,98136.27,100852.03,102798.44,100830.46,100850.12,100862.46,100856.26
17453.780365275,878,100859.82,98124.15,100859.14,102796.6,100823.46,100850.97,100865.42,100851.33
17453.80099765,879,100857.69,98128.19,100856.05,102789.35,100822.41,100856.04,100881.53,100849.27
17453.821492099,880,100865.7,98126.14,100858.11,102798.44,100826.44,100865.13,100871.57,100853.28
17453.842062552,881,100854.75,98118.06,100870.16,102794.44,100835.53,100857.1,100881.53,100859.36
17453.862659132,882,100859.82,98132.23,100866.14,102808.62,100828.53,100863.02,100881.53,100856.26
17453.886574941,883,100883.83,98123.13,100874.18,102796.6,100837.46,100875.28,100905.69,100868.3
17453.907133198,884,100892.9,98126.14,100885.2,102797.36,100856.7,100892.2,100911.84,100888.36
17453.92771396,885,100888.65,98128.19,100889.21,102798.44,100852.68,100889.24,100917.77,100878.39
17453.948311424,886,100880.65,98124.15,100893.23,102802.45,100864.75,100899.18,100922.86,100886.3
17453.968936048,887,100890.78,98114.02,100898.28,102804.61,100855.66,100886.28,100920.74,100901.43
17453.989423084,888,100874.77,98115.05,100890.24,102804.61,100858.63,100889.24,100913.74,100888.36
17454.010113898,889,100889.71,98122.1,100890.24,102802.45,100849.54,100881.2,100915.87,100887.33
17454.03059858,890,100889.71,98126.14,100898.28,102808.62,100862.66,100901.29,100916.71,100899.48
17454.054528293,891,100904.66,98135.25,100906.31,102804.29,100867.73,100902.35,100930.91,100905.44
17454.075106474,892,100903.85,98151.4,100905.28,102806.46,100870.71,100903.2,100937.9,100911.52
