t_pc,sample_idx,force
17453.193201526,66,16.1546
17453.631643185,67,16.0002
17454.073867478,68,16.2127
17454.512265829,69,41.0745
17454.954559707,70,19.0873
17455.392906985,71,16.6618
17455.835202701,72,16.6457
17456.27346051,73,16.7835
17456.715879555,74,16.4108
17457.154091158,75,16.4501
17457.596483313,76,16.4583
17458.034702864,77,16.4085
17458.477066232,78,16.5204
17458.91532347,79,16.4067
17459.357661522,80,16.3356
17459.795891446,81,16.3855
17460.238253063,82,16.2038
17460.676489811,83,16.4086
17461.118872033,84,16.2346
17461.557103506,85,16.2659
17461.999488626,86,16.3465
17462.441706786,87,16.1861
17462.880122472,88,16.3635
17463.322407721,89,16.2228
17463.760684326,90,16.2691
17464.203037013,91,16.3447
17464.641291513,92,16.2035
17465.08371111,93,16.3465
17465.521927953,94,16.2469
17465.964376644,95,16.2574
17466.402518992,96,16.3387
17466.844925575,97,16.2218
17467.283201565,98,16.3354
17467.725508343,99,16.2552
17468.163759099,100,16.2554
17468.606202706,101,16.3168
17469.048371636,102,16.2117
17469.48684691,103,16.3112
17469.929021949,104,16.2463
17470.367397646,105,16.2589
17470.809613667,106,16.3082
17471.247975229,107,16.2335
17471.690264485,108,16.3352
17472.128595244,109,16.311
17472.57090013,110,16.3314
17473.009226557,111,16.3221
17473.451504418,112,16.3183
17473.889825169,113,16.3125
17474.332213399,114,16.3065
17474.770401458,115,16.3183
17475.21273465,116,16.3248
17475.650972198,117,16.3467
17476.093396136,118,16.3429
17476.531581551,119,16.3639
17476.973970372,120,16.3699
17477.412212314,121,16.4653
17477.854574675,122,16.471
17478.296806952,123,16.4899
17478.735240581,124,16.5184
17479.177450633,125,16.5223
17479.615761879,126,16.5039
17480.058148554,127,16.5613
17480.496433344,128,16.5934
17480.938703622,129,16.5635
17481.377013538,130,16.403
17481.819329965,131,15.4944
17482.257639981,132,15.6839
17482.700019558,133,27.6983
17483.138269892,134,38.6227
17483.580611298,135,46.8892
17484.018896676,136,53.2068
17484.461213541,137,62.0687
17484.899470737,138,72.1841
17485.341824042,139,80.9503
17485.780219229,140,88.716
17486.222414896,141,96.9168
17486.660777229,142,109.9032
17487.103043217,143,122.0441
17487.541361634,144,132.2112
17487.983673874,145,142.9846
17488.4258603,146,155.3567
17488.864322748,147,169.5567
17489.3065064,148,182.0053
17489.744884737,149,193.8899
17490.18712734,150,206.6771
17490.625506469,151,221.6559
17491.067685902,152,237.9351
17491.506208622,153,251.8334
17491.948378749,154,265.4111
17492.386748109,155,279.3896
17492.828982262,156,296.2546
17493.267284739,157,83.6504
17493.709583694,158,-21.703
17494.147904499,159,-21.7458
17494.591546744,160,-21.8003
