t_pc,sample_idx,force
7915.094067632,1115,-8.8516
7915.530857885,1116,-8.835
7915.969164612,1117,-9.261
7916.40736653,1118,-8.9226
7916.846081594,1119,-39.1943
7917.283914224,1120,-173.8039
7917.722163865,1121,-94.9187
7918.165058801,1122,16.4902
7918.604078526,1123,23.5907
7919.040978526,1124,26.0788
7919.479247245,1125,25.9502
7919.919067181,1126,26.6166
7920.356642051,1127,26.9756
7920.794033383,1128,25.9538
7921.232288091,1129,25.9984
7921.674546255,1130,26.4233
7922.112958641,1131,26.4279
7922.551176434,1132,26.7391
7922.98948959,1133,26.1335
7923.427690047,1134,25.5067
7923.868124902,1135,25.4043
7924.306064263,1136,25.5677
7924.742501372,1137,25.8925
7925.180751033,1138,26.4172
7925.623006112,1139,26.2414
7926.061302964,1140,26.2737
7926.500800792,1141,26.4768
7926.937883478,1142,26.0582
7927.377620568,1143,26.2637
7927.814412544,1144,26.9222
7928.252663697,1145,26.8026
7928.690870302,1146,28.2195
7929.133105361,1147,28.0188
7929.571393871,1148,27.2735
7930.009738996,1149,27.1337
7930.447950929,1150,27.436
7930.886203023,1151,27.8172
7931.324488238,1152,27.4015
7931.762774464,1153,27.2672
7932.201015872,1154,27.5023
7932.639261116,1155,27.333
7933.081581624,1156,27.6521
7933.519870204,1157,26.7354
7933.958167777,1158,27.6421
7934.398007262,1159,27.1579
7934.835294818,1160,27.5808
7935.272959174,1161,27.9965
7935.711372301,1162,27.2899
7936.149466968,1163,26.5888
7936.591762007,1164,26.3601
7937.030031748,1165,26.0769
7937.468262721,1166,28.6088
7937.906510829,1167,48.9983
7938.344850606,1168,82.4451
7938.78309515,1169,112.9243
7939.221322977,1170,145.7367
7939.661153419,1171,182.4131
7940.101848589,1172,94.2723
7940.540227375,1173,-6.6898
