t_pc,t_sensor,sample_idx,m0_x,m0_y,m0_z,m4_x,m4_y,m4_z
625707.149075167,1779719749.9086235,11588,61.35000228881836,-74.70000457763672,-1461.679931640625,12.600000381469727,231.3000030517578,-1318.1739501953125
625707.150476087,1779719749.9100308,11589,58.650001525878906,-81.30000305175781,-1465.3099365234375,12.300000190734863,229.65000915527344,-1318.9000244140625
625707.152465558,1779719749.9120307,11590,67.05000305175781,-79.35000610351562,-1468.4559326171875,11.700000762939453,236.25001525878906,-1314.302001953125
625707.154463321,1779719749.9140308,11591,61.650001525878906,-77.85000610351562,-1480.31396484375,10.5,229.50001525878906,-1326.4019775390625
625707.156459723,1779719749.9160283,11592,63.30000305175781,-78.9000015258789,-1465.0679931640625,13.200000762939453,231.3000030517578,-1323.98193359375
625707.158463856,1779719749.91803,11593,60.900001525878906,-83.85000610351562,-1463.1319580078125,15.90000057220459,227.5500030517578,-1323.739990234375
625707.160465635,1779719749.9200351,11594,65.55000305175781,-78.1500015258789,-1466.2779541015625,7.350000381469727,232.0500030517578,-1312.365966796875
625707.162461886,1779719749.9220316,11595,65.25,-79.95000457763672,-1474.5059814453125,10.050000190734863,234.90000915527344,-1330.031982421875
625707.164462494,1779719749.9240315,11596,63.150001525878906,-78.0,-1469.907958984375,11.100000381469727,231.60000610351562,-1324.949951171875
625707.166462301,1779719749.92603,11597,66.75,-82.95000457763672,-1471.60205078125,14.100000381469727,233.85000610351562,-1320.8359375
625707.168459884,1779719749.9280288,11598,63.30000305175781,-80.4000015258789,-1470.1500244140625,13.350000381469727,232.8000030517578,-1337.7760009765625
625707.170469275,1779719749.9300299,11599,61.95000076293945,-85.80000305175781,-1466.52001953125,12.15000057220459,228.00001525878906,-1320.1099853515625
625707.172482231,1779719749.9320312,11600,59.10000228881836,-75.60000610351562,-1459.7440185546875,11.850000381469727,232.95001220703125,-1325.1920166015625
625707.174461457,1779719749.9340296,11601,66.9000015258789,-82.5,-1467.2459716796875,12.0,226.8000030517578,-1325.4339599609375
625707.176462776,1779719749.9360301,11602,59.55000305175781,-79.35000610351562,-1465.7939453125,12.0,232.65000915527344,-1319.1419677734375
625707.178519168,1779719749.938082,11603,65.55000305175781,-82.35000610351562,-1466.0360107421875,8.40000057220459,230.70001220703125,-1327.3699951171875
625707.180465163,1779719749.9400344,11604,57.150001525878906,-76.80000305175781,-1465.3099365234375,13.950000762939453,232.20001220703125,-1322.530029296875
625707.182459942,1779719749.9420292,11605,66.75,-77.70000457763672,-1463.615966796875,15.450000762939453,231.90000915527344,-1323.0140380859375
625707.18446054,1779719749.9440303,11606,62.85000228881836,-78.45000457763672,-1471.60205078125,9.0,227.85000610351562,-1333.904052734375
625707.186466946,1779719749.9460309,11607,60.000003814697266,-80.70000457763672,-1465.7939453125,5.700000286102295,234.45001220703125,-1318.657958984375
625707.188463578,1779719749.9480312,11608,63.150001525878906,-81.1500015258789,-1462.1639404296875,5.400000095367432,234.75001525878906,-1320.35205078125
625707.190602795,1779719749.9500334,11609,64.20000457763672,-81.60000610351562,-1464.0999755859375,9.300000190734863,231.45001220703125,-1321.56201171875
625707.192479295,1779719749.9520311,11610,66.60000610351562,-79.6500015258789,-1473.5379638671875,13.500000953674316,231.90000915527344,-1326.1600341796875
625707.195024177,1779719749.9545927,11611,59.55000305175781,-83.85000610351562,-1467.9720458984375,11.550000190734863,232.0500030517578,-1331.968017578125
625707.196470466,1779719749.9560328,11612,62.250003814697266,-83.10000610351562,-1472.0859375,9.600000381469727,232.20001220703125,-1323.0140380859375
625707.198522832,1779719749.958032,11613,59.55000305175781,-82.20000457763672,-1465.0679931640625,11.550000190734863,236.85000610351562,-1326.4019775390625
625707.200473003,1779719749.9600332,11614,68.10000610351562,-81.0,-1466.0360107421875,12.300000190734863,234.00001525878906,-1326.4019775390625
625707.202461302,1779719749.9620311,11615,58.35000228881836,-77.4000015258789,-1460.469970703125,6.0,232.20001220703125,-1322.530029296875
625707.204460979,1779719749.964031,11616,65.55000305175781,-81.30000305175781,-1469.666015625,10.950000762939453,232.20001220703125,-1321.0780029296875
625707.206484661,1779719749.9660347,11617,59.55000305175781,-80.10000610351562,-1459.9859619140625,10.65000057220459,233.40000915527344,-1323.498046875
625707.208465249,1779719749.9680316,11618,66.45000457763672,-76.05000305175781,-1463.3740234375,6.900000095367432,234.3000030517578,-1329.3060302734375
625707.210463613,1779719749.9700334,11619,60.45000076293945,-78.1500015258789,-1459.260009765625,6.450000286102295,230.5500030517578,-1326.1600341796875
625707.212469719,1779719749.9720333,11620,63.60000228881836,-79.5,-1463.615966796875,2.4000000953674316,233.85000610351562,-1332.93603515625
625707.214462335,1779719749.9740322,11621,63.750003814697266,-81.60000610351562,-1468.4559326171875,8.550000190734863,231.45001220703125,-1321.56201171875
625707.216468912,1779719749.976033,11622,68.25,-77.25,-1462.64794921875,14.40000057220459,234.75001525878906,-1325.91796875
625707.218461137,1779719749.9780312,11623,69.0,-79.05000305175781,-1465.3099365234375,9.90000057220459,230.40000915527344,-1323.98193359375
625707.220470297,1779719749.9800324,11624,63.900001525878906,-79.80000305175781,-1459.501953125,8.25,229.50001525878906,-1316.9639892578125
625707.222463574,1779719749.9820335,11625,59.55000305175781,-75.9000015258789,-1462.64794921875,5.550000190734863,232.8000030517578,-1323.2559814453125
625707.224465714,1779719749.9840353,11626,64.95000457763672,-77.85000610351562,-1468.4559326171875,9.450000762939453,229.35000610351562,-1324.949951171875
625707.226461535,1779719749.986032,11627,60.45000076293945,-83.70000457763672,-1457.323974609375,14.100000381469727,228.3000030517578,-1328.3380126953125
625707.228462844,1779719749.9880328,11628,60.45000076293945,-78.0,-1467.488037109375,6.600000381469727,225.00001525878906,-1326.1600341796875
625707.230463311,1779719749.9900339,11629,66.9000015258789,-77.55000305175781,-1459.501953125,3.1500000953674316,231.45001220703125,-1326.1600341796875
625707.232469167,1779719749.9920332,11630,60.45000076293945,-85.35000610351562,-1465.3099365234375,15.000000953674316,232.20001220703125,-1318.9000244140625
625707.234460711,1779719749.9940314,11631,62.55000305175781,-81.30000305175781,-1462.406005859375,11.40000057220459,226.50001525878906,-1333.4200439453125
625707.236469211,1779719749.9960325,11632,64.05000305175781,-79.6500015258789,-1463.615966796875,9.450000762939453,229.65000915527344,-1315.9959716796875
