t_pc,sample_idx,force
13686.305697299,426,7.9702
13686.748031587,427,5.4598
13687.186286856,428,4.3484
13687.62916682,429,4.1138
13688.066880209,430,4.5173
13688.505125323,431,4.0022
13688.947448905,432,3.7683
13689.385750274,433,4.9056
13689.828029649,434,4.7947
13690.266341143,435,4.426
13690.704534489,436,4.0486
13691.146884601,437,4.5165
13691.58632944,438,4.3878
13692.027464234,439,4.1901
13692.465805183,440,4.3729
13692.904060843,441,4.4949
13693.346491036,442,4.356
13693.784635518,443,4.8292
13694.226904598,444,3.1358
13694.665251796,445,4.195
13695.103523961,446,3.7714
13695.545875556,447,3.7532
13695.984109614,448,3.2103
13696.426367096,449,3.9959
13696.864763058,450,4.2527
13697.302907831,451,4.7386
13697.745367529,452,5.0999
13698.183576929,453,3.6602
13698.625884638,454,4.5656
13699.065085017,455,4.4877
13699.503173865,456,3.9301
13699.94482428,457,4.3512
13700.383057296,458,4.2481
13700.825331955,459,5.9503
13701.263666785,460,5.7933
13701.701910327,461,4.6564
13702.144289814,462,5.5308
13702.58253584,463,4.7801
13703.024791066,464,3.6697
13703.463192537,465,3.5996
13703.901434978,466,3.761
13704.343741976,467,3.8264
13704.782030606,468,3.2401
13705.22428852,469,3.1153
13705.662665924,470,3.1931
13706.100974165,471,4.2852
13706.543335044,472,3.8052
13706.9814553,473,4.173
13707.423840877,474,4.6689
13707.862197961,475,3.961
13708.301075582,476,4.0072
13708.742758206,477,4.4207
13709.180967837,478,4.5469
13709.623314005,479,4.9081
13710.061607262,480,3.9487
13710.49981469,481,4.3199
13710.94306804,482,3.047
13711.380412763,483,4.4049
13711.82276505,484,3.9225
13712.261025708,485,4.2192
13712.699391606,486,2.9036
13713.142091128,487,3.2179
13713.579923158,488,4.1844
13714.022816854,489,4.8455
13714.460563876,490,5.1101
13714.898784454,491,5.2455
13715.341269552,492,5.0523
13715.781059844,493,5.0556
13716.221646801,494,5.1894
13716.659989834,495,5.3343
13717.098348461,496,4.1793
13717.540594968,497,3.8339
13717.978898021,498,3.7768
13718.421129786,499,3.565
13718.860138236,500,3.2999
13719.297722982,501,4.0354
13719.740070352,502,3.8106
13720.178341597,503,6.2373
