t_pc,sample_idx,S0,S1,S2,S3,S4,S5,S6,S7
17543.325558593,5139,100852.39,97878.68,100856.05,103998.34,100846.56,100864.93,100861.4,100836.08
17543.327144158,5140,100844.38,97879.71,100852.03,103997.25,100836.42,100868.09,100867.55,100827.03
17543.327634505,5141,100844.38,97895.87,100855.01,103984.13,100845.51,100872.96,100863.52,100845.14
17543.328975042,5142,100844.38,97883.75,100858.11,103981.22,100832.39,100875.07,100857.37,100849.15
17543.349658678,5143,100854.51,97875.67,100860.06,103982.31,100830.46,100867.04,100861.4,100851.1
17543.370112845,5144,100848.38,97867.59,100857.08,103983.4,100837.46,100857.95,100871.57,100861.19
17543.390828271,5145,100850.26,97862.52,100839.98,103982.31,100838.51,100872.11,100857.37,100857.18
17543.411395363,5146,100859.33,97847.39,100858.11,103982.31,100829.42,100864.93,100859.49,100843.08
17543.432292852,5147,100851.33,97846.37,100858.11,103975.39,100830.46,100872.11,100867.55,100860.16
17543.452441157,5148,100856.39,97843.35,100856.05,103982.31,100836.42,100857.95,100846.35,100861.19
17543.476399273,5149,100848.38,97840.34,100853.06,103982.31,100828.37,100867.04,100865.42,100859.13
17543.496988147,5150,100868.4,97843.35,100866.14,103982.31,100828.37,100878.04,100861.4,100860.16
17543.517500246,5151,100852.39,97837.26,100856.05,103998.34,100833.44,100870.0,100865.42,100855.11
17543.538116578,5152,100845.44,97828.22,100857.08,103998.34,100836.42,100861.97,100858.43,100854.2
17543.55871646,5153,100853.45,97827.19,100858.11,103997.25,100842.54,100872.96,100857.37,100849.15
17543.579316853,5154,100852.39,97816.1,100862.02,103997.25,100837.46,100880.15,100857.37,100853.17
17543.599974831,5155,100854.51,97823.15,100848.01,103996.15,100839.56,100875.07,100867.55,100836.08
17543.62043579,5156,100856.39,97808.02,100860.06,103996.15,100837.46,100867.04,100864.36,100827.03
17543.64429809,5157,100853.45,97803.98,100869.13,103984.13,100834.49,100867.04,100869.45,100827.03
17543.664988032,5158,100848.38,97808.02,100857.08,103992.15,100830.46,100870.0,100865.42,100819.0
17543.685496518,5159,100868.4,97795.9,100855.01,103996.15,100831.51,100871.06,100857.37,100814.99
17543.706091314,5160,100852.39,97787.82,100863.05,104005.26,100836.58,100876.13,100866.48,100821.07
17543.726686861,5161,100862.51,97778.72,100861.09,104000.16,100834.49,100859.0,100862.46,100821.98
17543.747254287,5162,100856.39,97791.86,100857.08,103996.15,100844.63,100867.04,100865.42,100819.0
17543.767819772,5163,100852.39,97770.64,100857.08,104004.17,100838.51,100871.06,100865.42,100831.04
17543.78839561,5164,100852.39,97786.8,100865.11,103994.33,100836.58,100880.15,100861.18,100836.08
17543.812282335,5165,100848.38,97762.56,100856.05,103991.05,100838.51,100864.93,100865.42,100827.03
17543.832871712,5166,100853.45,97762.56,100859.03,103989.23,100831.51,100863.02,100865.42,100831.04
17543.853377064,5167,100848.38,97754.48,100857.08,103988.14,100838.51,100871.06,100869.45,100845.14
17543.874018032,5168,100856.39,97743.39,100853.98,103997.25,100824.34,100870.0,100861.4,100844.11
17543.894622628,5169,100853.45,97746.4,100849.97,104009.27,100830.46,100871.06,100871.36,100829.09
17543.915226572,5170,100852.39,97746.4,100851.0,103998.34,100830.46,100865.98,100874.54,100827.03
