t_pc,sample_idx,S0,S1,S2,S3,S4,S5,S6,S7
622024.585265556,3264,102700.88,98319.18,102707.15,107771.04,102678.85,102702.72,102714.93,102698.97
622024.605170153,3265,102705.19,98356.63,102705.06,107775.06,102686.07,102705.68,102714.93,102691.97
622024.625844644,3266,102696.09,98361.7,102703.13,107768.79,102689.04,102700.58,102711.97,102697.04
622024.647044,3267,102693.93,98375.83,102698.05,107763.01,102696.05,102709.7,102711.97,102691.97
622024.667044311,3268,102712.13,99482.66,102703.13,107807.2,102685.01,102704.61,102714.13,102704.04
622024.689272914,3269,102701.95,98801.74,102713.1,107771.04,102708.15,102717.75,102720.04,102712.08
622024.712059302,3270,102705.19,98414.31,102697.01,107775.06,102693.08,102697.63,102711.97,102704.04
622024.732090079,3271,102688.84,98420.34,102696.12,107772.81,102689.04,102709.7,102711.97,102682.88
622024.75277808,3272,102712.13,98450.72,102701.03,107787.11,102692.01,102705.68,102720.04,102698.97
622024.773268653,3273,102707.82,98472.94,102707.15,107773.93,102699.24,102709.7,102716.01,102698.97
622024.793911096,3274,102685.91,98518.48,102707.15,107767.03,102689.04,102713.73,102710.9,102690.92
622024.814281868,3275,102705.97,98533.64,102711.17,107784.86,102687.98,102710.77,102711.97,102689.88
622024.834903439,3276,102700.1,98569.02,102701.03,108132.63,102687.98,102712.66,102718.97,102687.95
622024.855341713,3277,102701.95,98574.1,102699.1,107772.81,102690.11,102705.68,102711.97,102700.01
622024.879651877,3278,102704.11,98599.41,102712.22,107767.03,102687.98,102709.7,102713.05,102708.06
622024.899720702,3279,102708.9,98626.7,102699.1,107775.06,102686.92,102713.73,102725.96,102700.01
622024.920697551,3280,102695.01,98659.07,102698.05,107790.0,102699.24,102716.68,102710.9,102694.07
622024.941237398,3281,102708.9,98657.09,102704.17,107773.93,102689.04,102712.66,102710.9,102695.99
622024.961869375,3282,102696.87,98680.34,102705.22,107776.19,102691.17,102706.75,102718.97,102685.86
622024.982011451,3283,102712.13,98703.59,102694.91,107779.08,102697.11,102709.7,102714.93,102691.97
622025.002953157,3284,102689.92,98707.63,102692.98,107790.0,102687.13,102710.77,102706.86,102694.95
622025.023332371,3285,102701.95,98711.68,102711.17,107787.11,102695.2,102710.77,102710.9,102691.97
622025.047056117,3286,102711.05,98735.96,102708.2,107787.11,102682.04,102705.68,102724.08,102702.11
622025.067736027,3287,102705.97,98750.16,102704.01,107796.91,102686.07,102710.77,102713.05,102708.06
622025.089236589,3288,102701.95,98752.14,102715.2,107787.11,102687.13,102710.77,102722.2,102701.06
622025.108772386,3289,102704.11,98774.44,102698.05,107792.26,102695.2,102706.75,102710.9,102702.99
622025.130781468,3290,102704.11,98784.52,102706.1,107773.93,102698.17,102709.7,102721.12,102712.08
