t_pc,sample_idx,force
1248.575424564,554,-1.9182
1249.017590337,555,-0.8109
1249.455924016,556,-1.2115
1249.898173677,557,-0.8103
1250.336467227,558,-1.5069
1250.778722732,559,-1.6543
1251.217100651,560,-0.2249
1251.659346613,561,-0.8607
1252.097653261,562,-0.6787
1252.539991116,563,1.2824
1252.978322913,564,-1.0375
1253.420572287,565,-1.2519
1253.858880564,566,-1.0051
1254.30116559,567,-1.3476
1254.739557761,568,-0.8934
1255.181838313,569,-0.7565
1255.620216543,570,-1.9710
1256.062394444,571,-1.7741
1256.500738179,572,-2.2289
1256.942988217,573,-1.2031
1257.381390989,574,-1.4694
1257.823560414,575,-0.7765
1258.261935726,576,-0.6412
1258.704222201,577,-1.0642
1259.142543215,578,-1.1781
1259.584859414,579,-1.6539
1260.023115172,580,-1.5533
1260.465451895,581,0.0032
1260.903723577,582,-0.1647
1261.346078774,583,-0.2120
1261.78431359,584,1.1367
1262.226628526,585,-0.0745
1262.665068837,586,0.1063
1263.107178243,587,-0.7949
1263.545590328,588,-0.5056
1263.987783977,589,-0.8311
1264.426189693,590,-1.2629
1264.86837826,591,-0.6850
1265.306792939,592,-0.4775
1265.748955809,593,-1.4274
1266.187403123,594,-0.7681
1266.629592462,595,-1.3408
1267.068066035,596,-1.1668
1267.506260228,597,-0.8589
1267.94865986,598,-1.0150
1268.386915495,599,-1.4237
1268.829271141,600,-1.4721
1269.267531955,601,-1.1166
1269.709879674,602,-0.8639
1270.148300527,603,-1.1502
1270.590420558,604,-1.6879
1271.028694812,605,-1.4245
1271.471044622,606,-1.1720
1271.909376475,607,-2.0957
1272.351778933,608,-1.8487
1272.790010376,609,-0.9984
1273.232271655,610,-1.7163
1273.670589809,611,-2.1096
1274.112860831,612,-0.4662
1274.555102009,613,-1.0903
1274.993550829,614,0.2688
1275.435748262,615,18.9106
1275.874686027,616,55.5707
1276.316323053,617,89.4691
1276.754710802,618,125.3258
1277.196999068,619,164.7096
1277.635331145,620,203.4095
1278.077652312,621,242.9015
1278.515936544,622,198.9994
1278.958271023,623,-33.0492
1279.397683145,624,-33.9646
