t_pc,t_sensor,sample_idx,m0_x,m0_y,m0_z,m4_x,m4_y,m4_z
1248.22186526,1778058525.0626538,204086,52.95000076293945,-109.95000457763672,-1496.0439453125,-3.450000047683716,285.75,-1361.9759521484375
1248.221933515,1778058525.0627239,204087,51.750003814697266,-109.95000457763672,-1496.0439453125,-3.450000047683716,288.75,-1359.072021484375
1248.221995652,1778058525.0627873,204088,51.750003814697266,-106.05000305175781,-1492.1719970703125,-6.750000476837158,288.0,-1359.072021484375
1248.222072886,1778058525.06285,204089,54.45000076293945,-111.45000457763672,-1501.3680419921875,-7.800000190734863,288.0,-1362.4599609375
1248.223025343,1778058525.0638149,204090,56.70000076293945,-111.45000457763672,-1501.3680419921875,-7.800000190734863,291.9000244140625,-1364.154052734375
1248.224235457,1778058525.0650058,204091,56.70000076293945,-112.05000305175781,-1500.6419677734375,-6.150000095367432,283.8000183105469,-1364.154052734375
1248.225532368,1778058525.0663092,204092,55.95000076293945,-112.35000610351562,-1489.751953125,-7.650000095367432,283.8000183105469,-1357.3780517578125
1248.226772758,1778058525.0675173,204093,54.30000305175781,-113.55000305175781,-1489.751953125,-7.650000095367432,287.8500061035156,-1361.25
1248.227943067,1778058525.0687344,204094,54.30000305175781,-113.55000305175781,-1502.093994140625,-4.050000190734863,294.45001220703125,-1360.5240478515625
1248.229144276,1778058525.0699394,204095,52.95000076293945,-113.85000610351562,-1493.865966796875,-10.350000381469727,289.8000183105469,-1360.5240478515625
1248.230359058,1778058525.0711544,204096,59.400001525878906,-114.00000762939453,-1493.865966796875,-0.75,289.8000183105469,-1370.68798828125
1248.2317445,1778058525.0723813,204097,59.400001525878906,-114.00000762939453,-1495.5599365234375,-0.75,282.75,-1356.6519775390625
1248.232749364,1778058525.0735288,204098,51.30000305175781,-111.30000305175781,-1499.4320068359375,-9.450000762939453,288.75,-1356.6519775390625
1248.233967441,1778058525.074727,204099,54.750003814697266,-114.30000305175781,-1499.4320068359375,-7.650000095367432,288.75,-1359.7979736328125
1248.235168139,1778058525.0759578,204100,54.750003814697266,-114.30000305175781,-1493.865966796875,-7.650000095367432,283.95001220703125,-1360.0400390625
1248.236350816,1778058525.0771456,204101,50.85000228881836,-114.45000457763672,-1493.3819580078125,-3.0,287.1000061035156,-1360.0400390625
1248.237536263,1778058525.0783393,204102,57.60000228881836,-110.85000610351562,-1493.3819580078125,-4.050000190734863,287.1000061035156,-1371.656005859375
