t_pc,sample_idx,force
6792.584152976,376,-32.7406
6793.022508255,377,-33.5073
6793.464942536,378,-33.1163
6793.903244452,379,-67.5020
6794.34566522,380,-158.0190
6794.783937777,381,-120.9824
6795.226331225,382,-61.7998
6795.664575445,383,-48.5955
6796.107001202,384,4.9707
6796.545251168,385,-6.5180
6796.987664817,386,-70.1866
6797.426158084,387,-67.4873
6797.868781701,388,-1.7851
6798.30693553,389,-1.0096
6798.751003343,390,-1.1390
6799.187300449,391,-0.2690
6799.630847381,392,0.1510
6800.068064003,393,0.2001
6800.510594766,394,-0.0416
6800.948830111,395,-0.0180
6801.391408968,396,0.8776
6801.829915592,397,0.8052
6802.271966866,398,-0.7065
6802.710279873,399,-1.3109
6803.152788234,400,-0.0344
6803.590823826,401,-0.2762
6804.03323293,402,0.6449
6804.471464074,403,0.0503
6804.913926996,404,-1.7472
6805.352162798,405,3.3492
6805.794444588,406,2.3735
6806.23275175,407,2.3209
6806.675154494,408,2.6393
6807.11345745,409,2.5922
6807.555849372,410,2.5405
6807.994181527,411,1.5874
6808.436508974,412,1.9270
6808.874841739,413,1.8936
6809.317158939,414,2.2022
6809.75545145,415,3.7009
6810.198484437,416,2.6420
6810.636291812,417,1.7243
6811.07861762,418,3.0512
6811.516831152,419,2.2199
6811.959176274,420,2.8322
6812.397491984,421,2.6394
6812.839860366,422,2.4289
6813.278169854,423,1.9534
6813.720523289,424,2.4307
6814.158838958,425,3.0646
6814.601271169,426,3.0472
6815.039503726,427,3.1145
6815.482030425,428,6.7045
6815.920193252,429,37.0687
6816.362571213,430,72.0948
6816.800881409,431,109.1281
6817.243268651,432,147.7929
6817.681554793,433,152.5154
6818.123926151,434,-31.1041
6818.56225803,435,-32.7765
6819.004897531,436,-32.6238
